reviewText,AspectTerm,Sentiment
"Works okay. it should have an on off switch and even though you may not have any cards in slots they still show up as removable, it's kind of annoying. It does work, I only had a couple of drop outs but when you unplug and plug it back it your device should show up again.",cards,neutral
"My last 5 CD player did not need a receiver, but this one did.  It works very well,k but it is more equipment to have sitting around.",receiver,neutral
"The room was lovely , nice decor and extremely clean .",rooms design_features,positive
We checked into our room and the stench of dog with potent cleaning solution smell practically knocked us over .,rooms cleanliness,negative
"But after unwrapping the packaging , I was disappointed .",food quality,negative
Great for young couples on a romantic visit to Paris .,hotel comfort,positive
Love this coffee especially because I don ' t have to do anything to it !,food general,positive
"I like this flash drive.  If there were a way to lock it open, I would LOVE it.  Sometimes it's just difficult to insert the thing into a USB port without it collapsing in on itself.  I solved the problem by using a USB extension cord; a solution I shouldn't have had to pursue.",USB extension cord,neutral
I would not waste my money on this .,food general,negative
"It extended the cable that I needed it to. Sound quality was tolerable, but not great. Has survived a year now, so it's built to last.",Sound quality,neutral
"Quality of the peanuts are okay ( on a quality rating scale of okay , good and fine ) but the size of the peanuts are the smallest I have found in my local grocery chains .",food style_options,negative
"I bought it knowing that it was a "" diet "" food , but didn ' t expect it to be that bad .",food general,negative
"Nice hotel , no elevator We stayed at this hotel for three nights .",facilities general,negative
plenty of hot water and powerful shower breakfast was ok hot and cold buffet staff very helpful dont make the mistake we did and exit train station from wrong exit we had to walk a long way,room_amenities general,positive
If you don ' t expect 5 star service in this 4 star hotel you won ' t be disappointed !,hotel general,neutral
(heating system didn ' t work very well )  +  +  + Various breakfast +  +  + Small,room_amenities quality,negative
I ' d definitely stay here again if I ' m in Seattle .,hotel general,positive
"Although the lobby and first floor are recently under renovation the hotel is very , very good .",hotel general,positive
Not good for parking,facilities general,negative
"This is a knockoff of the Manfrotto and is not up to their standards, but works adequately. I particularly like the various plastic inserts that change the jaws to fit different shapes. Very handy. The 5/8&#34; stud is reversible so that either a 1/4-20 or 3/8-16 thread is exposed.Though not precise, it is strong and reliable.",stud,neutral
"If you want an ssd upgrade this does work as it should, but it is far from the fastest SSd on the market, and with prices dropping i would not recommend it.",ssd,neutral
"I thought there were a few cosmetic things ( paint , for example ) that could be done but overall , it was a great place to stay .",hotel design_features,neutral
This gift was a big hit .,food general,positive
"They reduce gas , bloating , and stomach pains .",food quality,positive
I can ' t imagine ever sending this as a gift .,food general,negative
The rooms are well appointed .,rooms general,positive
There was nothing pretentious about the staff or the services .,service general,neutral
It is okay if you just want a cover.  It doesn't stand up to good.  Plus it doesn't have a magnet to shut off the mini pad!,cover,neutral
"The hotel could use some freshening up , and I agree that it ' s not four - star quality .",hotel general,neutral
"Not available yet but when they are , I ' ll buy a case .",amazon availability,negative
"The pool area is quite small , so if that is a priority for you it may not be ideal , but as we didn ' t have time for sunbathing that was no issue .",facilities design_features,negative
"Got this because i was interested in the mouse.  Like the mouse, only wish it was actually bigger.  I actually do like the shape of it, but have bigger hands - hence why I would have liked a slightly bigger mouse.Well built piece of hardware, what you would expect of MS hardware.  Solid.",mouse,neutral
"I received my first shipment of three pouches of Pamela ' s Products Amazing Wheat Free & Gluten - free Bread Mix , 4 - Pound Bags ( Pack of 3 ) today .",shipment delivery,neutral
This hotel was wonderful .,hotel general,positive
One corner bent up for some reason and I could never get all of the air bubbles out.  The previous screen protector said that the bubbles would eventually work out and maybe these will too.,screen protector,neutral
"First , the food is relatively good quality for this kind of product , but I would say that it ' s more oily than what you ' d find in a restaurant ( and definitely moreso than homecooked ) and of course significantly higher in sodium .",food quality,negative
It is not ginger beer and is especially not Fiery .,food general,negative
I do enjoy this product but will not be purchasing again because of the wheat .,food general,positive
My husband and I have a very enjoyable stay .,hotel general,positive
Never again the taste was horrible !,food quality,negative
"This is the taller ultrabay and ended up not fitting my W500.  Also, I feel like it should come with the rubber bumper rails for the HD.  In my experience, those come with the laptop/enclosure and not the HD.",HD,neutral
"I needed this item to enable Eyefinity on my 6850 card to power 4 screens. After a lot of tinkering I found out the reason why I was unable to get 4 screens to work was because the two DP adapters must be of the ""ACTIVE"" type not the passive.There is nothing wrong with this product, however the item description could be better as it should include whether it is active or passive.",screens,neutral
A Rare Gem of a Hotel !,hotel general,positive
"I've had mixed results with this adapter. it's a great concept, but not every USB port recognizes it or installs the drivers properly. However - it's cheap, and when you have the right &#34;microSD/Computer&#34; combo - it works great!",microSD,neutral
"I ' m not sure if this was a bad box or bad batch of the product , but we continue to use our brewer on all other brands with no problems .",food general,negative
He loves it and he loves the dried freeze liver treats too .,food general,positive
"This case was very nice quality but since I returned the IPOD (I hate I-tunes and anything Apple) I returned the case too, but it was a nice case.",IPOD,neutral
"- The quality of sound is great- Works will with my iPhone 4 (w/ case) and iPad 2 (w/ smart cover)- Really unintuitive to set time and alarm. Really painful to edit alarm settings- If your alarm is set to iPhone/iPod/iPad but it happens to not be docked, the buzzer goes off which is great fallback but it permanently changes that alarm to buzzer and the alarm needs to be modified to use the dock again",smart,neutral
"The rooms are quite small ( the bathroom especially )  , but otherwise a decent place to stay for a few days .",rooms design_features,negative
"This was a piece of a project.  The mouse works fine.  It's not what I'll be using it for.  Just the pieces, so I can't really rate this.  It shi[ped fast and arrived in good condition though.",mouse,neutral
"For my scant Skype usage, this camera works quite well. Unfortunately, I had little choice in cameras for my Panasonic television. I wouldn't have paid the retail price from Panasonic. For what I paid, I'm happy with it.",Skype,neutral
"It does the job at my work.  Just be warned that it probably won't work with other USB to video adapters, like a Startech brand.In short, make sure you uninstall any previous USB to video drivers before installing the Diamond BVU195.",video drivers,neutral
I use this treat with this toy as a special occasion treat and my dog loves it every time .,food general,positive
"I got this pair because I was going out of the country. I have 2 lenmar batteries that i got from frys and in a battery pack on my T2i I was able to hold a charge for approx 2 days. with these, by the end of the day I had to replace them. I was using my camera for photos with lite video use.",video,neutral
Overall the service was excellent and the lobby and courtyard areas are attractive .,facilities general,positive
I use this treat with this toy as a special occasion treat and my dog loves it every time .,food general,positive
Clearly a waste of money .,food prices,negative
I only gave it 4 stars because I always think there might be a better one coming up .,food general,neutral
"It ' s not cheap but with 2 cats a 40 pound bag ( $ 90 including shipping ) lasts me about 12 weeks , so under $ 4 a week per cat , maybe $ 2 more than Purina , $ 1 more than Iams and about the same as Blue or Nutro .",food prices,negative
"VideoSecu Articulating TV Wall Mount, Full Motion Tilt Swivel and Rotate Articulating Arm for Most 15"" 17"" 19"" 20"" 22"" 24"" 26"" 27"" LCD LED TV Monitor Flat Panel Screen with VESA 100 A63:A little flimzy,but does the job.",Arm,neutral
"However , it is best to put it into a carafe or olive oil dispenser because it can be quite difficult to pour and not spill .",food general,negative
To the point that I am probably going to throw it away !,food general,negative
This does not tast anything like haribo from germany ! ! ! it is not eatable . . . do not buy if you know the real stuff .,food recommendation,negative
"Note , it did not have exercise facilities and the on site restaurant was pricey ; however , eating options were readily available at a number of restaurants within 1 to 3 minute walk .",facilities prices,negative
Not too overwheleming like some other coconut waters .,food general,neutral
I purchased two of these IDE enclosures. The power supply did not work on one of my enclosures. I swapped power supply and then my computer (Win 7) would not recognize the USB connection.  Just move over to SATA already.,SATA,neutral
"The flavors are crisp and balanced , not too veggie - heavy nor too sharp , just the right balance and thickness .",food quality,positive
The employees were very helpful and pleasant .,service general,positive
My husband was so excited when he saw what I had ordered .,amazon availability,positive
"I should have been better about writing down all of the cancellation info , because a month later , they charged me for the room I didn ' t even stay in , and refuse to refund my money .",service general,negative
The staff was pleasant but small .,service general,negative
"Lovely Hotel Excellent stay , hotel is in a great location and the rooms are good , well sized , bathroom was good size .",rooms general,positive
"I had a WD My Book before my purchase.  I had more problems getting the proprietary and/or Windows backup software to work consistently that I gave up using many swear words late into the night.  I don't have a good reason why I rewarded WD with another purchase, but the WD My Passport works a star better than the WD My Book.  I would not recommend for purchase.",WD My,neutral
"The staff were friendly , the rooms were superb , location was fantastic and the free wine is a nice touch .",rooms general,positive
We are putting them back on Canidae .,food general,neutral
Had internet facility .,room_amenities general,positive
"This package was the same product and as good as I remembered , but it waslike a multi row of flavors for each bar .",food quality,positive
"Other than that , great product .",food quality,positive
"but it ' s just fine for those of us who only want a clean , comfortable room , a bathroom that works , acceptable sound - proofing , and a staff that is helpful and friendly .",rooms cleanliness,positive
I love the taste . but the cereal really does go CRUNCH in fact on 2 separate occasions it cracked my teeth !,food style_options,negative
"The twin room we had was very spacious and had a very useful small kitchenette , with microwave , dishwasher and small stoveThe breakfast buffet was very busy with a long que , but worth the wait and had a good selection .",hotel comfort,negative
Yuck .,food quality,negative
"Don't know if these carry an expiration date, it was a multi shield pack same issue with all of them, maybe they were left in the sun too long, don't know for sure know for sure, seller had to send me a second set when the first set never showed up, I do want to protect the screen but the tabs to install should not have been tho much trouble",screen,neutral
Staf we had were all superb and the price especially for MardiGras weekend was superb .,hotel prices,positive
"very clean , very quiet , huge bed .",rooms cleanliness,positive
I could barely make it through one bar so I wound up giving to a friend who has a Gluten Allergy .,food general,negative
"I brew up large batches , keep in frig , and drink multiple cups each day .",food general,positive
"Service at resturant was terrible , food mediocre .",service general,negative
Pamela ' s Classic Vanilla Cake Mix is a must for your pantry .,food general,positive
"Very central for business travellers and there is an MTR station below the hotel in Pacific Place , a massive shopping centre but not cheap ! The only slightly negative thing I could say about the hotel is to do with the swimming pool location .",facilities comfort,negative
I had to try it and it did not disappoint .,food general,positive
"No comparison , spend the few extra dollars .",food prices,negative
The fruit juice sweetened taste is not too sweet but just right for my taste buds .,food quality,positive
"They do not have a business office per se , however , they were willing to make copies for us in their offices , and Kinko ' s is a couple of blocks away .",hotel general,negative
"Well located in the Mitte ( former East Berlin ) district , close to U - Bahn and tram lines .",location general,positive
This place is clean and well located to Seattle Center and within decent proximity to downtown .,location general,positive
"Be warned, this drive has a USB cable that has two males, to get full speed you need to plug both USB males into your computer. Otherwise It's balancing power and data transfers which substantially slows the drive down. Not a big deal unless you're on a laptop with 2 usb ports like me. :-(",usb ports,neutral
"The room was small but well appointed and situated beside the Opera , ballet and City Hall and not far from the business district .",rooms design_features,negative
"Amazon makes our life easier in so many ways , including this case .",amazon availability,positive
Amazing location - within walking distance of most major attractions .,location general,positive
Great flavor .,food quality,positive
Room was tolerable but not the cleanest .,rooms cleanliness,negative
The initial receptionist was very pleasant and checked us in without any problems as everything was in order with the room number already printed on the reservation slip at the front desk .,service general,positive
Only complain is the free wifi is on the slow side of things .,facilities quality,negative
They are large cashews and taste great .,food quality,positive
I carry these to work almost every day for my mid morning snack .,food general,positive
"This coffee is bold and rel , y gets you going !",food general,neutral
"A Wonderful Time Thank you for a wonderful , relaxing holiday .",hotel general,positive
"clean , basic room , great location",rooms design_features,neutral
"Basic amenities , but that was all we needed for a City break .",room_amenities general,neutral
Nice hotel,hotel general,positive
I added chicken and mixed veggies and a partial packet of condensed chicken stock but the taste of the quinoa was too strong .,food quality,negative
"This unit is perfectly adequate as a ""soft cover"" for the Garmin GPS unit I own.  It is nothing special.  It just works.",Garmin,neutral
Clubs are practically dead and the resort is extremely large which makes it a bit inconvenient .,hotel design_features,negative
It also helps if I feel an anxiety attack ( panic attack ) coming .,food general,positive
"Front desk staff could not have been more helpful and have a sense of humour , the concierge knew the answers to the questions we had , and the room was quiet and clean and comfortable .",service general,positive
Recommended .,food recommendation,positive
"On par with the more mediocre generic instant hot chocolates , but at the cost per cup for these should be much better .",food prices,negative
"Used the garden area , but not the pool although it did look very tempting , but the weather wasn ' t really warm enough .",facilities design_features,negative
We would definitely return .,hotel general,positive
"Good location , needs renovated",hotel design_features,neutral
This product retails at $ 4 .,food prices,negative
Was really looking for a good screen protector for the kindle fire.  This one is a perfect fit and goes on very easily but I could not get all the air bubbles out.  I spent quite a bit of time working on this but finally just gave up as it was not working.  So this is an ok product and works great to protect the screen if you dont mind bubbles.,kindle,neutral
It can be sucked directly from the pouch or squeezed onto a spoon for feeding ) .,food general,positive
"Of course at check out , they upped my rate even after I reminded them and they assured that I was getting the the lower rate but charged my credit card more .",hotel prices,negative
I bought this for my daughters computer. It was fairly inexpensive and the camera does not move easily. Don't be fooled by how the camera is mounted on the bracket. Be careful because it does not swivel. I tried to move it down and it broke off between the mounting bracket and camera. I did fix it by putting in an oversized screw.,screw,neutral
"I have a drawer full of mouses but wanted a white one to go with my wife's laptop. I ordered this because it said it was white, but that's a lie. In fact it's gray.",mouses,neutral
This hotel is highly recommended .,hotel general,positive
"Bring your own screws. The screws are crap, soft metal. Its a wallplate.It takes keystone jacks, and it is white.",keystone jacks,neutral
"The best points of this hotel are the staff , the rooms and the proximity to the tube station .",rooms general,positive
Fantastic location Staff were extremely friendly .,location general,positive
"The staff was friendly and tried to accommodate , but they said there weren ' t any rooms that were designated for just people .",rooms quality,negative
THANKS AMAZON .,food general,positive
"The building and everything in it is gorgeous , and the staff are absolutely first class .",service general,positive
I worry about the fat content however .,food quality,negative
Wonderful Place to stay in Madrid We booked this hotel due to its central location and Trip Advisor ratings and weren ' t disappointed .,location general,positive
Although they could use more rosemary if you ask me .,food style_options,neutral
"we stayed for 1 week in August 4 - 11th , 2008 , found hotel to be showing its age , Doormen and staff very polite and courteous .",hotel design_features,negative
Mislead in cost of internet access I stayed here for three nights the last week of December .,facilities prices,negative
"My warning is this : the hotel accomodations are nice and pleasant , be very careful about your possessions and use the safe !",hotel miscellaneous,negative
Food was average and can be improved for a 5 star resort .,food_drinks quality,neutral
"I bought this item a few months ago and to be honest the fabric is comming apart at the seam where it slides on the support cross bar. THe support system is of good, not great , quality. If you decide to get to 10 X 20' size, make sure you have at least and 20 X 40' studio setup to accompany this large background.",cross,neutral
UPDATE : I think they have changed some of their recipes .,food style_options,neutral
"We paid $ 250 per night ( convention rate ) for a cramped room with low ceilings , outdated furnishings , and paint peeling from the ceiling .",rooms design_features,negative
"square ti was very quiet )  , really helpful staff , breakfast ok , the bathroom was with glass walls so a little bit embarassing if you want your privacy .",rooms design_features,negative
it is a dump .,hotel general,negative
"Ordered this lens hood for Canon's 55-250mm zoom.  It goes on and stays on, doing its job, but it doesn't seem to be the greatest fit.  It doesn't click into place or anything, more just like you twist it on until it binds enough to stay put.  So it seems very cheap, but technically it works.Also, you'll need a center pinch lens cap for your lens if you want to use it without taking this off each time.",lens cap,neutral
I tried the Nutiva hemp seeds once and like them enough that I see no reason to try another brand and Amazon has the best price of the places I compared .,food general,positive
"Also about 30 seconds from the ( underground ) train station to the airport ( 25 mins )  . Apart from the usual complaints about working the lights / blinds , and flooding the bathroom with the shower , we really enjoyed the room and our stay .",rooms miscellaneous,negative
I would definitely go back to this hotel again .,hotel general,positive
"I ended up buying this and it was the wrong item. When it comes to buying a display adapter for an older macbook, these tiny pictures dont help the most.",display adapter,neutral
Got this for my new AMD X3 after install with the second optional fan my CPU ran 10C hotter. The information on the Amazon page says it is for the AM3 but the documentation that comes with the Hyper101 only mentions the AM2. For the price I just cannibalized it for the fan and added another case fan. Along with the stock AMD heatsink and fan I am now running around 31C at load.,case fan,neutral
"It鈥檚 a nice house , with beautiful gardens all around the place , excellent attention and great food .",hotel general,positive
"The LG BP330 has only HDMI output, no separate audio output.  I wanted to use the blu-ray player with a home theater system and had to return this product and replace it with another unit that had both HDMI and digital Audio output.  If you are going directly to a TV or other equipment that can take HDMI input for both video and audio, this unit might be very good - I don't really know as it was returned.",-,neutral
I can't say how well it protects because I did not use it once I received it and read the instructions for applying it.  I had mistakenly thought it was removeable and I did not wish to place anything on my iPad permanently. I did not return it due to the cost of return postage.,instructions,neutral
"It was an inexpensive hotel for the area yes , but grungy and worn .",hotel cleanliness,negative
"is well constructed, but also too heavy and bulky if you want a stand, and can put up with the bulkyness then this is for you",stand,neutral
"Every time I used it there was at least 1 / 3 of it left in the disc , it didn ' t ' foam ' and created a mess when you remove it .",food general,negative
It tastes ok .,food quality,neutral
"The image quality is ok - what really bugs me about this player is it's flimsy design, slow loading of discs, slow starting up from sleep, and very basic remote. I would not buy it again. Also sometimes when you pause and play multiple times, the sound and image are not synched.",image quality,neutral
"The staff are first rate , the rooms and lobby are stunning .",rooms general,positive
"Organic , fair trade and shade grown make it even better .",food quality,positive
Good packaging .,shipment quality,positive
the blankets were dirty .  .  .  .,room_amenities cleanliness,negative
My husband said it could be better so I ' m not sure if I like it because I can ' t remember what good pizza crust tastes like or if my husband is just being picky ?,food general,negative
"I bought this (a black one) for my college going daughter. While I personally like it and see nothing wrong with it, she's not very happy! She says when you cover the computer with this case, the Apple logo doesn't shine like it does without the cover! Other than that, no complaints.Music Lover",case,neutral
"Pros :  - great location - convenient for walking places - tianamen , restaurants etc - safe - internet - nice building interiors , food , spa - courteous staff - decent priceCons :  - dirty bathroom - moldy , water didn ' t drain in shower - smelly hallways - my entire hallway smelled of mold and cigarette smoke",rooms cleanliness,negative
A five minute walk from the Duomo and various excellent side - street restaurants make it a very strong choice .,location general,positive
I admit I should have read the ingredients more closely to see that they included sucralose but this may be one of the worst snacks I have had ever !,food general,negative
"This is an OK card. It has lots of memory, but I would recommend an external harddrive instead if you do not plan on storing something large to carry around with you, because it is very easy to lose.",card,neutral
The rooms were tiny though .,rooms design_features,negative
"great locations , fantastic rooms , service could have been better",service general,negative
"Ripped curtains , dirty carpet ( from construction dust )  .",room_amenities cleanliness,negative
"Hotel room as expected for Embassy Suites , Noise level on bedroom side from road very loud and disturbing .",rooms comfort,negative
"Those units can be very expensive , so if you wish to try this type of water for a while to see how it is for you without investing in a special system then Essentia ' s 9 . 5 pH water may be a good option .",food prices,negative
"It was likewise nearly impossible to find our way from the hotel to the airport ( if one doesn ' t take a shuttle )  , and consequently we almost missed our plane .",location general,negative
"This gadget can be used to store a set of earbuds for the iPhone or iPod, but it's rather clumsy and awkward to use.",iPhone,neutral
"This is very much a business hotel with a clean , sophisticated reception area , very professional staff and good sized modern rooms and bathrooms .",rooms design_features,positive
"I don't know it if it's worth 250. It's good. I may consider some others; I think it needs a subwoofer. In fact, the Vizio soundbar that kept blowing out sounded better and it was only 100, so like I said, it's good, not great, but good. 3.5 half stars.",subwoofer,neutral
"The staff are friendly , rooms and general areas clean , and the beds large and comfortable .",room_amenities design_features,positive
"Picked one up as a gift at Sams club yesterday for a friend, and it was selling for 3 half century bills, so he can have a speakerphone in his bedroom for his Galaxy S3. He likes the loud volume level.Now we have to figure out how to get Pandora music to play from it.Paired using BT, although we could have tried the NFC, since both the Deck and the S3 have that capability.",Pandora,neutral
I bought this wasabi because I can never get enough of the stuff that comes with the sushi . but beware . . . this stuff is hot !,food quality,neutral
Prior purchases were darker and had a lot more flavor .,food quality,negative
Nearly half the kernels never pop and the kernels that do pop are very small .,food quality,negative
on ! I didn ' t get to try the breakfast so can ' t comment there .,food_drinks miscellaneous,neutral
"Situated in the Plazza Della Republica with great views this is a beautiful hotel with great rooms great restaurants and some of the best trained staff we have ever come across , the service was second to none and the manager should be proud of him / herself .",service general,positive
I definitely reccomend this hotel .,hotel general,positive
"Very practical and fuctional, I hope it doesn't have the same problem as the last one I bought for my ipad 3, that afyer only a few months the leather imitation skin of the corners started to peal.",ipad,neutral
Terrible elevator .  .  .,facilities design_features,negative
Staff was very friendly and helpful .,service general,negative
"With a good hotels amenities and a friendly and helpful staff , I found myself able to complete my buisness and enjoy some of the nightlife made famous by Bourbon Street .",room_amenities general,positive
The staff is fine but the rooms here are so small as to defy belief .,rooms design_features,negative
Good product.  Cheaper than the original Nikon adaptor by a long shot.  But only useful when using the D3100 to record/play home movies while mounted on a stationary tripod.  Other than this... The adaptor was more of a bother to install rather than use 2 batteries installed in a battery grip.  On a DSLR the video had to be interrupted every 10 minutes anyway.,battery grip,neutral
I have never bought this cereal from Amazon and highly doubt that I ' d ever will for the price that they are asking .,amazon prices,negative
"Service is fine , gym is compact but adequate .",service general,positive
I ' ll be getting them every year ! !,food general,positive
Great Golf - Great Golf Course played 3 days in a row and enjoyed it more each time .,hotel miscellaneous,positive
Not more than ok Spent 3 nights at this motel early July .,hotel general,neutral
"I use my Senseo pod brewer , and 1 pod of this tea makes 8oz of the most wonderful tea I ever have tasted .",food quality,positive
"Carpets were worn , common areas not clean and the furnishings dated .",room_amenities design_features,negative
"The bread baked perfectly and tasted great . it had a different texture than regular bread , but was still very tasty .",food quality,positive
So aside from the weasel words in the label the product is fine,food general,negative
"Try the lasagna , It ' s great ! ! !",food recommendation,positive
"It has a fresh mild taste , but does not have that grassy taste like you ' re drinking something that was part of your lawn .",food quality,positive
"Good coffee , good price , free shipping with",shipment prices,positive
It is a decent product for the price.  I ordered from two different companies. This one has choppy video and okay sound quality.,sound quality,neutral
"Great location in one of the prettiest parts of Amsterdam , surrounded by excellent restaurants and bars .",location general,positive
"Not too big , not too little .",hotel general,neutral
"great value for money , good area Me and 4 friends stayed in this motel for a few nights in October and were very pleased with the value for money .",hotel prices,positive
I just place some on my daily dinner for its benefits but it never tastes or smells like the fresh ones that I get from my garden .,food quality,negative
"The bars are a mixture of seeds , fruit , and some nuts .",food style_options,positive
We asked for a room on a high floor and was allocated a room on the 28th floor with a lovely view over the river .,polarity positive,positive
"I received a free room upgrade to a maisonette on the 5th floor with a balcony overlooking the street - very nice ! Excellent , varied breakfast , extremely pleasant staff and good overall level of service .",service general,positive
"the description says increase sound quality and volume. it did increase volume, but if it increased sound quality, it wasnt noticed.it is built good, i like everything about it, looks, size, volume increase, i dont detect any hiss. but im disappointed because it did not improve sound quality enough to be noticeable to my ears.",sound quality,neutral
This is a standout for business travelers or vacationers for whom the money is not the cheif concern .,hotel general,positive
I found it fresh - tasting with a good blend of seasonings .,food general,positive
This is one of the best hotels I have ever stayed in !,hotel general,positive
This Auxiliary cord works but it is difficult to use. The cord often gets caught and I have trouble untangling it. While I'm driving the last thing I want to be doing is messing with a cord. I ended up purchasing a different Aux cord (from Griffin) to replace this one. It will work in a pinch but the cord problem was too annoying for me. The sound is okay though.,sound,neutral
Good service and pool and gym area was a bonus .,service general,positive
"It was a very quiet night , but service was still slow .",service general,negative
I will purchase again .,food recommendation,positive
"This is a great hotel , on arrival we were upgraded without asking to a delux room with great views of a wonderful city .",rooms general,positive
"Chews on everything else in the house , anyway .",food general,neutral
It is like a candy bar in a mug .,food general,positive
We subscribed to this product for awhile and it was a good mushroom then recieved a batch that seem if all the rejects were put into one bottle and we got it .,food general,negative
"I like the idea of the wireless headphones, however these are just OK. Big thing, when you put them on, it takes a few seconds for the sound to start. If it doesn't, you have to push a button to auto scan the channels that it uses. Most of the time it works, but you do miss the beginning of whatever. Sound is good, but not great. Overall OK.",Sound,neutral
Only set back is that it is 25 mins cab drive from the centre and there is nothing to see in the immediate area .,location general,negative
"Many of the other varieties are very satiating and flavorful , but the apricot fruit in combination with the nuts in this bar are a misplaced one .",food quality,negative
This is very yummy with a smooth and creamy texture and a subtle hint of pumpkin .,food style_options,positive
"clean but small rooms were clean , bed was comfortable , but very tiny and dated interiors .",room_amenities design_features,neutral
"A light - tasting carmel type coating , but not too much of it .",food style_options,positive
The item I received is the kind of soy sauce that they have in restaurants - the ones that don ' t have a screw cap but rather a small hole on each side for pouring .,food style_options,negative
"The hotel also has a wonderful rooftop bar and restaurant , which is great place to catch the evening light and eat excellent local gourmet food .",facilities design_features,positive
"The package said "" Keep Cool "" and it was hot and the candy was melted .",food quality,negative
"This food is a bit more expensive than some other dry cat foods , but it is less processed .",food prices,negative
Furthermore facing the street and canal you are assured of sleepless nights from all the party goers at nearby Rembrandtplein .,rooms comfort,negative
Thanks Amazon .,amazon prices,positive
The only thing - sometimes you can hear your neighbour walking in the room .,rooms general,negative
"I purchased the 15 Feet cable and didn't pay attention to the specs.  Apparently the 15foot cable uses a 24awg wire vs a 28awg wire used in the shorter cables.  The cable works fine for my Samsung Note3, however the stiffness of the cable makes me wary of using it.  If you want a more flexible cable, don't get longer then 10 feet.",cable,neutral
It did not state that there were spices in this tea .,food quality,negative
I have to rate these 5 stars because most flavors are amazing .,food quality,positive
"very nice very nice hotel , and very clean !  !",hotel cleanliness,positive
I am here today to say this drink is awesome !,food general,positive
Black Tiger actually tastes like coffee should .,food quality,neutral
Our first bedroom was on the fourth floor at the back with a view of the inner courtyard - would have been fine if the room had not been so hot .,rooms comfort,negative
This has a LOT of sugar in it .,food quality,negative
"Great hotel , staff , and location We stayed at the Hotel St . Marie in early April .",hotel general,positive
"I find the quality of the backlit paperwhite display to be a bit easier on the eyes than the LCD of the Fire. On the down side, the touch interface is not as responsive as I would like it to be.",LCD,neutral
And most of all the staff was thoroughly accomodating and helpful .,service general,positive
"Bad hotel , good location",hotel general,negative
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",service general,positive
That means that often I ' m forced to purchase untested ( by my dogs ) flavors I would normally pass on .,food general,negative
Really good .,food general,positive
"The bathroom was the smallest I have ever seen ( and I had a loft suite ) - and for the price other hotels offer more ( no flat screen TV , ineffective air con )  .",hotel prices,negative
This is the best tasting coconut water out there .,food quality,positive
"They were crushed flat and ripped in several places , and appear to be old and dusty ( possibly used ? )",food style_options,negative
Great hotel in Barcelona Super nice and very luxurious hotel in a good location - nice neighborhood within easy walking distance of everything .,hotel quality,positive
The best thing is these taste great too !,food quality,positive
"I got this as a secondary case. For those times when I do not want to use my good case that has a keyboard. It will do when I still want protection for when I do not require the keyboard, and do not want to damage that case, but not the best looking product I have seen. Would not buy this for constant protection.",protection,neutral
"The rooms are a little small , but clean and affordable .",rooms design_features,neutral
The room was nice but the beds were too soft it was so uncomfortable .,room_amenities comfort,negative
This thing is much bigger than I thought from the picture and got some weight to it.  They should put this next to pop can so you can see.,pop can,neutral
"This cable works just fine but like any other Apple cable, I could be more affordable. The cable works as expected.",Apple cable,neutral
"It tastes just like a sweetened cereal , maybe a little bit of cinnamon but nothing more .",food quality,negative
Can ' t go wrong with Chips Ahoy .,food general,positive
I would not recommend this hotel .,hotel general,negative
"Recommended for a long weekend , we ' ll stay there again .",hotel general,positive
"It is , but it holds a lot - these pork rinds are compact ; they expand when cooked  so there ' s a lot more in the box than it looks like .",food style_options,positive
But overall the setting - especially the roof - top bar terrace - gave this a very strong rating .,hotel design_features,positive
"However , still looking to reduce cost further .",food prices,negative
Considering the cost benefit I guess I can say the product is OK. You get what you paid for so no issues.,cost,neutral
"I have tried many hot sauces , some with habenaros , and some with ghost peppers .",food general,positive
"They would probably be my favorite almond , but they ' re high - carb .",food quality,negative
It took 11 to 12 days for this product to be shipped after receipt of order .,shipment delivery,negative
"Here , you are getting 6 boxes of it .",food general,neutral
I will never stay here again .,hotel general,negative
"No complaining about the way this hard drive works but I am not happy that I paid for a 3 TB drive that have only 2.6 TB.. And I am talking total, not the remaining afte the space used by  Fantom for whatever...",hard drive,neutral
Swivel closing not as convenient as it first appeared.  Speed comparable to other USB 2 devices. Here are 4 more words so I can quit writing.,Speed,neutral
We had high hopes for this product and when we sprayed it on it was so noxious to us that we thought that it would be effective .,food quality,negative
I like Keurig coffee & especially like the italian roast .,food general,positive
They are nicely packaged and arrived on time .,shipment quality,positive
"Not very luxurious with regular TV etc ( no flat sceen )  , and no view from the 6th floor .",room_amenities quality,negative
these chips are so damn good . they have a great light crispy texture .,food general,positive
"Our rooms were on the 36th floor , really nice rooms , very clean and modern , maid service every day .",rooms general,positive
The only thing I worry is the amount of sugar but it ' s not too bad of an indulgence .,food general,negative
"I got what I expected for a refurbished Dell 630; it was slow as sin and took about four hours of cleaning, installing speed up software and removing unwanted programs.What I am not pleased about is every time I log on, I get a notice that the version of Windows installed is not genuine...what's up with that??  It is working, but if this is pirated software, that is pretty lame on the vendors part.",software,neutral
I ' d say it was worth the price .,food prices,positive
The cube itself can be very noisy but that doesn ' t bother me and the dog loves it .,food general,neutral
The strap is well made I just cant get used to it. I have used the standard straps with two attachment points for so long I guess I just can't switch.,straps,neutral
"In addition , it was excessively oily .",food quality,negative
The rooms were spacious and clean however the service left a lot to be desired .,service general,negative
