reviewText,AspectTerm,Sentiment
"Waste of money. It doesnt hold on to the plugs. Buy the Belkin. Better quality fer sure. Worth the money, too.",plugs,negative
It makes the flavor just that much more intense .,food quality,positive
"The Prince is a beautiful hotel with big , modern rooms ( some with a panaoramic view of Tokyo )  .",hotel general,positive
"I believe that because the kernels are smaller and lighter , if your hot air popper has a lot of power , be prepared to have the kernels fly all over until the point they start to pop .",food style_options,neutral
It adds just enough pizazz to anything .,food general,positive
"Did the job I needed to clean all discs components, very handy and use ful to have, for all cleaning",discs components,neutral
I like to blend it with a nice berry tea or I will add lemon and a little tequila when I have a cold .,food general,positive
With the subscription service I save $ 4 per bag AND it ' s delivered right to my door .,shipment delivery,positive
"In all fairness , beds did provide lovely ocean view and staff were sincere and very helpful .",room_amenities general,negative
For something so small they are extremely filling .,food style_options,negative
I use my with my Hand Spring Palm Pilot. It works OK but the photo quality is only fair. I only purchased it to expand my Handspring visors capabilities,Hand Spring Palm Pilot,neutral
Nice but noisy Location is the problem here .,location general,negative
"Very disappointed in these cookies - I was hoping for a something great and ended up with extremely dry cookies , some were already broke on arrival and others broke by just opening the individual bags .",food general,negative
"Sound seems ok, but the plastic loop is for a child's head, I think. They push on my ears pretty hard.",Sound,neutral
My husband love monster slim jims .,food general,positive
"I wish amazon sold them themselves , because shipping is so steep elsewhere .",amazon availability,negative
We had a slight problem during our stay ( water temp ) and it was resolved withing minutes and our nightly rate was reduced .,facilities general,negative
"I actually bought these binoculars for a Justin Timberlake concert my son and I were going to.  Having ok seats and not wanting to carry around a bulky, high powered pair, I purchased these binoculars.  For the price, they really, really served it's purpose. It folds nicely and fits into any pocket or since it's lightweight, you can easily put it in the pouch provided and wear it around your neck.",seats,neutral
Probably because I ' ve mostly tasted coconut milk and not water  I ' d say this was nothing like what I expected .,food quality,neutral
This simple usb extension cable seems to be very well made.  It has heavy molded connectors and a flexible insulation on the cable.  Extended my tablet charging cable and works just as it is supposed to do.,usb extension cable,positive
I was in desperate need of a DVD lens cleaner. This is great. I was expecting something with more dust fibers attached. The wispy few fibers manufactured with the disc perform admirably.,lens,positive
Outside is a magnificent view of the river for which the hotel is named and parallel is a cobblestone street filled with a wide range of charming shops .,hotel design_features,positive
This is a great radio. It arrived on time. It is everything it said it was and more. I would recommend this radio to everyone. This is my second Grundig and I enjoy them both.,radio,positive
"no complaints at this one , would definetly stay agai",hotel prices,neutral
"You see the ocean from every room , the butler was great and whilst the staff were not the most efficent in the world , their efforts and kindness make up for it .",service general,neutral
"I do not recommend eating these Jelly Bellies unless your body needs the electrolytes , they taste too sweet and salty .",food recommendation,neutral
Sweet and spicy !,food quality,neutral
"You also really can ' t beat the location , I know my wife really enjoyed the proximity to all the shopping .",location general,positive
I probably will buy the other flavors except for this one .,food general,negative
Breakfast wasn ' t inclued in the price but the bakery across the road sold some excellent food options ( opens at 7am )  .,food_drinks prices,negative
What can you say? It works perfectly and is of high qulity.,works,positive
Nice food .,food_drinks quality,positive
"Also , while I expect to pay more for room service , internet access , and hotel cars in a more expense hotel like the Four Seasons , the prices seemed a bit excessive : $ 50 for a room service dinner of one beer , one bowl of soup , and a sandwich and $ 25 for wireless internet access .",hotel prices,negative
I regret this purchase .,food general,negative
I am not a fan of mp3 soundless sound. I am not a fan of most of today's sound. It lacks the depth and bottom end which makes the music for me. these headphones have an interesting range of sound including bottom end. I bought two pairs and plan on buying more. they are like the phones we used to get w/ portable cassette players - not all that sturdy but they are affordable and sound great.,range,positive
If you like very watery tea you may not like this Chai as much as I do .,food quality,neutral
The poor quality photographs that this camera takes will make you erase those memories even from your mind. It is better to just remember those moments and leave this camera in store. Buy bubble gum instead.,photographs,negative
"At 6.2 Ounces, This Is The Lightest Compact Zoom Lens In The EF Line...An Excellent Value...The Aspherical Element Makes It Compact And Helps Obtain High Contrast Images...At The 80mm Length Is A Good First Step...Lead Free Glass Is Used...Great All Purpose Lens, And Cheap, But If You Can, Go For The 28-80mm Or The 28-200mm...They Will Give You Better Performance...Lens Accepts 52mm Filters (Polorizer And UV Highly Suggested)...*Specs Taken From Canon Catalogue...",Specs,neutral
"We love this tea iced , nice licorice flavor .",food general,positive
"When you read the ingredients , the second largest ingredient is WHEAT flour .",food quality,neutral
"but it ' s just fine for those of us who only want a clean , comfortable room , a bathroom that works , acceptable sound - proofing , and a staff that is helpful and friendly .",rooms cleanliness,positive
Dark .,food style_options,neutral
"I have bought all of my recently purchased digital camera stuff here.  So far, everything works great.  I would like to buy a card reader, but the reviews are scary -- especially the cards getting damaged by the reader.  I wrote to SanDisk about this problem, but have heard nothing back.  I hope more purchasers will write additional reviews to let us know about the card damage problem",cards,negative
I use this cacao powder in my coffee in the mornings .,food general,neutral
"Flavor is good , not great , but it is creamy , sweet and smells heavenly so not too much to complain about .",food quality,neutral
The drawbacks are that the bag contains a pretty small amount and the pieces are brittle and break .,food style_options,negative
It did show some age in the walls and furniture but serves the purpose for a place to stay .,rooms general,neutral
"This switch allowed me to hard wire in my entertainment center with only one data jack available.  I can know plug in my surround sound, blu ray, cable box, apple tv and tv.  The all now have a hard line, faster downloads.",downloads,positive
"It isn ' t too tough or dry like cheaper brands , isn ' t too sweet or spicy either .",food style_options,neutral
was the lack of a pool !,facilities general,negative
"I really enjoy this lens. Prop up a tripod and a remote shutter and I can get some amazing shots of the moon. I just wish I spent a little more to get the image stabilized one; but alas, I had no money at the time but really wanted to get some photos.",remote shutter,neutral
"but expensive . the jaccuzi is gorgeous , nice pool and garden .",room_amenities design_features,positive
Bars are extra chewy and provide the crunch and sweet flavor to curb snack urges .,food general,positive
"We are guest in the hotel , parking should be free !  !  !  !",facilities general,neutral
This is my 2nd purchase and I really enjoy it .,amazon availability,positive
"Just okay in my opinion, I got this radio to be able to listen to NPR and BBC news at home. Reception in my home in Santa Fe, New Mexico is just okay, not great, pretty fuzzy most of the time. A little disappointing, but since it was inexpensive, no great loss. Maybe it will work better in other places.",Reception,neutral
"firmed reservation , but no room available when we arrived I reserved two rooms several months in advance and confirmed them via email one week before arrival .",service general,negative
The room was very comfortable and very clean .,rooms comfort,positive
"Easily installed in my PDA, this little chip lets me store hours' worth of MP3s for portable listening.I can also use it in my digicam to store hundreds of photos at a time. Voila! No more lugging a PC or PDA every time I plan to take pictures.",installed,positive
"I bought the 285 based on an endorsement by the authors of a book on flash photography. Big mistake. First, the flash head is so big you'll find a hard time finding diffusers that will fit it. Second, the instruction manual is almost useless. Next making adjustment to power is needlessly cumbersome, and finally the recycle time is almost 10 seconds!  I bought a Yongnuo and found it superior in every way.",recycle time,negative
"There is no way this is a 4 . 5 star hotel , more like a 1 star .",hotel quality,negative
Can be very noisy at night !,hotel comfort,negative
Saved money and got the right product to protect my new HD TV and PS3.  Same product but lower than local BIG BOX retailer.,PS3,positive
clean spaious rooms . i just wish the rates were cheaper . there is only one restaurant in the hotel and its not the greatest but its OK,facilities general,neutral
"WHILE THIS CAMERA TAKES DECENT PICS, THE BATTERY LIFE IS INEXCUSABLE. MY DURACELL LASTED 3 DAYS. THE ICONS, BUTTONS AND MENUS DO NOT COME NATURALLY. LEAVE IT TO CANON TO MAKE YOU BUY THE ESSENTIAL RECHARGABLE BATTERY SEPARATELY. FROM NOW ON I STAY WITH SONY. EVERYTHING MAKES SENSE AND THE BATTERY LASTS FOREVER.",RECHARGABLE BATTERY,neutral
Hotel is uber cool and beautifully decorated in a contemporary style . 5 minutes walk from Sol square and tube and also the centre point of Spain ! Bar is lovely for a drink and the restaurant looked equally nice,facilities design_features,positive
"We had a standard room for four nights , and it was just what we needed , I understand that there are better rooms , but this was above what you normally get in this price range .",rooms quality,neutral
love the hotel stayed there during the Moslem holiday .,hotel general,positive
"But as a show Hotel for Boston , I think it could do with some updating .",hotel miscellaneous,neutral
"Finally disconnected this piece of doodoo.  Got very tired of resetting, unplugging, etc.  Man, never thought a wired connection would be such a pain in the (&*%^*.",doodoo,negative
"Room is clean with comfortable bed , not big not reasonable and with AC !",rooms design_features,negative
"At 45 calories a can , there are probably 3 teaspoons of sugar .",food general,neutral
The chocolate fudge is just so - so not bad but not great ) .,food general,neutral
"On opening the package , I could smell the hint of pineapple , and I ' d say the taste of pineapple is a bit stronger than the coconut water .",food quality,neutral
Found a dead bug in the tub .,rooms cleanliness,negative
Catalunya ) We did find the breakfast room a bit of a crush but the food was adequate and frequently replenished .,food_drinks miscellaneous,neutral
This was the worst place I have ever stayed .,hotel general,negative
This product appears to be 3 .,food general,neutral
"A five minute walk , around the corner and down the hill",location general,positive
"I said "" mostly "" excellent in the title because like many vanilla flavored coffees , the flavor can become cloying after a while of prolonged drinking .",food quality,negative
"Nice hotel , no elevator We stayed at this hotel for three nights .",facilities general,negative
There isn ' t even the slightest hint of chocolate flavor .,food quality,negative
If you don ' t expect 5 star service in this 4 star hotel you won ' t be disappointed !,hotel general,neutral
"I would have great difficulty in faulting the hotel at all , it is a little way away from the city centre but the public transport is so simple to use that it is not a problem .",location general,negative
The Casitas are a bit more pricey than the hotel rooms at the resort but definately worth every penny .,hotel prices,negative
"The rooms were well appointed and clean , the bathrooms were a nice size .",rooms cleanliness,positive
"Depending on which tower you stay in ( Main Tower was great )  , the rooms are new , but a bit small , with everything needed in a hotel , including a small fridge ( bring your snacks and water )  . Very",rooms design_features,neutral
room service food was quite plain ; good quality ingredients but not particularly delicious or gourmet .,food_drinks style_options,neutral
"Friendly , Comfortable and welcoming Recently had an excellent stay in this friendly and comfortable hotel .",hotel comfort,positive
"But they taste pretty artificial , and the texture has no chew to it .",food quality,negative
A real bummer . . .,food general,negative
Just wish the cans were a bit bigger ( they are only 13 oz ) .,food style_options,neutral
"Great reception, easy to use and good sound for a one speaker radio.",sound,positive
Wow .,food general,neutral
"It tastes okay if you are only using it a couple drops at a time , but as a hardcore truffle lover , it just wasn ' t enough .",food quality,neutral
"Above average , good value Spent 2 nights at the Eastgate Tower , in mid - town Manhattan .",hotel general,neutral
For an inexpensive headset they have a great sound. I use them on a little Walkman radio and the sound is great.  I've not had many headsets so I'm not an expert but I like the sound that comes from this unit.,sound,positive
"Room was tiny , deco was average , cleaning was it is minimum levels .",rooms cleanliness,neutral
Sweet and spicy !,food quality,neutral
"I couldn ' t afford it if all seven were as fussy as him , so he gets one tray a day , he gets dry food , but he just loves this",food prices,negative
I have one pack everyday .,food general,positive
"Staff were efficient , breakfast in the morning was good and transfer to airport was on time ( despite being chargeable which is not what was advertised )  .",food_drinks quality,positive
The hotel staff were very friendly and polite and always helpful .,service general,positive
"Setup/installation of the camera wasn't perfectly smooth.  The instructions weren't 100% in line with the choices in Windows 98. Once installed, camera works easily.  Picture is not great, but clear.  The  manual focus is not that meaningful. The web update and &quot;watch&quot;  functionality work well.",Picture,neutral
Loved The Mansion on Turtle Creek,hotel general,positive
"Great Location , Dirty rooms After changing our room 3 times we finally got a half decent room .",rooms general,neutral
The package is cheap and not resealable .,food general,neutral
"Although the rooms are small , the privacy , ambience and staff more than make up for the lack of space .",rooms design_features,negative
"As all the other reviews state the staff are excellent , i travelled with my 2 year old daughter and all the staff made a fuss of her .",service general,neutral
The volume control works as described and is well made.  The only complaint I have is with the long cord.  If you need to control the volume of your device at a distance this is the control you should buy.  Otherwise you will find yourself winding up the excess wire.,volume control,positive
If you're taking pictures in a swimming pool underwater while perfectly still. It should work for you. I bought the pack of 4 for Cancun mexico while I was underwater taking picture of fish. about 90% of all the pictures were absolute TRASH! The fish were all blurs almost unable to see any fish at all. Complete waste of time and money. I took pictures of my girlfriend underwater and she is a blur also.,money,negative
"The MTR stations were just a block away . all in all i would recomment this place to all . the room is rather small but for its price and strategic location , i can overlook that aspect .",rooms design_features,neutral
"i have to say that i ' m very dissapointed .  .  . went to the hotel because of the reviews and found out that the shower was dirty and stink , informed the stuff",hotel general,negative
Saves time when cooking .,food general,positive
The flavor is wonderful ; not too strong or too hot .,food quality,neutral
The lemon infused has been excellent for pan frying tilapia and salmon filets and giving them plenty of flavor without me resorting to using lots of butter .,food quality,positive
Worst Hotel Stay .  .  .,hotel general,negative
We did not like the flavor of this by itself - it tastes like plain tomato sauce .,food quality,negative
"The staff was friendly , the room was small but cute , cozy and clean and the perfect amount of space for the two of us , the breakfast was delicious and an awesome start to the day :  )",rooms design_features,neutral
The item shown on the page is not the item I received .,shipment quality,negative
Unfortunately I did not realize that the product was artifically sweetened .,food style_options,neutral
"It is about a 15 minute bus ride away from the CBD , but the value for money makes up for it .",location general,neutral
"Superb , comfortable stay The hotel was to an excellent standard and very friendly staff .",hotel quality,positive
All - in - all - - absolutely delicious and filling snack !,food quality,positive
Average .  .  !  !  !  !,hotel general,neutral
"I'm using this card in my Canon S330 digital camera... gives me 200 photos on average quality, and 128 photos in highest quality.  Can't complain!  It's writes and reads plenty fast and I've had no problems with it whatsoever!  Highly recommended!",card,positive
"It isn ' t too tough or dry like cheaper brands , isn ' t too sweet or spicy either .",food quality,neutral
"Barnum ' s , which were the gold standard of animal crackers , have changed their recipe to this as well and suck just as bad .",food general,negative
"For the second box , the bars had a chocolate color , like they are supposed to be",food general,neutral
They taste great with a glass of milk as an afternoon snack .,food quality,positive
They are just the perfect sweetness ( not too much ) and have a very nice crunch and oatmeal taste .,food quality,positive
I will never forget the great service I received at this hotel with the staff exhibiting no condescension whatsover .,service general,positive
"If you like a rich dark coffee , this product is NOT for you !",food quality,negative
rooms and bathroom little on the small side but adequate .,rooms design_features,neutral
This is a budget hotel in a good location central to everything .,location general,positive
Rooftop pool small but nicely done .,facilities design_features,neutral
"I mean , it ' s just powered malted stuff . what do I know .",food quality,negative
"Well worth the option to upgrade to the Gold package All Inclusive option getting the full array of a La Carte menu options , imported spirits , late check out and free laundry service ! Also had a good tour of the island with Wayan - recommended although don ' t forget to take extra cash to buy souvenirs and to get into the tourist attractions !",service general,positive
Found it at Amazon for the same price .,amazon prices,neutral
"It ' s got a great pool and a gym I didn ' t try , and breakfast is included in the tariff I believe .",food_drinks prices,neutral
I selected these Slim Jim sticks to try because the Jack Links X - Sticks Bacon Cheddar flavor I usually buy was out of stock .,amazon availability,negative
I REALLY ENJOY THESE BARS,food general,positive
Below expectations We have been staying at this hotel for 2 nights mid of september .,hotel general,neutral
"It is easy and comfortable to wear, not sure if it was just my product or so is made in general, but the cleaner disc is not fully adjusted to where the optical pickup lens is located (by just two millimeters), and I can not taste good if it fulfills its job well.",optical pickup lens,neutral
Usually this is a treat we enjoy in colder months but we ordered this in July .,amazon availability,positive
The price was a liitle bit high but i guess that ' s the standard price for amsterdam .,hotel prices,negative
"Location was ok , but not central , as it was a good 15 - minute walk to Dam Square and the Centraal Station .",location general,neutral
The 1 lb . bag is a great size and a great value .,food style_options,positive
hope to get this sorted out as appear to have been significantly overcharged and if we can ' t sort it would not stay here again .,hotel general,negative
"I love it , plus its flourless : )",food quality,positive
"There is no hot tub , I thought there was",room_amenities design_features,negative
"As a bona fide coco - ' nut ' , I can tell you this product is delicious . crispy and lightly sweet wide flakes .",food quality,positive
There were some nice views in the hotel but the one from our room was not great .,rooms quality,negative
It appears that the box was a little overheated and banged around somewhere along the way here .,food quality,negative
Lovely Excellent value for a 3 star hotel .,hotel prices,positive
"The bathroom was large and clean , with good toiletries .",rooms design_features,positive
this is the worst light i have ever owned Never worked and when it did stay lit it would leave me in the dark. the only reason i did not return it was i needed it to pass an Electrical inspection,light,negative
"Just read the title , seriously .",food general,neutral
I buyed  this Surge Protection and i live in a country with 220vThis product DONT SUPPORT 220v what a shame !!! at least put that info in the Product details OR SOME WHERE !!!  40$  in shipping on the trash !!!,Surge Protection,negative
highly recommended !,hotel general,positive
"It isn ' t too tough or dry like cheaper brands , isn ' t too sweet or spicy either .",food quality,neutral
The coffee is loose in the bag and the pod is empty . it ' s a real mess and very annoying !,food general,negative
We ' re always surprised at how big and plump the noodles become after cooking .,food style_options,positive
"Service was impeccable , and the rooms are very lovely .",rooms general,positive
"great wireless internet , breakfast was ok , staff was very good / friendly / helpful , overall excellent value for the money in London =",food_drinks quality,neutral
Absolutely would stay here again .,hotel general,positive
Location is super .,location general,positive
"If there was a "" no star "" rating choice , I ' d select it .",food quality,negative
They are better then many cookies with gluten and dairy .,food general,positive
I would have liked a stronger cheese flavor and the cheese bites seem a little air puffed .,food quality,neutral
I bought this and sent it back almost immediately. It felt really flimsy and the battery pack seemed like a toy.,battery pack,negative
I use these headphones with my Avid mbox mini and since I have set everything up I have stopped using the speakers with my computer as these sound better.  They are comfortable for wearing long periods of time without any complaint.  My wife will steal them to use on her laptop when doing school work for the same quality and comfort reasons.,wearing,positive
I thought it was just ok .,food general,neutral
I have always been at a loss to understand why it is not more popular .,food general,neutral
"Excellent location We stayed at this hotel for three nights and although we did have some minor troubles ( check in delayed by half an hour , water pressure )",hotel general,neutral
"Wanted the monitor off of the desk, so we mounted on the wall.  I would have rather had a vertical adjustment as well, but for the price, this unit does the job.",wall,neutral
"This blueberry - lover would just love one choc - full of dried blueberries , adding the appropriate blueberry flavor to these crunchy snack bars .",food general,neutral
"It's a cable, what does one say about a product like this. I wanted one and I now have it",cable,neutral
Avoid at all costs How this place can call itself a 4 . 5 / 5 star hotel is beyond me -,hotel general,negative
Colorado honey is mild and not too sweet .,food quality,neutral
But I would have liked it to not have any smell at all .,food quality,neutral
"fantastic , love this hotel I have stayed at the Hughendon Hotel every year for the past 8 years and wouldn ' t stay anywhere else , it is like a home away from home .",hotel general,positive
Trying to get a drink from the hotel bar was a challenge but if you are not in a hurry you will get one .,facilities comfort,neutral
"While the location is a bit of a walk from the center of town , we enjoyed walking and seeing the community every bit as much as we enjoyed all of the historic sites .",location general,neutral
"Not in center of town , but nearby metro and train to airport .",location general,negative
Although they could use more rosemary if you ask me .,food style_options,neutral
"Amazing , absolutly superb !  !  !  !  !  !  !  !  !  !  !  !  !  !  !",hotel general,positive
"Free parking ( great bonus )  , nice neighboorhood with good restaurants and stores , if you need them walking distance , and very friendly service .",facilities prices,positive
I love this item.  I researched before buying and truly believe the Monster Cable one is one of the better ones on the market.  Glad I bought this partucular one.  Easy to use.,Monster Cable,positive
"Other "" pros "" are that is a great value for the price , and being "" instant "" it was fasy & easy to prepare .",food prices,positive
It just amazing i am hooked and i cannot stop .,food general,positive
"For the price, and the brand name, Motorola's FRS radios should be more durable - these don't last long in average use (either business use by IT professionals, or the real torture test, with pre-teen boys).",price,neutral
"Their chocolate tastes like chalk , and to boot they charge you as if they ' re worth a damn .",food quality,negative
Not sure if it was out dated or just too dry .,food general,neutral
"It is mild but strong enough in my humble opinion , but I hate starbucks coffee because it tastes too strong and burnt to me .",food quality,neutral
"The lobby is OK - a bight tight , and the Mezz floor is low celienged ( very 1970 ' s !  )  , but the rest of the place is very nice , and well priced .",facilities general,neutral
They are a bit expensive but they are a good product and,food prices,neutral
I only gave it 4 stars because I always think there might be a better one coming up .,food general,neutral
I guess I had no idea how good the goji berries were from Whole Foods until I tried these .,food general,neutral
"they told me they are going to take care of it , but it took them too long . it ' s true that the hotel is very quiet though .  .  .  .",service general,negative
on ! I didn ' t get to try the breakfast so can ' t comment there .,food_drinks miscellaneous,neutral
Checked us in early and room was great .,rooms quality,positive
I have no idea how to compare this to other brands price - wise because it is not sold in my state .,food prices,neutral
I will be looking elsewhere - - no longer wanting to pay premium price for mediocre products .,food general,negative
"Normally I like a strong coffee , and this was milder than my usual , but the flavor was terrific !",food general,neutral
"The hotel is not friendly to families with young children , and charges extra for items included in lower priced chains , e . g . extra fee to use the fitness center and pool , along with internet .",hotel general,negative
"It ' s a decent enough place , even if you still get some noise from aircraft due",hotel comfort,neutral
"A couple of people in my family have strange reactions to MSG , and I wish I could get the soup without it .",food general,neutral
Couldn ' t believe that I was able to find it and the price is similar to that of the store .,amazon prices,neutral
"One ounce in an espresso was VERY strong and not pleasant , and a half ounce is just sweet without a white mocha flavor .",food quality,negative
Soy Crisps are my fav crunchy treat .,food general,positive
may stay there again but would definately look at some alternatives first .,hotel general,neutral
"I didn ' t sleep too well once i realized i was sleeping on a mattress that must be drenched with the sweat of a thousand previous guests . i would not stay here again , even with it being cheap .",room_amenities cleanliness,negative
"Hotel room as expected for Embassy Suites , Noise level on bedroom side from road very loud and disturbing .",rooms design_features,neutral
Taste like an almond joy without the chocolate .,food quality,neutral
This particular tea keeps me fresh and relaxes my mind and is a perfectly rounded and wel balanced tea with its own aroma .,food recommendation,positive
"I likeB M brown bread , and I have not seen it in our local stores recently .",food general,positive
Wish they continued to make it in the 1 / 2 oz bags for the little ones .,food style_options,neutral
"Too high calorie to be a snack item , but it ' s tempting .",food quality,neutral
Had to wait till 4pm for room ( official check in time 3pm ) The offer of a complimentary drink or pot of tea would have been nice but not offered .,service general,negative
They are pretty hard and can sometimes by tough to break up but it ' s seems a small effort when I see how much the dogs enjoy these .,food style_options,negative
My cat completely ignores this flavor .,food quality,negative
"The only downside was , that some of the staff could have been more attentive and friendly .",service general,neutral
It contains a lot of dirt / powder that goes through the tea ball and makes the cup look like a suspension rather than an infusion .,food general,negative
"I must say , however , that I contacted Amazon about the problem as being defective , and they refunded all right away .",amazon prices,positive
Purchased it upon reading about it ' s many health benefits .,food quality,positive
"Here ! staff are rude and nonchalant , rooms are like prison cells , cold and full of strange odours . food is limited and extremely over priced . trying to get a cab to airport is virtually impossible and to be frank",food_drinks prices,negative
"Plush toys were not made to endure a dog ' s aggressive ripping and tearing , so it won ' t hold up forever .",food quality,neutral
Great for a crowd .,food recommendation,neutral
the blankets were dirty .  .  .  .,room_amenities cleanliness,negative
Don't know what to say.  It does what it claims to do.  Doesn't toast my grill cheese sandwiches or change my oil but does add ethernet ports.sss,cheese sandwiches,neutral
"The room although modern were filled with defects , like electric cables hanging .",rooms quality,negative
I let it marinade for about a day and a half .,food general,neutral
"The room , although small ( but not smaller than normal European hotel rooms )  , was very comfortable .",rooms design_features,negative
I gave it three stars because it is what it says it is but the taste is not there .,food quality,neutral
We found Leonidas ideally bittersweet in its taste and also generous in quantity .,food quality,neutral
"It was a birthday gift , which made it reallly embarrassing when my friend told me half of it was withered and crushed looking . disappointing .",food style_options,negative
Very good I ' m a bit surprised by the negative reviews on here - unless parts of the hotel are still being renovated .,hotel general,neutral
"This same drive seems to be sold under many different brand names. Obviously not very high quality, but I need the ability to transfer data by floppy disk to an older machine & this seems to be the only option.I bought 2, 1 works (for now) and the other just wanted to reformat all the time, whether there was a disk in it or not. I guess I'll order a couple more for spares.",floppy disk,neutral
- it was above average but only a typical business stop - over hotel .,hotel general,neutral
"Since having to be gluten free , I ' ve tried other brands , but truly prefer these .",food style_options,neutral
Just Okay,hotel general,neutral
"No comparison , spend the few extra dollars .",food general,negative
"I hacked this into a plain inexpensive porch light I got at OSH.Works well.  It does do a false trip when headlight from a car shines at it, which doesn't bother me.  If people are bothered by this, they shouldn't get in their cars.The photo cell is a nice feature, keeping the unit off during daylight hours.",photo cell,positive
I wouldn ' t buy this again .,food general,negative
"Not bad but could be better , even at 3 stars The bathrooms are the most luxurious part of their accommodations -  - really quite nice , but the room itself was fairly spartan .",hotel general,neutral
Overall this is a very good reasonably priced hotel in a good position to explore Berlin .,hotel prices,positive
"I am pretty particular about my Pu - erh tea , and am always hesitant to try a new one .",food general,positive
"Good enough price, nice ends, good sheathing, not too stiff.",ends,positive
"It was clean and comfortable , but nothing spectacular .",hotel miscellaneous,neutral
"It had no caramel flavor , and the flavor of the coffee was like burnt . .",food quality,negative
"The fact that Kettle Foods claims their products are "" All Natural "" really , really , really upsets me .",food general,negative
I ' ve used this product off and on for two years now .,food general,neutral
"Great hotel , but noisy and location a bit off Great hotel , cool rooms and great service .",location general,neutral
"Very dissatisfied with this, the earphone (earbud) is fine, but your voice is very muffled and garbled using the microphone. Even a females voice, usually more clear than a males voice, is very hard to understand using the microphone. I have also not been able to get the iVox feature to work with this either.",iVox feature,negative
"What valuables we did have ( passports , cash etc ) was stored in the reception safe and always available .",service general,positive
Then there was suddenly a weird ringing sound and everything plugged into it turned off.I need better reliability than THAT!,reliability,negative
"I bought some of these to try with a light using 123 A's. They work as advertised. When you check them with a meter they show over 3 volts, but under load they do not hurt the light. Have been using them for a while now. Hold a charge VERY well, and no longer have to buy throw away 123A's.",charge,positive
"I did not eat in the restaurant as their is plenty of choice in amsterdam , the bar is expensive but a pleasant enough place to meet up or finnish the night .",facilities prices,negative
This isn ' t a Dijon - style mustard and there is no hint of horseradish .,food general,neutral
The bag smells like feet .,food quality,negative
"location good hotel spotless breakfast great , rooms little small but never in em only to sleep .",rooms design_features,neutral
"Very chewy so it takes a while to eat , but not the soft chewy that gets caught in your teeth .",food quality,neutral
"Great location , our room was very nice , and service was excellent .",rooms general,positive
"Spa was awesome , as were the restaurants inside the hotel , which , by the way , were NOT overpriced !",facilities prices,neutral
"Very reasonable & reliable product. Does what it claims to do. Easy to use, switches very easily. Note that it converts composite video to svideo & vice versa. So you only need to make one video input connection(svideo or composite video).  Highly recommend to anyone looking for simple manual audio/video switch.",use,positive
"The Melia Caribe , being a 5 - star hotel , has very poor service and over - rated food .",hotel quality,negative
Installed in a Win XP machine.  Plug-and-Play auto-magically loaded the driver.  Works great!  Got fed up with my Belkin Wireless Ethernet.  Got this to replace it and drilled a hole in the wall and ran a wire.  Has been trouble free ever since!,driver,positive
Total waste of money .,food general,negative
"This food is a bit more expensive than some other dry cat foods , but it is less processed .",food prices,negative
"were comfortable , pull out sofa not comfortable",room_amenities comfort,negative
I really enjoy this tea because it ' s not to sweet and it ' s easy to use .,food quality,neutral
These are 3 to 4 times the size of a typical gummy bear and have the consistency of a gum drop without the sugar .,food style_options,neutral
"They do have strings , staples and paper tags which is why I only gave it a 4 star .",food general,neutral
"The continental breakfast was a complete farce , a few stale bread rolls in a converted bedroom , which had then to be carried back to the bedroom , where there was no where to eat but on the bed .",rooms general,negative
"Box my Tea K - cups came in were the universal boxes for all Teas with the label of the correct "" Flavor "" .",shipment quality,neutral
They moved us to 2 one bedr suites across the hall from each other - beds,service general,neutral
"Although it is a bit noisy due to proximity to Highway 101 , it didn ' t stop us from sleeping and the proximity to 101 meant driving around was easy .",hotel comfort,negative
It has a thick spicy curry flavor and I found the longer the rice sat in it the better the taste  so you might want to add the cooked rice right to the pan instead of over the top .,food quality,positive
"PB2 isn ' t a perfect replacement for peanut butter  but it has a natural taste to it , is MUCH lower in fat and calories and is very versatile .",food quality,positive
"Great Rooms , Noisy Location We spent 4 nights at this hotel in Madrid .",location general,negative
While this product was way better than the buttery oil topping / popping stuff from Orville Redenbacher  it didn ' t quite seem to get the popcorn to taste like popcorn from carnivals .,food quality,negative
I love the crunch and texture of this non - greasy snack .,food quality,positive
Unfortunately this wireless modem jack had a substantial amount of line noise.  I was able to connect to the internet at 1/10th the normal speed due to the insufficient connection.  I will give this to another family member to try in a newer house.,line noise,negative
"Horrendous customer service Overall , stay was just okay , but was tainted by management ' s unwillingness to honor their own quoted / written and confirmed total cost .",hotel general,neutral
"They are also a bit more "" dried out "" in consistency .",food style_options,negative
Not even remotely worth the money .,food prices,negative
"It ' s not really bad , but does not give value for money .",hotel general,neutral
Get it on auto ship so you never run out and save $ $ .,shipment prices,positive
For users that travels a lot 100% recomended most cases when you need leave your notebook in some conference room or room hotel.,conference,neutral
Perfect for me and my husband during our stay !,hotel general,positive
Do wish they had coffeepots in room but did have coffee in the lobby .,room_amenities general,neutral
"It really would be nice if they specified which camera's these work with, because this flash does not work with Pentax K-7.  The manual itself is as confusing as trying to read it in spanish.  Tried calling Pentax customer service and ended up with Indian Customer Non-Service.  I'll buy American next time.",service,negative
This is typical of the other Kraft Skillet dinners .,food general,neutral
"Usually when you open a bottle it smells nice , on those 3 occasions ( in 3 different orders ) the juice smelled sour , kind of vinegary , and there was a large odd clump in the bottle .",food quality,negative
