reviewText,AspectTerm,Sentiment
Excellent Family run Hotel one block from the Ponte Vecchio .,hotel general,positive
This is a hotel where you can stay if you never have been to the city before and plan on getting up and going from morning till night .,location general,negative
"Memory was defective. The price was okay, but I was very disappointed that it had to be returned. I ended up purchasing something cheaper from Newegg.",price,neutral
Second floor with a nice balcony to the street .,rooms general,positive
A coffee takes 30 mins to arrive .,service general,negative
"My phone doesn't quite fit, and I wasn't quite as careful with it as I should have.I have a Droid Bionic with extended battery, which is a bit larger than the iPhones. So the grip... almost works.The base works quite well, but here's a caveat... Don't drop the base when it's in the open position. Else your base will split apart and it's all over.",battery,neutral
Great hotel,hotel general,positive
This UV filter works well at protecting the front element of my lens. As is the case with most less expensive UV filters this filter is prone to light refraction depending on the angle you are shooting with the sun or lights. In those situations I tend to remove this filter for cleaner images .,lens,neutral
"Although the soup lacks the punch of spiciness one would expect from a true Indian ( or Caribbean ) curry dish , the soup is still a delicious meal .",food general,neutral
"The price was good for the 24 count box , less than .",food style_options,positive
A Very Good Hotel at a Very Good Price,hotel prices,positive
We stayed on the 5th floor in a lovely clean room with the most comfortable bed and pillows ever !,rooms comfort,positive
"If you like an everyday good cup of coffee , I think you will like this .",food general,positive
This hotel is close to the subway but make sure you have clear directions to reach it as it took us close to 2 hours to find and the locals didn ' t seem to know where it was .,location general,neutral
"Nice experience , nice price and excellent accomodations , although the lounge service was awful .  .  .",hotel prices,positive
"Band kids were not well controlled , resturant service bad Husband , dtr , and I stayed here in order to get flight out next morning .",hotel miscellaneous,negative
The hotel is extremely well located and being on the fourth floor we didn ' t hear any noise at all - even though Barcelona had just won the league and the streets were alive with cheering mobs of football fans when we arrived !,location general,positive
I liked the nutritional content of the treats .,food quality,positive
"It tastes okay if you are only using it a couple drops at a time , but as a hardcore truffle lover , it just wasn ' t enough .",food quality,neutral
We shall probably stay elsewhere next time but still in the same location .,hotel general,negative
"Given that these have almost exactly the same ingredients as my favorite candy Wine Gums , I was hoping they would be nice .",food general,neutral
THe only reason I didn ' t give this lovely hotel excellent is due to the limited room service .,service general,negative
Best hotel we ' ve stayed at,hotel general,positive
Very clean room and helpfull stuff .,rooms cleanliness,positive
If you are not looking for luxury and want to experience the local atmosphere I would recommend this hotel .,hotel comfort,negative
So the Popchips are an excellent option for potato chip lovers . though I prefer the Chili Lime flavor over the Sweet Potato ) .,food general,positive
"If you need to go a distance to more than one VGA monitor, make sure you get a powered splitter that boosts the VGA signal.",VGA,neutral
It was good but I believe I ordered the wrong one and was miss informed by other forums and searching I did for a tablet charger. It looks good just wish I had gotten the right one.,charger,neutral
"It ' s refreshing to read a package label that you can pronounce , understand , and visualize each ingredient .",food general,positive
These giant gummy bears are horrendous !,food general,negative
This is diffenently not a tablet for adults or skilled adults. If you just want something to play a few games on or check your email... well ok. This is a entry level tablet.!,games,neutral
"Had this about 2 years, one moring went to turn it on, no speaker icons, no sound, no network.  HDMI board has fried and from searching the net seems to be a recurring issue with this modle.  No upscaling with ipod Universal doc.",ipod,neutral
"Believe it or not, some of us still use VHSOnly because we are digitizing them now. Converting an analog tape to digital media takes its toll on a VCR and the heads get dirty beyond recognition. Eventually I'll have to tear down my deck to clean it properly but for now this cleaning tape really helps",deck,neutral
"its a simple product for every single camera out there, easy to use and also very usefull. if you looking to buy just something than can hold your camera stand still and let you regulate the lavel, this product is for you.",lavel,neutral
We had a slight problem during our stay ( water temp ) and it was resolved withing minutes and our nightly rate was reduced .,facilities general,negative
"The room was extremely clean , enough space for 3 people , the location just always again is simply perfect for buying food , going for walks ( Jardin de plantes !  ) or simply wathcing people .",rooms cleanliness,positive
A smooth after taste and a kind of woodsey flavor .,food quality,positive
"Great Stay Booked a package through Trailfinders , great deal ( usually book everything myself )  .",hotel general,positive
clean spaious rooms . i just wish the rates were cheaper . there is only one restaurant in the hotel and its not the greatest but its OK,rooms design_features,positive
Very disappointed in the condition of the Eight O ' Clock Italian Roast I received .,food general,negative
"I can ' t really speak to the "" healthiness "" of it , but on pure taste alone , I would buy this water for a refreshing drink .",food quality,positive
"The rooms were well appointed and clean , the bathrooms were a nice size .",rooms cleanliness,positive
"Its healthy , good for your immune system and gives a great boost when you most need it .",food general,positive
"Similar to another review , we also experienced unfriendly and not trusting attitude from the owners , demanding our credit card for security even if the stay was prepaid through Expedia , and it was also not the place for asking questions .",service general,negative
I can get 6 pounds ( just the right amount for a 5 - 6 gallon batch ) shipped to my house for about $ 16 .,shipment prices,positive
They are so delicious and with much better ingredients and less preservatives than nutra grain bars .,food quality,positive
"In the heart of the city , just a few steps away from Chinatown and easy access to the two cable car lines or street cars , to give you quick tranportation to the main attraction areas .",location general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",hotel general,positive
"We truly enjoyed the extra touches of this boutique hotel , and the historical feel of the Sorrento .",hotel design_features,positive
THe service is the restaurant is terrible .,service general,negative
"Not worth the money at all , luckily after all our complaining we got our second night free !",hotel prices,negative
"We ' ve also tried other flavors of this food , but this is their fave !",food general,positive
Throw in a banana or some fruit and ta da !,food general,positive
Very simply it was lovely ! Concierge - helpful and friendlyFront desk - friendly and efficientRoom - absolutely lovely - particularly the shower ! and spotlessly clean .,rooms general,positive
"This is one of the few sleeves I could find to fit my big ASUS G73JW series laptop. It's not very padded and doesn't offer much protection, but I suppose for the price you can't expect more. I haven't used it it enough to comment on it's durability yet.",price,neutral
It was in in a great location as far as access to Madrid .,location general,positive
The DCK & Sea Salt flavor is now my ultimate measuring stick for the rest of the salty sweet snacks KIND provides .,food quality,positive
The green tea with matcha is very healthy .,food quality,positive
We could not have been more pleased with the warm reception and excellent service provided at Hotel Casci .,service general,positive
"I wish these use some kind of detachable fastening mechanism instead of adhesive.  As it is, I have DSLR and 4 different lenses I use regularly and to have 4 different lens caps on the camera is simply not an option.  But if you mostly shoot with one lens, this is a good solution.",lenses,neutral
I was very disappointed by the product .,food general,negative
"I received this today and ran some benchmarks. Write speed for my Kingston 64GB DataTraveler is 15MB/Sec on a USB 3.0 port. It does the job, but a little slower compared to my Sandisk Extreme USB, which averages about 113MB/Sec copying the same files.",USB 3 . 0 port,neutral
Great for young couples on a romantic visit to Paris .,hotel comfort,positive
The food and service were way below average .,service general,negative
"Good price / performance Comfortable , clean hotel with friendly employees .",service general,positive
"The chips themselves don ' t have a high oil or greasy taste that some enjoy , but the selection of spices and herbs that Garden of Eatin ' has developed is just GREAT .",food quality,positive
They were just as the dogs like them .,food general,positive
plenty of hot water and powerful shower breakfast was ok hot and cold buffet staff very helpful dont make the mistake we did and exit train station from wrong exit we had to walk a long way,room_amenities general,positive
Once you get it open it kinda looks like paste . but taste worse : p,food style_options,negative
Lentil curry is not as spicy as the other curries but still delicious ! must try ! ! ! !,food quality,positive
The Italian roast is the best we have ever had .,food general,positive
"hotel is clean , staff is professional , they call you by last name when you check your car .",hotel cleanliness,positive
"But it ' s a really yummy , fairly low calorie snack .",food quality,positive
We stayed at the Argonaut for 3 nights and thought it was a great hotel .,hotel general,positive
"The rest are squirreled away for safe keeping , for those days when personal therapy of the dark chocolate kind is called for .",food general,positive
"All the staff were courteous , especially the cheerful spa staff and my three night stay was very pleasant .",service general,positive
"A hit with my 14 - year old son and my college - age niece , who took several cups back to school with her .",food general,positive
"I wasn ' t sure how I would like the smoked hot paprika , and was pleasantly suprised .",food general,positive
"Happy -  - Again Having booked a standard room for our second long weekend at Ku鈥檇amm 101 , we were positively surprised to be given a comfort room for the same price .",hotel prices,positive
"These seasonings ( other flavors : Tuscany & Rosa Maria ) there is also a Parmasan blend , but the first 3 are my personal favorites , are absolutely DELICIOUS ! ! !",food general,positive
We only stayed one night but the price was right and the staff was helpful .,hotel general,positive
Case was the color and feel I was hoping for.  However it doesn't fit perfectly with my mac book air and even has a crack in the front part.,Case,neutral
A Rare Gem of a Hotel !,hotel general,positive
I will be staying here again .,hotel general,positive
(heating system didn ' t work very well )  +  +  + Various breakfast +  +  + Small,room_amenities quality,negative
I order six bags at a time to make sure I never run out .,amazon availability,positive
this is a very nice hotel in the middle of everything .,location general,positive
Our picky JRT positively loves this food .,food general,positive
Get the manual from their web site before you add this power supply to their commercial quality sensor (you will need it).  You may not be able to do it yourself.  Well made and works well when combined with one of their sensors.  Once I got an electrician to install it it works very well.,power supply,neutral
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms quality,negative
Value for money,hotel prices,positive
"Pros : inexpensive and cleanCons : no A / C , small TV , small bathroom , no internet accessBasically , a room , clean sheets , good location .",rooms design_features,negative
I am glad I only paid about $ 4 for this coffee . the taste is just blah !,food general,negative
"There ' s nothing extraordinary about this hotel , the gym is quaint , the rooms are small , the bathroom is actually really big , it was about 1 / 2 the size of the bedroom .  .  .",facilities general,negative
"The hotel staff when we stayed there were extremely helpful and friendly and added to the hotel , but as hotels go it ' s good value for money , but dull .",hotel design_features,negative
"I already own a great collection of closed can , such as Bose Q3 , Shure 840 , ATM-50 , so I decided to add an open back one and I chose this due to user reviews , The reason I gave it  3 stars is because they get distorted at high volume especially id used with the FiIo E12 , but at low volume the sound pretty nice but have to admit the Shure wins.",open back,neutral
"I have to mention the staff of the front desk and in the restaurant are efficient , fast , patient and friendly .",service general,positive
"My room was spacious , clean , nicely furnished and had a flat screen TV .",rooms cleanliness,positive
"Fine Location , Good Service Fine hotel in a downtown location .",location general,positive
The room lacked maintenance on the furniture and in the bathrrom nothing was repared .,rooms general,negative
The good - Pet Friendly - Organic coffee and tea available in the lobby every morning - Aveda Toiletries - Soft bathrobes - Great wine reception - soft  wonderful linensThe bad - Room size -,rooms quality,positive
"The steps up to reception look daunting , but it adds to the authenticity of the building in my view .",hotel design_features,negative
"Other than that , great product .",food quality,positive
This is the best jerky I have ever tasted !,food quality,positive
I don ' t think taking this will increase your supply much if at all .,food general,negative
The bathrooms are well appointed with a large shower and separate bath .,rooms general,positive
Staff friendly and most helpful .,service general,positive
It is also a good place to pick up a low priced breakfast or lunch .,food_drinks prices,positive
"We stayed for three nights in total , it may be a bit small for people on a longer stay ( 1 week )  . As mentioned in other reviews , it have a more of a BB feel than a hotel feel so if you are looking for somewhere more like a hotel then I would look elsewhere .",rooms design_features,negative
The pool is brilliant with plenty to do for kids and plenty of pool activities .,facilities general,positive
I have never never had an experience like this at any hotel in my life !,hotel general,negative
"These rooms are not refurbished , noisy surroundings ( generartors etc )  .",rooms design_features,negative
"This hotel has a good location , but not a lot else , it took the staff three goes to get us to the right room , including giving us the key to an occupied room , and keys that did not work .",service general,negative
I had to try it and it did not disappoint .,food general,positive
Not tasty .,food quality,negative
"Well located in the Mitte ( former East Berlin ) district , close to U - Bahn and tram lines .",location general,positive
"I like the idea of the wireless headphones, however these are just OK. Big thing, when you put them on, it takes a few seconds for the sound to start. If it doesn't, you have to push a button to auto scan the channels that it uses. Most of the time it works, but you do miss the beginning of whatever. Sound is good, but not great. Overall OK.",Sound,neutral
These are very mild flavored .,food quality,negative
Amazing location - within walking distance of most major attractions .,location general,positive
Loved the Castle Inn !,hotel general,positive
"The bed was like sleeping on a slab of concrete , which I suppose is OK if you like your mattress firm .",room_amenities comfort,negative
"From the friendly welcome to the lovely room , the excellent breakfast and the superb location just off the Champs Elysees , it is hard to see how anything could have been better .",location general,positive
They are large cashews and taste great .,food quality,positive
I carry these to work almost every day for my mid morning snack .,food general,positive
"This is an excellent hotel and is quite stunning inside , but you do pay for it - ( my room rate was of around $ 600 a night )  . Overall very happy with the hotel , though I must admit the 9 clean towels I got each day did seem a little excessive",room_amenities prices,negative
The main tourist spots are within a twenty minute walk .,location general,positive
Highly recommended !,hotel general,positive
"Front desk staff could not have been more helpful and have a sense of humour , the concierge knew the answers to the questions we had , and the room was quiet and clean and comfortable .",service general,positive
"Although the soup lacks the punch of spiciness one would expect from a true Indian ( or Caribbean ) curry dish , the soup is still a delicious meal .",food quality,positive
"We are guest in the hotel , parking should be free !  !  !  !",facilities general,neutral
"Great hotel in top location managed to get this hotel at a great price but regardless it is a really nice hotel with all the amenities you would expect from a 4 * hotel . bit twin room , good room service . breakfast is exp",location general,positive
"I will definitely stay here again and heartily recommend it on price , venue and facilities ( breakfast , spa , small bar , minibar , bikes available and outside seating )  .",facilities general,positive
Bold and fun !,food general,neutral
Recommended by a friend who sells pet food .,food recommendation,positive
THANKS AMAZON .,food general,positive
"Although the ingredients aren ' t quite as good as the premium brand I ' ve been giving them , I certainly don ' t consider it poison as some reviewers have stated .",food general,neutral
"There were a few burn marks , probably from smokers , but I guess that ' s to be expected in Amsterdam .",hotel cleanliness,negative
"My room on the third floor was enormous , with separate well stocked kitchen and eating nook , living area with large couch , and recessed king sized bed , all very elegant and comfortable .",room_amenities general,positive
"I loved everything The building is fantastic , the hotel is wonderful , true luxury at affordable prices ( I looked for , and found , a special offer on the hotel",hotel general,positive
"Not that I expected too too much, but they are what they are expected to be. Decent little headphones with ok sound for an ok price.",sound,neutral
We were given a nice quiet room on the 6th floor overllooking the pool of the adjacent hotel property .,rooms comfort,positive
"This plug may be polarized but it DOES NOT HAVE a grounding prong, making it useless for all but the most trivial appliances.",plug,neutral
Just how I like it .,food general,positive
"AS expected, Cowboy Studio products is the line of things I want to use as I am confident that it works well.Havent used the umbrella yet as I have the white one to it, so i am sure it works well.",umbrella,neutral
I ordered this Beef Jerky for my dad as a Father ' s Day gift .,food general,positive
"The two front door men were exceptional , always happy and helpful even in the dreadful weather Boston experienced during the whole 4 days .",service general,positive
"1 x star Stayed at the American Hotel at the start of April 2006 , will NEVER go back !",hotel quality,negative
"Hotel Nadia Hotel Nadia is lovely - the staff are very friendly and helpful and the rooms are clean ( as a family , we had the ' quad ' which was a bit of a squeeze but the beds were very comfortable and plenty of cupboard space )  .",room_amenities comfort,positive
"But having some difficulty getting it to work via Bluetooth to my Windows 7 (Dell) laptop.  It will work when plugged in via USB, but not via Bluetooth.  Works via Bluetooth for everything else I have tried (phones, Macs, etc.)",USB,neutral
"Good location , Quite , Clean , and Great price",location general,positive
The hotel has a perfect location to discover the heart of Madrid by foot !,location general,positive
They are digestible helps clean teeth .,food general,positive
"Room pretty good although can get a bit noisy outside , saying that my 5 year old slept perfectly .",rooms general,positive
"They taste like they contain dark , as opposed to the easy - to - find milk , chocolate .",food quality,neutral
"I have used this product for many years , I am happy that Amazon has it !",amazon availability,positive
"The rooms are on the small size , but they are extremely well designed , especiallt he bathroom .",rooms design_features,positive
The tea leaves are cut TOO SMALL !,food style_options,negative
A five minute walk from the Duomo and various excellent side - street restaurants make it a very strong choice .,location general,positive
>A perfect beginning A fantastic location providing excellent value for money .,hotel prices,positive
"While the rooms are ok for a stylish hotel , it is the bed and bedding that makes staying here a pleasure .",room_amenities design_features,positive
Don ' t expect any frills but the service and location are excellent .,service general,positive
The raspberry is too overwhelming which ruins the coffee .,food quality,negative
This is definately th茅 place to stay in Amsterdam for a short city break !,hotel general,positive
Hated the Water Club,hotel general,negative
The staff were friendly and helpful and the hotel was very clean and welcoming .,hotel cleanliness,positive
"I have a very finicky Shih Tzu that normally turns his head to most treats , but not this one !",food general,positive
I have been drinking Green Mountain Breakfast Blend Coffee for about 3years .,food general,positive
"Situated in the Plazza Della Republica with great views this is a beautiful hotel with great rooms great restaurants and some of the best trained staff we have ever come across , the service was second to none and the manager should be proud of him / herself .",service general,positive
"Kingwin Dual Bay 2.5-Inch and 3.5-Inch SATA Hard Drive Docking Station. Does exactly what it says it does, exactly as it expected. No more, no less.More would be better (firmware update perhaps). Doesn't handle really big drives. 2 x 2GB has been the top. had to go to another brand for 3GB drives.",. 5 - Inch,neutral
Very well decorated rooms with little balconies to let in some fresh air ( or smoke )  .,rooms general,positive
We really enjoyed our stay in the Belvedere .,hotel general,positive
"With a good hotels amenities and a friendly and helpful staff , I found myself able to complete my buisness and enjoy some of the nightlife made famous by Bourbon Street .",room_amenities general,positive
"Our room at the back overlooking the terrace was quite small , but functional , and although you could hear noise from other rooms , there was no outside noise at all .",rooms comfort,negative
wonderful hotel wonderful location,hotel general,positive
the Omni in Frisco is my new favourite hotel -,hotel general,positive
Nice little hotel in the middle of the big apple,location general,positive
"The facilities were nice but the areas of concern are the lighting in the rooms and restaurants .  .  . too dark , the service at the hotel was put off - ish , passing the buck .",facilities design_features,negative
It ' s really good !,food general,positive
Taste like an almond joy without the chocolate .,food quality,neutral
The room was small but clean and comfortable with a good range of toiletries etc .,rooms design_features,negative
"Overall , i didn ' t get much sleep because of this",rooms comfort,negative
Cliff Bar White Chocolate Macademia Nut Granola Bars are BY FAR the most delicious granola bars I have ever tasted .,food quality,positive
Top Notch Service,service general,positive
This is my favorite because it tastes like eating a normal chocolate waffer candy bar .,food quality,positive
resort is Small very organized clean eficient very good food efficient staff specialy in the reception ( a good remarc to the Superviser Mr Roberto and Mr Franklin ),service general,positive
We asked for a room on a high floor and was allocated a room on the 28th floor with a lovely view over the river .,polarity positive,positive
"I agree with Cavalier , having bought 2 - 3 orders in Dec . 2009 , all of which were burnt .",food quality,negative
"The bathroom was the smallest I have ever seen ( and I had a loft suite ) - and for the price other hotels offer more ( no flat screen TV , ineffective air con )  .",hotel prices,negative
"We stayed in a standard room , very clean and lovely .",rooms cleanliness,positive
the sink in bathroom was mildewed .,room_amenities cleanliness,negative
"I LOVE PB , but try not to eat too much because it is so calorie dense .",food general,neutral
"It ' s not as convienient as a hotel that is actually in the airport , but the location off site makes it nice and quiet - the rooms are extremely well insulated .",location general,negative
Between this and a tripod I would be safer with. A  tripod! But this is for fast use photos  and quick movement  !,tripod,neutral
Recommended .,food recommendation,positive
"Has three pockets, but no room for any additional lenses, only small, flat things. Good deal, though, in the package I bought.",pockets,neutral
The only problem is that the prices went up so dramaticlly that it become too expensive .,hotel prices,negative
I ' m not sure what happened with these .,food general,negative
I will purchase again .,food recommendation,positive
"This is a great hotel , on arrival we were upgraded without asking to a delux room with great views of a wonderful city .",rooms general,positive
It is like a candy bar in a mug .,food general,positive
"If you are having trouble with your dog heeling or following you around the house , just keep a few of these in your pocket and she ' ll follow you everywhere !",food general,positive
"A very mild , but pleasant blend .",food quality,positive
"A very nice flavor , smooth as always and a lot of complexity go a long way .",food quality,positive
That means that often I ' m forced to purchase untested ( by my dogs ) flavors I would normally pass on .,food general,negative
"Wonderful Choice location wise This hotel had such a wonderful location , that made me forget the noise during the evenings from the next door bar , and the rudness of the people at the front desk .",location general,positive
Drinking this coffee won ' t fix the world or make your life more fulfilling  I ' m fairly sure .,food general,negative
It is more expenseive than we would usually pay - but it was worth every penny .,hotel prices,negative
"I bought this magnifier to help orientate my contact lenses when they flip inside out. You get what you pay for, but for me it suits the purpose.",contact lenses,neutral
"BE Careful Hotel was OK , had problem with room , lack of water ( Hot  Cold ) also had small ant infestation .",rooms design_features,negative
I ' m going back to Florence in December and will be staying there again .,hotel general,positive
The first thing I noticed is that it smells JUST like the canned cat food I give my cat .,food quality,negative
To the guy who gave this a two star rating because they changed the flavor from the 80s ?,food quality,neutral
I prefer Starbucks Italian roast but the price on Starbucks espresso roast is too good .,food prices,positive
"I ' ve always liked balsamic vinegar . in salads , with fruit , and anything else that suits my taste at the moment .",food general,positive
I have to rate these 5 stars because most flavors are amazing .,food quality,positive
I ordered again last month and got an adulterated product with sugar and water added to date juice .,food quality,negative
"Then i started to worry about where l was staying , but it was all good , the rooms are tired and bathrooms need renovating",rooms design_features,negative
Tastes great .,food quality,positive
"I always buy in bulk , because the price per cup decreases , but also because I KNOW I ' m going to drink a lot .",amazon prices,positive
Altogether great value for money .,hotel prices,positive
"Great hotel , staff , and location We stayed at the Hotel St . Marie in early April .",hotel general,positive
"I eat and live low carb and eat a lot of nuts . the flavored Blue Diamond Almonds are hard to find , so I am happy to find them on Amazon .",amazon availability,positive
And most of all the staff was thoroughly accomodating and helpful .,service general,positive
"Im a regular Maxwell House coffee drinker , but the prices have been getting me down .",food prices,negative
"We are always surprised at how good the service is and how clean , stylish ,  chic the rooms are .",service general,positive
This hotel is great its ultra modern .,hotel design_features,positive
"Even worse yet , despite cancelling , my credit card was still billed and after 6 calls and several e - mails to the hotel , including Leah the manager I was never responded to !  !",hotel miscellaneous,negative
We spent 4 days at The Benjamin in July ; this was our fourth or fifth stay there over the past few years .,hotel general,positive
"Otherwise , you spend all this time counting out the drops because if you go OVERLY sweet . . bleck . . bitter city .",food general,negative
I love flax and it ' s health benefits .,food general,positive
Yuck .,food general,negative
I would come back with my spouse for vacation or if you ' re a business person dragging family then this would be a great fit .,hotel general,positive
"Probably fine for tourist travel , but be warned that for business travel this is the worst Starwood property we ' ve ever stayed in .",hotel general,negative
"Bought this at Ralphs , 1 for $ 4 . 49 to try and was unimpressed .",food general,negative
horrible ! I didn ' t like the hotel,hotel general,negative
I have had quite a bit of pumpkin stuff in my life recently ( October so who hasn ' t ? ) but this is my favourite I ' m thinking about using it to make cookies with : D if I did they would rock !,food general,positive
I have brought this item for several years and highly recommend it .,food recommendation,positive
"After relying on Trip Advisor ( once again ) we booked a 4 - day stay at Iberville Suites and could not have been more pleased , The location is perfect - 1 block from Bourbon Street and all the action - but the QUIETEST hotel we have ever stayed in !",hotel general,neutral
I bought this as replacement for my chinese hotshoe and it works as advertised. not great or bad for the price.,price,neutral
"On one occasion there was a couple at reception complaining that they had 2 single beds when they wanted a double , but we were unable to swap with them .",service general,negative
I have ordered this from other companies and loved it,amazon availability,negative
"Okay , it ' s expensive and the rooms not furnished according to my taste - but in general it ' s a very oppulent hotel with good service .",hotel prices,negative
Possibly divide the large portion into three or four smaller ones .,food general,positive
"The well decorated rooms are not huge and the views nothing special but , that said , for staff , location , cleanliness , Rick ' s Lounge and overall ambience",rooms design_features,positive
"Heater controls were hard to locate and there was little info available on use of phones , etc .",room_amenities general,neutral
The only downside is the size of the rooms but this is typical of Hong Kong hotels .,rooms design_features,negative
everything was terrible !  !,hotel general,negative
I would not recommend it unless you are creative with adapting seaweed for other uses .,food recommendation,negative
"After trying Organic Raisins at a few health food stores , including Trader Joes , these are not only better but for the same price as T .",food prices,positive
But overall the setting - especially the roof - top bar terrace - gave this a very strong rating .,hotel design_features,positive
I was surprised by this apartment .,hotel general,positive
I ' m a two sticker ; o ),food general,positive
I bought this when I had a psp because I needed extra memory for the games. It worked great while I had it.,psp,neutral
"I have tried many hot sauces , some with habenaros , and some with ghost peppers .",food general,positive
"This stuff tastes great and is actually a healthy addition to the diet , in moderation .",food general,positive
I love it black !,food general,positive
"These chewy morsels are worth every penny you pay , and you ' d better stock up .",food quality,positive
The staff was wonderful .,service general,positive
"Rude people at the QT Bartender in the hotel was a jerk and used strong language towards my wife and I . After complaining to the manager , she made us feel like it was our fault for requesting a drink around midnight .",service general,negative
"The only downside was , that some of the staff could have been more attentive and friendly .",service general,neutral
I tried this flavor after enjoying Spicy Chicken flavor ( which really was very good ) and was dissapointed .,food quality,negative
"Room , comfort , service , and anything we may asked for was great .",service general,positive
"Great hotel , but noisy and location a bit off Great hotel , cool rooms and great service .",hotel comfort,negative
Very nice tea .,food general,positive
So far I have recently opened up the second bag .,food general,positive
"I brewed the tea as I always do , leaving the tea bag in far beyond the 3 - 5 minutes recommended brewing time , and the tea never turned bitter , just got stronger and tastier !",food quality,positive
The only downfall of our trip was that we found most of the staff to be extremely rude and not very attentive and courteous .,service general,negative
There are plenty of good restuarants within walking distance .,location general,positive
Really not acceptable in a hotel aiming to be top tier and fairly disgusting .,hotel quality,negative
"If you want an ssd upgrade this does work as it should, but it is far from the fastest SSd on the market, and with prices dropping i would not recommend it.",ssd,neutral
That one was the absolute best but this one is a close runner up .,food general,positive
"These Almond and Apricot are akin to an Almond Joy , but without the chocolate .",food general,neutral
This small hotel offers more than I expected .,hotel general,positive
We were there for 3 nights in February and with limited time location is so important - and this hotel was the perfect choice .,location general,positive
"The biggest plus is the area , it ' s in a nice little neighbourhood with shops and some excellent dining right around the corner !",location general,positive
"Carpets were worn , common areas not clean and the furnishings dated .",hotel quality,negative
"Unfortunately this made the hotel seem less diverse , whereas Florence is very diverse !  ! The rooms are large , but some features such as bathrooms do need updating .",rooms miscellaneous,negative
Really this hotel is not worth a 5 star rating .,hotel general,negative
"Okay keyboard.  Battery does not last long and the left click button gets stuck, but otherwise functional.  Much prefer Aerb Portable Mini Wireless Bluetooth Keyboard Handheld.",keyboard,neutral
"These are just average quality , and the brazil nuts taste just plain awful .",food quality,negative
The accomodations were sufficient .,rooms general,positive
"Sound is amazing. Nice and portable. Although the only problem I am now finding is that it always has to be plugged into the outlet. You can't move it to any spot in the house and play music. Have to find a plug which isn't all that bad, just a hindrance. I prob wouldv'e bought the cheaper one that takes batteries or the more expensive one that has a chargable battery inside (wireless).",chargable battery,neutral
"They are not the product we thought we were getting "" for capsules "" .",food general,negative
"That makes for a nasty , saccharin - y , hypersweet and artificial aftertaste .",food quality,negative
"We had a room with two double beds , but the beds were very small for double beds .",rooms design_features,negative
"Like the first reviewer , I too was surprised to get a box ( no inner box at all ) of loose k cups .",shipment quality,negative
I will stick with the vanilla flavor .,food quality,positive
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",location general,positive
My pups LOVE this food !,food general,positive
When we began to brew the individual K - cups in our Keurig brewer there was a problem with grounds in the coffee and the brewer had a tendency to clog up using the Brooklyn Bean Roastery brand K - cup .,food style_options,negative
"The best benefit is that the "" tummy problems "" are so much better .",food general,positive
"These are mild enough for children , and would make a good gift for someone new to hot snacks , but it is not likely to please chileheads .",food quality,negative
The staff was helpful and friendly - and the hotel is a really cool place to stay .,service general,positive
This ultra trendy new money hotel played loud dance / house music until 9pm every night and it was impossible to take any kind of nap or relax in the middle of the day .,hotel comfort,negative
"I just love this gum . . . first purchased at the health food store . yes , the gum Is a little sticky at first but after chewing for a while . . .",food style_options,negative
affordable for Venice .,hotel prices,positive
These brown rice bowls are perfect for long - term storage in your pantry - no refrigeration required !,food general,positive
"Bought this to match the router. Worked great, but upgraded to a newer Linksys model router later on for larger 2 floor houses.",router,neutral
The staff were all very friendly and helpful,service general,positive
We enjoyed the beach and the hotel itself and had tons of fun !,hotel general,positive
"Perfect Location , friendly staff , very plesant stay !",location general,positive
small small small,hotel design_features,negative
We mix two packets of this Kool - Aid with 30 packets of Splenda in a 1 gallon pitcher .,food general,positive
"We tried the Lamb and Rice , and Kodiac , loves it and has since stopped chewing on his paws .",food general,positive
"Our junior suite , while not luxuruous on the Four Seasons level , was extremely clean , comfortable and spacious .",rooms comfort,positive
The orange food dye seemed a little much .,food quality,negative
Very Nice Hotel,hotel general,positive
This hotel is advertised as five star !  !,hotel quality,negative
These are simply the best treats for your dog .,food quality,positive
"This is indeed an OEM drive - came with no warranty card, no SATA cable, screws, shipping list, manual or any other insert. If this drive goes south I don't have much of a paper trail to help me send it back. Purchased from Tech for Less through Amazon. I guess they ran out of them because the seller is now some other outfit.",drive,neutral
The food served on the breakfast buffet was fresh and delicious and affordably priced .,food_drinks quality,positive
"I recieved this item the other day and while the packaging looks really nice , It was much smaller than expected , although the "" brews 60 cups "" is right , only if you use the super tiny 6oz cups that are on your coffee maker or like your coffee pretty weak .",food style_options,negative
The only negative aspects of our stay were the construction across the street ( noise ) and the fact that the Monkey Bar was closed for renovation ( no mention of this on the hotel website )  .,facilities general,negative
The place is clean and simple and definitely worth the money .,hotel cleanliness,positive
"The downside to telling everyone to buy this tea is the prospect that you might actually do it , raising the prices .",food prices,positive
"Didn't look all that great, looks cheap on the wall, but at least it did the job of holding upour receiver and DVD player.",receiver,neutral
