reviewText,Sentiment
"I've clicked away through Costa Rica, Ireland, Lake Tahoe (skiing - finally lost the easily popped-off lens cap) and many other places. Excellent camera - sometimes need to ""touch up"" photos, but overall sturdy, great image quality and full of features. I am extremely satified with Olympus cameras - both film and digital (I also use Pentax film and Canon ELPH digital).",positive
"Good Camer.This was a direct replcement for the same camera that was to expensive to repair, so buying a used one was more economical.",positive
"I bought the minolta x-570 to use for my photography class in school. turned out to be one great camera! i love that I can use any minolta lens on my sony a65 so it works awesome. light weight body, with great features with a cheap price. recommend using the ilford 400 film.",positive
"My absolute favorite camera I own. The first camera I owned too. Nothing can compare to the look of film, and the feel of this camera. Beautiful piece of engineering. If the model I own breaks I'll buy another, and another. I love this camera that much. Wouldn't trade this for any digital.",positive
"An external antenna is a must. I take this with me whether I use my car or someone elses car, or a rental-- I consider it worth the ""trouble"" of carrying it around. You really never know when you will absolutely need it, and I'd rather have it with me than not.Cobra is a good brand name, and I am happy with this hand-held.",positive
"After I changed the Midland 18-2424 antenna from a PL-249 plug to a BNC plug with an inexpensive Radio Shack adapter, I plugged in, turned on and started receiving chatter from miles away. Haven't figured out the greatest possible distances yet but I have not had any trouble picking up more talk than I can listen to. Transmits well - have not had a problem speaking to truckers from my car. Love it!",positive
"works fine, but range is very limited. During an emergency, I am not sure how good this will work in the woods",neutral
"This is a nice quality radio, I really appreciate the solid feel at has.  I use it ATVing or on road trips with more than one vehicle.  My wife commutes a good distance, and in the winter this is in her car.  It makes me happier knowing that she can call for help if she needs too.",positive
"It is a ok unit. I do not know about putting another outside ant on it, As it is only going too be used to go 4 wheeling with, The rules say one must have a radio, Range is short about a mile, Which works for the need. I have a 29 in my Jeep, this one was a gift to my wheeling partner so not to have to mount anything. So it works I can say that.",neutral
I was able to raise a couple folks on radio checks so it works. I'm not an avid radio operator so I may not be the one to review this item,positive
I use this when I travel up north on I95. I hooked it up with a portable outside antenna and it worked great. I would suggest this setup for anyone that uses it traveling. You would need to buy an adaptor piece (Cobra HA-BNC BNC to Standard Connector for Hand-Held CB Antennas)  that fits the antenna to the top of the scanner. I use the Little Wil antenna with this and it works terrific.,positive
"The CB works great.I do however suggest having an external whip antenna if you want better performance, you do not NEED it though.",positive
"This handheld cb radio is AWSOME, it comes with a rubber intena, a car power supply for on the road use, and some packs on how to use and the rules. PROS AND CONSPros:Small,Manny Channels,able to scan the channels,Able to have different antenna attachments,10 weather channels.Cons:Only about a 2.5 mile range when lots of trees and houses are around,Antenna is a bit small for range.But all in all this radio is great!",positive
This item was packed fine and arrived in working order. Takes too many batteries and does not get full power output as described.,negative
"Still have it, in case of emergency.  Cell phones are not reliable.  Ham radio is the only communication works.  Will buy more",positive
"This is not a high end unit but it works great for camping and road trips with other cars in your group. I really like the weather channel. I only use the cigarette lighter for power because this thing will go through batteries like Obama through your tax dollars. Very quick delivery,",positive
We carry when we are outside our pilot cars to talk to the truck driver while helping to park or manuver a oversize load. Some states require us to have a handheld CB so I pick the best. the price on amazon is the best any where.  I would recommend the cobra to any one.,positive
We bought this radio as a backup to our mobile radio in case our unit failed.  But we have used it as a loaner to others in the group that did not have radios.  It has worked great!,positive
Awesome!  Setup is quick. Works great with my ipaq 1910 !!!,positive
"This is a really great addition to my Handspring Prism. It basically turns your PDA into a compact laptop.  I use it for typing my schedule (with 3 kids and being a graduate student there is a lot of that!!!), typing my notes for class (and in class), making study guides, flashcards, etc.  I take it when we have to wait and my 6-year old uses it for letter recognition (so it's really sturdy).  I love it.",positive
"This keyboard feels very much like a regular fullsize keyboard. I found it easier to use than the smaller versions. The keys have a great feel to them, and your hand rests comfortably in position. There are even places to put your stylus. I love this thing!",positive
"I take great pride in my ability to write quickly using the Visor's built-in handwriting recognition software. But I can type a heck of a lot faster than I can scribble, so I use this keyboard whenever I can. It folds up into a package about the same size as my Visor Prism, which is twice the thickness of the Visor Platinum. If you need to enter a lot of data, this is the only way to go.",positive
This keyboard turns your visor into an ultra light weight laptop computer without all the unnecessary bulk.  Carrying the keyboard and PDA is like having a full laptop in your back pocket without the weight or size of a laptop.,positive
"I thought this was a great purchase for my handspring for those times when I was on the road and wanted to Sync with my laptop computer.  Unfortunately, it did not work with my Visor Deluxe and so far I have been unable to understand why.The trouble started when I went to sync and discovered that there was no HotSync button anywhere on the cable.  Unable to start the process, I gave up.",negative
"Pretty darn close to being plug and play!  Set your computer to DHCP, use your browser to configure a couple of parameters provided by your ISP, and you are off and running.  Can be the DHCP server for 50 computers and a firewall.",positive
This unit was very easy to setup to get connected to the Internet.  Nice web interface to configure unit.  Easy enough for non-technical computer users but also has advanced features.,positive
"The Linksys Cable/DSL router works. You plug it in, connect your computer and modem to it and then add your internet username and password to the router using a simple web browser interface.  That's as hard as it gets installing this device.  I've installed several of these for clients where reliability and ease of use are key considerations. The Linksys router does what it's supposed to simply and effectively.",positive
"This is such a great product.  Within 10 minutes of its arrival at the front door, I had it hooked up into my network and it was functioning flawlessly.  Management is easy and intuitive and installation couldn't be simpler.  I highly recommend this product!",positive
"returned my netgear and bought the linksys, worked on the first try, using dhcp,  the 1.36 firmware, did not allow port forwarding, so i backed it down to 1.34 and it port forwards just fine, tech support was helpful as well, and did not have to wait 2 hours to get hung up on",positive
"The one-port variety means you have to have a separate hub, but I prefer keeping things modular so if one piece breaks you only have to replace that one piece.  Some of the other brands offer more functionality like a print server, that some people may need.  I just care about the built in DHCP server and firewall.",positive
I bought this product after some friends of mine recommended it to me. It took me less than 30 minutes to get evenrything up and running. I have 3 PCs and a laptop and I now have internet access from all the m/cs.  Very simple configurations and easy to set up and works great! I highly recommend it.,positive
I think I ended up selling this camera on eBay for parts. The button on top broke and I think It had some type of error. Overall it was a great little camera that fit right into your pocket.,neutral
"The S100 is simply amazing.  If the camera were any smaller, it would be difficult to use.  And the price is very reasonable, especially when you consider that it comes with a rechargable lithium ion battery and a  charger.  In the past, you would have to spend around $100 for just the  battery and charger.",positive
"Recently I was at dinner with some friends, and we were debating the merits of one digital camera vs. another. One of my friends was going on and on about his camera and how fancy it was. While he was talking, I took my S100 out of the front pocket of my Levi's and took his picture. I said, can your fancy camera do that? No, because he doesn't (can't) always carry his with him.End of story.",positive
"And I still use it, though in a soft rubber waterproof case. It works MUCH better than the inexpensive toy digital cameras intended for snorkeling. The original and a second battery that I bought when the camera first came out are still working fine. There's a 128MB compact flash card in the camera that just stays in there. For most photography have long since moved on to Canon DSLRs, but this is still handy when diving or snorkeling.",positive
"I love this camera!the only thing I don't like about it is that You have to buy a larger memory card, first thing!",positive
The quarter inch size is the perfect size for the spines of the CD jewel cases.  I use them all of the time to label my CDRs.  Good for other small jobs too.,positive
"I like the smaller size of this label tape, it makes a veryprofessional looking label, which can be used on a varietyof objects.  None of these tapes are inexpensive, but theresults are impressive.",positive
"I use this 1/4"" tape on all types of surfaces. It is easy to read and sticks well. Makes orginizing easy.",positive
"We use these for labeling the small tupperware containers that are part of my daughter's lunch box.The black on white tape give much clearer readability than the black on clear tapes.The small size 1/4&#34; are good for this purpose -- but as they are very thin labels, we haven't found a great many other uses for these smaller tapes.",positive
"I purchased this Brother P-Touch tape for an older P-Touch labeler, and the tape jammed. For some reason, the older printer works better with 3/4"" tape, though it is rated for the 1/4"" width, too.I used another new tape in this same label printer, and it broke. I contacted Brother to ask about a replacement, and never heard from them.",neutral
"I love my P-Touch labeller - my kitchen, my office and my bathroom all show signs of avid labeling.  I was excited to get additional tapes and this was a great price - they work as advertised!",positive
I bought this to label my CD cases and the size is just right for the full thickness cases. I am sure I will find other uses for this narrow size.,positive
"This laminated tape is excellent.  I use it to print labels for my daughter's bottles at daycare.  I have the dishwasher set to heated dry time in order to sanitize the bottles and the tape has survived five cycles so far without melting or moving.  It's wonderful.The print is clear and not runny and because the laminate is placed over the printing, it continues to look as great as when I first printed them.",positive
Purchase was for a major brand product and much less than retail. I would buy here again!,positive
great tape for labeling. letters are clear & readable. stay's put & the perfect size for my Brother machine. fine,positive
"This RED on WHITE tape is my favorite. It STANDS out and is easy to read from a distance. If you need something NOTICED. This is the tape to use.The finish is very professional and one applied it stays STUCK!Now, if only it would GLOW in the dark..then I would be ecstatic!",positive
"The Brother red on white, black on white and clear tapes dispense from the Brother label machine excellently.  Most importantly, the labels stick on and do not fall off.",positive
Brother TZ tapes are the most reliable and durable label tapes we've used.  Generic ones just don't cut it.1/2-inch is our most used size.,positive
"I was expecting this tape to be as sharp and precise as the black on white tape. That is not the case. Although it is ok it is not wonderful, the edges look a bit fuzzy, not nearly as sharp as the other tapes I used. The black on clear is wonderful... but not the white on clear. Somewhat disappointing.",neutral
I ordered both black and red colors.The red does not look good at all;stick to black.  This is a matter ofpersonal aesthetics.Nothing is wrong with the product.Pick your color carefully.,positive
If you're looking for durable labels that work with a Brother printer these are the labels for you. I use them in an industrial setting and they hold up very well to grease and coolants.,positive
"tape is fine, still much waste with the way the printer works unless one does 'continuous' printing.",positive
We've always had great quaity w/ brother P-Touch labels (knock on wood).  The 1 inch size allows us to either print very large or  lines (3-4 I think) of smaller print.  The white labels stand out well.,positive
I was looking for this size to wrap around some antenna cable of IDing.  Works great!  I would suggest this product.,positive
It's a replacement tape cartridge for a label printer. Not much else to say.,positive
This color combination was hard to find - but this was a great price for TZ tape!  So much cheaper then at Staples - it looks great too!  Has a slight silver/grey color verses pure white though.,positive
Brother TZ tapes are the most reliable label tapes I've used.  Generic ones just don't cut it.1/2-inch is our most used size.,positive
I was looking for replacement tape for my Brother P-Touch label maker. These are good quality and at a wonderful price.,positive
"lots of power, easy to hack/tweak.I will never put it in my camera hot shoe anyway, I use them with remotes (Cactus V4 to be specific)",positive
"I bought the 285 based on an endorsement by the authors of a book on flash photography. Big mistake. First, the flash head is so big you'll find a hard time finding diffusers that will fit it. Second, the instruction manual is almost useless. Next making adjustment to power is needlessly cumbersome, and finally the recycle time is almost 10 seconds!  I bought a Yongnuo and found it superior in every way.",negative
"Can't beat it for the money.  There's a little learning curve with the manual settings, but my results with it have been outstanding.  It's very much worth the upgrade over your built in flash.",positive
"Great performance and features that make shooting manual much easier.  Thanks for keeping this classic in production.  I'll take anothr, please.  :-)",positive
I've had this flash about a month now. I've been pretty happy with it and it does everything I need to do with an off camera flash. Great price.,positive
"Overall a really good flash for beginners and experienced photographers alike. If you're used to an automatic flash this may not be the best option for you, as everything is controlled by the user. However, if you would like to learn more about flash photography (especially off-camera lighting), you can't beat the value of this unit.",positive
Works great. Good buy. Found it with you at a great price. I would recommend it to others who have the need.,positive
"I could only give this Vivitar four stars because it does everything very well, but it takes a LOT of practice to learn how to use it WELL! Once one learns how to use it, it is a really useful all-round flash and a good addition to a multi-flash system. Considering the price, well worth it.",positive
"It really would be nice if they specified which camera's these work with, because this flash does not work with Pentax K-7.  The manual itself is as confusing as trying to read it in spanish.  Tried calling Pentax customer service and ended up with Indian Customer Non-Service.  I'll buy American next time.",negative
The Vivtar 285 HV is simple the best flash ever made. If your looking for a powerful flash this is the one to own.,positive
"This is a great flash for those who do not want or have upwards of $300 to spend on a eTTL flash or something of the sort. This is my second 285 as I blew the circuit on the first one using the AF finder on my DSLR. It's kind of bulky, and is hard to find accessories (diffusers, gels, etc), but otherwise a great product.",positive
"This is a well balanced product (cost/quality)I had purchased one before and I drooped it and dosen`t work... I mean It's a delicated product but If you take care of it, you will have a good flash to count with.This last flash I ordered was on time and in perfect conditions, so I can recomend it :)",positive
"Excellent as a backup flash. You must be aware that it is hard to have anyone honor the warranty since apparently Vivitar is no longer in business. If that concerns you, go with the real McCoy and get a brand name flash.",positive
"I took more than 100 pics using it during my vacations. It's excellent but i confess it took me some time to learn how to use it properly with my camera. At the end, I realized it was better to use in M position ISO 200 than with A, S or P modes. I'm glad to have bought it!",positive
I purchased this strobe to use on my Nikon D80.  Works great on or off camera.  I especially like being able to adjust the power which some of the less expensive models aren't able to do.  Very happy with the quality for the price.,positive
Vivitar 285HV Auto Professional FlashThis is an amazing inexpensive flash that rivals OEM dedicated equipment.Yet it is not ETTL but just because of that it gives you a full control over what you are doing. I really like it ( as well as uncounted number of photographers in the last 30 years). I only wish it came with a power adapter.,positive
Excellent manual flash. I own few of these units and they work perfectly with Yongnuo RF-603n transceivers. Very happy with the performance and build quality.,positive
"Absolutely phenomenal quality and performances.A must have for all serious strobists out there.The sensor works very well, awesome alternative to TTL.The bouce is sublime and the recharge timing is simply ""faster that you can shoot"".I am using it with my Canon: 5D Mark II, 1Ds Mark II and 1D Mark IV",positive
"One of the best flashes ever made, powerful and professional.  These have been unchanged for decades for a reason, powerful and consistent exposures with this fantastic flash.I still use mine 15 years later with my new Nikon DSLR cameras.  The best.",positive
"My Dad gifted me a Vivitar 285HV 15 years ago when I was learning photography. Its still the only flash I own. Its a powerful flash with accurate exposure using the coloured ""auto"" modes. There are you tube videos on how to use this - it only takes 10 mins to figure out how to use it. Only cons are that its a little big and noisy.",positive
"Great film at a great price.Digital is fast,but picture quality is better on film.(my opinion)",positive
worked great. Expiration date was not an issue. Completely satisfied.Picture quality was similar to the Kodak product available locally instores.,positive
"As I have mentioned in other reviews of Fuji film products, this one is no exception.  The ISO 200 is an excellent medium for generating some fine color prints.  I highly recommend this company and the film offerings they have.Their pricing is more than fair and processing does not take very long.  If you like film photography as I do, and have not tried Fuji products, I highly recommend firing off a test roll.  Thanks for reading.Tony",positive
"Who uses film these days, right? Fugi film is clearly the best. Everyone knows that! Love the product, takes photos like a dream.",positive
"I used these film to test my newly acquired vintage camera, and I was satisfied for the result.  The color is okay, as the Fuji films are noted for superb color.",neutral
"have used this film many many times color quality is GOOD and always available used with two different types of 35mm caneras ae1 canon , minolta",positive
"Same great stuff I used to get in japan when shooting film. Fine grain, great color, and really forgiving. Ordered it along with a Canon Film rebel on here.Edit: I too received generic Fuji instead of the HQ, nonetheless still great film just a heads up. Not near to expiration like some people said they got. Mines good till 2014/03",positive
"The film is excellent becuase it is Fuji Film,however, the company is promoting the film as Super HQ Speed and it is not. It is regular 200 speed film when it arrives. I was given a full refund and was told to keep the product.",positive
Thought I was buying a higher grade of Fuji but it is plain. Still Fuji is good and you can't buy it across the counter anymore so I am just glad to have it.,positive
Gave it to someone who asked for it.  They used it and it worked fine.  But they really need to get a digital camera.  Too hard to come by and these films are expiring quickly.,positive
it was a 3 pack with a roll...not as it was featured on the pic...i just hope that rolls of film are in good condition.,neutral
"I have always been pleased with Fuji film, because of its emphasis on the blues, greens, and darker hues I find more pleasing that Kodak's. With my Canon T2, I get the best results from FujiFilm, and I can't wait to try the 200 and 800 speed!I am very pleased with my purchase, the speed of the shipment, and the price!",positive
"As A Professional Audio Engineer, And An Amateur Photographer, I Take Many Pictures At Concerts...Kodak Is Good, But Never Comes Out Very Colourful, And The Generics Just Plain Suck...Fuji Film Really Brings Out All The Coloured Lights...The Oversaturation Of Colour Is Great, But Sometimes Unwanted...Agfa Is Good All Around Film, With Excellent Sharpness, But Tends To Be Expensive...Fuji Film Rules...",positive
"They work great! And I totally recommend this product, they were a bargain and I have gotten great quality pictures with these.",positive
This is some really good basic film. The colors are good and the price is nice too. I use these a lot because they are affordable and the results always come out pretty good.,positive
nice nice nice.  For a fast film this has good color and seems to be forgiving on the exposure.  We use it for karate picts where we don't want the flash.  Since costco still develops and puts on DVD using this is not expensive and makes the kids think before they snap a picture.,positive
"I love to shoot this film indoors with my SMC Pentax-M 50mm f/1.4 lens on one of my Pentax bodies for available-light shots. The colors are good and the grain is minimal. My go-to film is Fujicolor 200 because it can be had so inexpensively, but when I need a couple extra stops I reach for this Superia X-tra 800 every time.",positive
Very grainy on outdoor shots.Good quality indoors.  Good colors on indoor.  Colors ran outdoorsI would recommend for indoor,neutral
"I used this product before, and it was OK, but on the last purchase I had a bad experience with the film, it came out in weird colors. I like Fuji, I think that was a rare case of failed quality control.",neutral
I suspect the last pack I bought was in a container that got x-rayed.  Lost some great photos. Bye bye.,positive
Fun film. Great colors and really like the ASA400 speed.,positive
"I got 3 loose rolls of film, not as pictured in orginal Fuji wrapping.Without original wrapping I cannot tell the film's experation date.",negative
"I'm not sure if you can still purchase APS cameras, but if you have one film is hard to come by. They don't even sell it at the drug stores. If you use it I would say stock up no because with reduced demand and the fall of Kodak it could suffer the same fate as betamax.",positive
I love my old Advantix Kodak camera and I was very pleased to even be able to find some film...It takes nice pictures...Even though I normally use my digital I still like old fashioned film and this fills the bill...,positive
"Have digital camera now, but still wish I had a regular camera with the film and negatives to go thru and printed out.",positive
"If you need great amateur photo shots (vacation) while snorkeling, these are the affordable cameras to use. Give good close up photos up to 25 feet.",positive
"While my grandchildren haven't used them yet, because they are disappointed that they are not digital, I know that will enjoy the picture that take later this week when I kind of force them to use them while swimming.  They really don't appreciate that they are waterproof.",positive
"I've used these cameras before, and they take great pictures if you have a steady hand. When I saw the price of $28 for a four-pack...well, I can't beat that locally.",positive
"what else can you say. it's the same disposable super-wide-angle-lens, 800 ISO cameras you used for years before digital cameras, but waterproof.",positive
We purchased these for our gift bags for a wedding because we were going on a Caribbean Cruise. Everyone loved them.,positive
"this camera was a blast to use on the cruise, at the beach and at the waterpark amongst the kiddos.  highly recommend!",positive
"This is the worst underwater disposable I've ever used. Out of 27 shots only 5 even developed, and those were so dark you could only see blurs.$10 for the camera and $10 for developing, a complete waste.",negative
Took it to Costa Rica for the waterfalls and what not. Took a few cool pictures and most of them developed with no problems. With the exception of 1 or 2 pictures. But I think it was the person using it that messed them up.,positive
"Bought this for my Grand-daughter who went to Florida, and she took it on her water skidoo, it got wet and still took great pics..would buy again.",positive
"brought this to make a basket to raffle off, looks like fun. can't wait to see their face when they win",positive
If you are needing a waterproof camera and want to get it for a great price. I strongly recommend purchasing this 4 pack.,positive
"No leak issues and all 4 cameras worked well. The developed film largely came out well but a couple were unintelligible. The cameras were purchased for our trip to the Bahamas. The strap is like a rubber band and winding and snapping pictures is a breeze. Next underwater trip I take, I will be purchasing more of these.",positive
"The rubber band is apparently a handle.  I inadvertently tossed it out when I opened it to look at it.  Then the next day I saw the hole on the side and thought  &#34;Oh, that is a bracelet handle. Duh&#34;",positive
"I tried in my sunny garden to baseline the quality and it did not come out good.  Comparable to CVS pharmacy disposable 35mm.  It went downhill from there:  The underwater pictures were not worth it.  Out of all the pictures, there was only one of my dog splashing into the pool that is kinda keeper.  But, it's 6 bucks.  So, c'mon, experiment with it.  If you don't like it after that, you're out 15 - 20 bucks after developing.",negative
it was very good. took alot of pixs @ the Beach & resorts & didn't have to worry about it getting wet.,positive
"I believe the camera takes 30 shots.  We got &#34;money shots&#34; of the boys feeding NURSE SHARKS.  Follow the directions, and you can have good quality photos.  No pictures below 5 feet of water.  No full sun pictures.  There is no stress in giving a 5 year-old a $10.00 camera.  It is a little hard to wind the film knob.",neutral
"This product is cheap and you get cheap pictures.  My wife and I used these cameras to take underwater pictures of sharks.  They came out a bit grainy, but you can still make out the shark details.  I was overall ok with the camera because you get what you pay for.  I was expecting high def pictures and I didn't get them.",positive
"We got some great underwater pictures of tropical fish using this this...simple to shoot, focus and use....VERY reliable and sturdy; highly recommend for casual/un-complicated vacation use",positive
"I bought this for my first snorkeling trip.  I didn't take many pictures and my foggy snorkel mask made it a bit difficult, but I did get a few very clear good shots.I would buy this again if I went snorkeling.Conditions: mid-afternoon, sunny, coral reefs in Bermuda water too deep to stand but not that deep (reefs sometimes pretty much at eye level)",positive
"Camera is a bit bigger than most disposables because of the plastic outercase.  Avoid any lotion getting on the lens area because it will become foggy instantly.  Pictures are grainy for sure, but ok if there is enough light on the underwater reef and fish.  Colors are more bright than Kodak camera.",neutral
We took three of these to the west indies so my daughter could complete a science assignment. One worked well - one seemed to work - until I had them developed and discovered that the film had broken and no pictures were taken. I still have the third .. anyone want to take a chance?,negative
"If you buy this, make sure you familiarize yourself with the lever for advancing the film -- you don't want to figure it out while snorkeling. After a few shots, the lever just spun uselessly. I have no idea how many shots I got -- I've been reluctant to waste money on developing.",negative
"We brought two of these to the Galapagos, and neither worked - the film advance failed us almost immediately.  We would not recommend these cameras!",negative
The poor quality photographs that this camera takes will make you erase those memories even from your mind. It is better to just remember those moments and leave this camera in store. Buy bubble gum instead.,negative
I took this to hawaii. went snorkeling and got pretty good pics. I had to get used to winding it after every picture as its a 35mm camera but it held up great under water. I really didnt expect proffesional quality pix. They were not as clear as digital. totally worth the 5.99 I paid for it. (I uploaded some of my pics)you see and can decide if its the camera for you! :),positive
works great esp for vacations.  I have 2 left and i know this is going to be perfect for my next trip! thanks!,positive
I had used these before and needed one for a quick scuba trip.  I don't know if this one was just bad or what - but it leaked ruining the camera and all of the film.  I most likely wont be purchasing these again,negative
This film may work fine for under water or dark situations (is is 800 speed after all) but results from normal daylight photos are very poor. I wouldn't even say photos were were better than nothing. Save your money.,negative
"The case was cracked and I did not notice it until I was in the water snorkeling.  Possibly it is a good camera, but should have inspected when delivered.",negative
If you're taking pictures in a swimming pool underwater while perfectly still. It should work for you. I bought the pack of 4 for Cancun mexico while I was underwater taking picture of fish. about 90% of all the pictures were absolute TRASH! The fish were all blurs almost unable to see any fish at all. Complete waste of time and money. I took pictures of my girlfriend underwater and she is a blur also.,negative
"Just as described, great disposable cameras for our trucking fleet.",positive
"I let the kids use them in the pool or take them when we go to water parks as I have water logged cameras in the past. Have not yet taken them in to get pictures done yet, its funny to be saying that in this digital age  =)",positive
My daughter took it to Australia this summer to capture the great barrier reef. It didn't come out well. Blurry and about 3/4 of the pics were black and unable to print. So I would not buy again. Disappointing!:(,negative
"I have written a review on these tapes before I think.  TDK is a find standard VHS tape.  I think once in about 15 years I had one that didn't work properly.  I use and reuse, and recordings I made years ago are still fine,",positive
The tapes are amazing. They came earlier than I thought they would. I have watched the tapes and the condition is perfect. I'm so glad I bought these tapes. I will buy again.,positive
"These tapes work. No problems with jamming in the VCR.  I bought Sony first, and I was surprised that they all were jamming up in two of my VCR.  After 5 of the Sony tapes jammed, I threw them all away. I have been using the TDK tapes for a while - no problems.  Would buy again.  Quick shipping.",positive
"There are still those of us who use our VCR's instead of Tivo for simple recording because of the monthly cost.  VCR tapes are all but impossible to find locally so I was thrilled to find good quality tapes here at a decent price.  So far, they have produced good quality recordings and I have been able to reuse them without issue.  I plan to stock up on more very soon!",positive
These are an excellent value. I have ordered this pack previously as well. The most recent shipment could have been packed a little better but the tapes were in good shape. Service and value are excellent.,positive
A good buy. I really hate the way Amazon has a demand on how many I should use to review a product - What a bunch of horse pucky!!!,positive
What can you say about a tape. They are going the way of the dodo bird but I still use them until I can no longer find them.They work for me.,positive
"These tapes are getting harder and harder to find!  This was an excellent purchase, price very good, shipping very reasonable, shipped very fast.  Great purchase if you are in need of the good, old fashioned recording systems!",positive
"They work beautifully and I've been able to re-use them several times w/o problems.  Tape-overs come out great until you've used them maybe 8-10 times then they might be grainy if you haven't kept your heads clean.  Otherwise, super product.",positive
"im a record tv addict, i buy these often. great 4 movies too. if you want to tape & get worth 4 your dollar, get these!",positive
I have been using TDK for a long time and rate them at the top of the blank tape heap. Great buy!,positive
"Fits my Canon A-620 PERFECTLY. Has space for 4 extra AA batteries. Separate storage for extra SD cards. And very well padded. On top of all that, it's weather resistant, too. For the price, I can't imagine finding a camera bag better than this one.",positive
"Great bag.  It does fit the A20 and an extra Compact Flash card perfectly.  However, it is a bit tight when trying to fit 4 'AA' batteries but it is acceptable.  The quality of the bag is top notch and the fabric inside the bag won't scratch the lcd screen.  The hidden cover is a bonus!",positive
My D40 fits fine in this case it is a great case that keeps the camera safe and well taken care of.,positive
"Bag is just the size I was hoping for and currently does what it's supposed to...hold a camera(small dslr) + 1 lens, although my lens is just the basic 18-55 lens. Great price+free shipping! Would recommend.",positive
"This is a fine nylon camera bag.  It fits the Fuji HS10 (and HS20) just right, with a small amount of looseness.  The pocket in front has room for all the extras.  The HS10/HS20 is bigger than the S2000, S1500, and S1800 cameras, and so needs a slightly bigger bag. This bag also comes with a belt loop.",positive
I like the bag overall. It's a simple little padded bag to carry your camera in. There is no room much of anything besides the camera but it works great.,positive
"Needed a simple but quality bag for a FujiFilm FinePix S700, and this worked perfectly.  Fit the camera like a glove and is still in use today with the same camera.",positive
Fit's the Canon T2i no problem. Pouch under the lid will hold memory cards and the small extras. Outside pouch is very roomy. Strap is a little stiff but I think it will work in over time. The low price makes this an excellent buy.,positive
"I couldn't use it (D80 + 18-200mm VR), but it's pretty effective and minimalist, as I'd like, and would be ideal with some of the kit lenses on a Nikon D40/50/80.",positive
This bag holds my nikon FM3a with a Tamaron 24-135 zoom perfectly. There is just enough room left inside that I can squish my neck strap in there too. I've also found that the outside pocket has room to hold three film canisters. This bag is great if you want to fling your camera over your shoulder for a quick walk to the park or a trip to a ball game.,positive
This is a perfect fit for a Nikon D40 w/ an 18-55mm f/3.5-5.6G ED II AF-S DX Zoom-Nikkor Lens.  Even has enough room to tuck in the camera's strap.,positive
"I was able to fit the Canon XSI in this camera with not problem as long as I did not included the shower strap. The front pocket is big enough to fit the 270 EX flash. Looks, it looks very good and low key. Construction is great, very well built and perfect size for me.",positive
"Fits Ok, but still a bit small for the Nikon D5000 w/ kit lens, can use a little some extra space.",positive
Bought this for Nikon D40 and its a perfect fit. Comfortably holds the D40 and its kits lens with the Nikon strap inside. Holds the SD card in the inside pouch and the spare battery in the outside pouch.Cant hold the charger and its cord though. But with a spare battery and with Nikon's efficiency you dont have to charge quite often so its not a great minus.,positive
"I bought this product for two reasons: first, I think it have a good design because it bag opens in form that you can hold the camera safety all the time and second, this bag fits like a glove with my camera Nikon D3000 with it's 18-55mm f/3.5-5.6G AF-S DX VR Nikkor Zoom Lens attached.",positive
"Very good camera bag, my canon xsi feets perfectly. Maybe it should have more pockets. But its very good for tourist traveling.",positive
"This is a well designed minimalist type case that I would love to use except that It doesn't quite fit my Nikon D80 with my favorite lens the 18-200 AF VR lens. It would work with any of the stock 18-55 or shorter lenses. The D40 works fine in this case too. It's well made, too bad it isn't a couple of inches longer!",positive
"If you only need to carry around your digital slr camera with one lens and no accessories, this bag will do, but you still have to be careful cause it doesn't provide any protection against falling.",neutral
"I own one each of the TLZ mini, TLZ 1, and TLZ 2. They are great walk-around bags. The mini is perfect for my Nikon D40 with the attached kit lens and a lens pen. I expect it would work well with any similar small DSLR and lens combo.",positive
"Nicely padded, room for a couple filters and extra film.  Compact and great for carrying.  Caution!  Leave it zipped, because if you pick up this bag opened your camera will fall out.",positive
i bought a canon xti about a year ago and needed a new bag to carry it in. this bag holds the camera great and the straps fit well.,positive
"Needed a good carry bag for my Nikon D40 that i purchased recently.I use it mostly with the kit lens 18-55 mm which fits snugly into this lowerpro bag.Strap & the carry case is made of durable material, and i am satisfied with the purchase.Just be sure that your DSLR is not too big for this, this case should fit most medium sized dsl'rs with kit lenses;Also has front zip pouch to keep battery/sd card etc.",positive
"This bag perfectly fits my canon rebel xti + kit lens, with room for a battery charger, a usb cable, a screen cleaner, some extra memory cards, etc--everything I need aside from my other lenses. There are two pockets--one outside and one inside the flap. It's portable but durable, with enough padding to protect its contents.",positive
"I love this bag, it is the perfect for the Nikon D40 with either the 18-55 or the 55-200mm lens.  You can't fit both lens in it of course, that's not what it's for.  I also have the Nikon strap attached do my D40 and it easily fits inside this topload zoom mini bag.  I don't know what other people mean by this bag is too small, it's the perfect size.",positive
Strong...Samll...and a few pockets....nice.I have a Nikon D200 and 18-200mm lensThe bag works great,positive
"After reading the reviews, I thought this bag would be bigger than it actually is. It really only has room for the camera with attached lens and a pocket for a few extras such as filters or cards. I would prefer a bag that can hold an extra lens, but the conical shape prevents that.",neutral
"This bag is nice, it can easily fit my D300 with vertical grip attached. I like it and just like any lowepro product the build quality is A-1.....highly recommended.",positive
