reviewerID,asin,reviewerName,helpful_yes,helpful_total,reviewText,overall,summary,unixReviewTime,reviewTime
A17S75Z5MR29B6,B00004T8R2,Cornerstone,0,0,"These should be evaluated against other &#34;disposable&#34; headphones, not against serious audiophile headphones. They reproduce voices clearly, and music sounds good (albeit with limited high treble and low bass production.) These are the perfect headphones for travel, for travel in areas you might get your headphones lost or stolen in, etc.",5.0,Best sub-ten dollar headphones.,1398729600,"04 29, 2014"
A29IE483D5HY5R,B00004T8R2,"Cott - GA ""mlcmama""",0,0,"For what I needed, i.e. parts to fix another pair of headphones they worked fine.  Quality is ok, sound is descent but you get what you pay for.",3.0,there headphones,1363305600,"03 15, 2013"
AIIGU7JSDMESE,B00004T8R2,Cozmik,1,2,"Good product, but the cord is way too short if you plan to use it with a computer that sits more than a couple feet from you.  It would be nice to have an adjustable volume control on the cord, too.",3.0,"Good product, but...",1343433600,"07 28, 2012"
A1V5QP5KNFAM6X,B00004T8R2,C. Phonasa,0,0,Great price for the budget heaphone.  My little kids use it to listen to their iPods.  No issues as of yet and seems to work just fine.,4.0,Does what it needs to,1357257600,"01 4, 2013"
A1RM8B6R7JRPNI,B00004T8R2,Craash420,0,0,I purchased these because my wife won't wear ear buds and I wasn't willing to lay out big bucks for earphones that would be used on one vacation and then left in a drawer for years.  The quality is fine but there is no noise blocking or cancellation so we had to turn up the volume to drown out background noise.  If I planned on using headphones more often I'd buy a better pair but these suited our needs.,3.0,Not bad for the price,1402444800,"06 11, 2014"
A3GFS9L5GENQC7,B00004T8R2,"CR ""wondraone""",0,0,"I wear hearing aids so unless I remove them, I cannot use ear buds. That works okay sometimes. But if I am about during the day and want to listen to my iTunes on my iPhone, I use the Panasonic headphones. They do not give me &#34;feedback&#34; as I expected and they are light weight.",5.0,Work very well,1380672000,"10 2, 2013"
A1RTXXRXQPWH9F,B00004T8R2,csmith,1,1,These work well for listening to videos at night when everyone is asleep. They are comfortable and the price is right.,4.0,These work OK at a reasonable cost.,1381968000,"10 17, 2013"
A3C5WJ09BI3EBO,B00004T8R2,C. Stacy,0,0,"I can't imagine a better sound from my MP3 player, at any price.  And these are practically free!I'll report back if there are durability issues...",5.0,Terrific Sound; Tiny Price,1304726400,"05 7, 2011"
A2SK02OCIRA12P,B00004T8R2,D.A.,0,0,Inexpensive and lightweight with good sound quality.  What more could you want.  Much more comfortable than in-ear headphones to me.,5.0,good sound quality for the price,1403827200,"06 27, 2014"
A1L1N3J6XNABO2,B00004T8R2,Daniel Mosquera,0,0,"I had another pair of headphones, but in summer my ears would get very sweaty if i wear them, and I hate the ones that you plug in your ears because they hurt after a while in my case. I bought this and they work just fine and the price is right",4.0,Not bad for the price and for summer,1341964800,"07 11, 2012"
A2GP3MF3JV9XSO,B00004T8R2,"Daniel Pacheco Jr. ""Skeptic Buyer""",0,0,My old headphones were disintegrating so I looked around and found these Panasonic RP-HT21 Lightweight Headphones with XBS Port . They arrived on time in great packaging. I had to modify them to fit my bald head. They work great now.,5.0,Panasonic RP-HT21 Lightweight Headphones with XBS Port,1402531200,"06 12, 2014"
A30EBZKII2V5VX,B00004T8R2,dano,0,0,thses are some nice lightweight earphones you can give to the kids and dont cost an arm and leg to replace them the kids.sound is also.good,5.0,product review,1376006400,"08 9, 2013"
A2MII7AJ7ID0NR,B00004T8R2,Dark Magician,1,1,"I had been using earbuds and those things are so unreliable and uncomfortable. Got my delivery, popped open the box and the comfort and quality of these headphones are apparent. They feel good, sound good, and are built to last. Buy it!!",5.0,Now These I like,1393459200,"02 27, 2014"
AHRXG1I39B1FR,B00004T8R2,Darth Vader,1,3,"Reading impressively positive reviews here, I purchased two of them.  Unfortunately I was disappointed by sound reproduction of theses headphones. The sound is very weak compared to quite a few other equally priced headphones. If I press them on my ears, then I get a mediocre sound. It lacks depth of sound and matches its price perfectly. I got what I paid for.",1.0,Sound quality matches the price,1319673600,"10 27, 2011"
A3BEYFBHNGZ9S6,B00004T8R2,David A Dufour,0,0,"I needed to provide multiple headseats for podcasting applications.  This works well and the price is right. If I needed something rugged and durable this would not suffice , but for the purpose it's fine.",3.0,Good inexpensive solution,1357689600,"01 9, 2013"
A3WFXFCLASQMP,B00004T8R2,"David Bui ""David Bui""",0,0,I have not used it for a long time but so far so good. The sound quality is acceptable for such price.,5.0,Godd product - Good price,1393718400,"03 2, 2014"
A39ANGL5T77E0B,B00004T8R2,David Higgins,1,1,I figured with such a cheap price tag that these headphones would be complete junk and would distort with heavy bass.  However I was surprised at the clean and deep bass response and crisp highs.  I am going to order another pair just in case I step on these and break them like I have done with my last pair of headphones :P,5.0,Suprisingly very good quality,1206489600,"03 26, 2008"
AT9254GWBBOTC,B00004T8R2,"David Scoffield ""03dg""",1,1,I just wanted a pair of headphones I could use on my laptop and Kindle and on airplanes. Considering that I  paid less than $5 for these headphones they are good value for money. The frequency range seems adequate for listening to classical music and the bass was better than I expected.,4.0,Not bad,1324771200,"12 25, 2011"
A266AKA2T51O0C,B00004T8R2,DaWabbit,0,0,"This headset is lightweight, but comfortable to wear. The cord was surprisingly long.. which is a plus for me. Overall I am happy with my purchase and would recommend it to others.",5.0,Good product,1389139200,"01 8, 2014"
A3B5ITYRN84C4H,B00004T8R2,D-Boy Wheeler,0,0,I lost my previous MP3 Player earphones because I accidentally damaged them when cleaning the wax out.  So I use these ones--don't have to insert them in the ear.  But these headphones can be useful when listening to a radio or MP3 player.  Quite the multitasker.,5.0,They're even good with an MP3 Player!,1398124800,"04 22, 2014"
A3FVSZUAV37MYM,B00004T8R2,Deborah Greenstein,0,0,"The sound is just fair - Cheap Sony headphones sound much better.  And despite purchasing these through Amazon Prime, the seller was going to let me return them after I paid shipping and reshelfing fees, which together added up to more than the headphones.  I had purchased two sets and this return applied to only the unopened set.  Now I have two worthless headphones.",1.0,... is just fair - Cheap Sony headphones sound much better. And despite purchasing these through Amazon Prime,1404604800,"07 6, 2014"
A1VR9II0HC7ZQ6,B00004T8R2,Della Street,0,0,"I dont do well with headphones they irritate my ears. I itch when I use them so, if you dont have that problem then order these. For the price your cant go wrong. For the kiddies they are a bit too cheap and wont hold up under the hard useage.",2.0,Headphones,1364515200,"03 29, 2013"
AVFDFNRFLXGKG,B00004T8R2,Dennis Atwell,1,2,"I bought these for use with my Kindle Fire, they work fine and offer good sound quality for the price.",5.0,Nice for the price,1329696000,"02 20, 2012"
A2FKEI4ANHJD1Z,B00004T8R2,"Dennis ""Syd""",0,0,Bought these headphones by mistake.. was originally going to buy something with volume control but for some reasons ordered these Panasonics. Anyways i have put them in good use.. i used my shure e2c earbuds on my laptop but now i'm using these $6 comfy headphones because my ears don't hurt anymore. i didn't release it before.. i guess my ears got used to earbuds but after using these headphones i feel much comfier.,5.0,not bad at all,1310947200,"07 18, 2011"
A3Q4M88EWD0S5Z,B00004T8R2,Dennis W. Gill,1,1,"These headphones are absolutely the best I've found for listening to the spoken word, specifically audio books played on iPods.  The bass range is just right, the fit is comfortable and the cord appears to be the optimum length.  At this price, I bought several to store away for future use.",5.0,Best ever!,1271894400,"04 22, 2010"
A3RS2VSXYYHUM0,B00004T8R2,Derpified Doodle,1,1,"Wow.  I did not expect the quality that came out of this at all.  For a $5 pair of headphones, you can't go wrong.  Be aware that the noise on these headphones leak quite a bit and the headphones fit a little to small.  But then again, it was only $5.",5.0,"Unexpected quality, buy them",1386892800,"12 13, 2013"
A2AQK72ZFPKQJI,B00004T8R2,Diana Lorena Delgado,0,0,"Very lightweight, also nice sound, very confortable, easy to use, its really works fine, without any problem or complain. I had been satisfied with my shop.",5.0,Nice Headphones,1355616000,"12 16, 2012"
AWVAHIB7Q3UD6,B00004T8R2,Doc fmch,0,0,I love the sound of this headphone. The bass is rich and the sound is very clear with no distortions. It is also comfortable for the ears for long use. Definitely would recommend this one.,5.0,My favorite headphone!,1356825600,"12 30, 2012"
ATI4GZAY97L2R,B00004T8R2,Donald A. Shinn,1,1,"I got these for my Kindle Fire and they do a nice job. My first generation Kindle Fire has somewhat inadequate speakers, so for any real listening either an external speaker or headphones are pretty much required. These do a nice job.",5.0,Good headphones.,1361923200,"02 27, 2013"
A1UVUDG4DQ66L,B00004T8R2,"Donald Lynch ""Rookie""",0,0,I bought these to fit a portable CD player. The ear phones worked just fine. It was the CD player that took the lick. I mean for the price I was just glad they worked.,4.0,These were great,1364515200,"03 29, 2013"
AQK01UMFP9MND,B00004T8R2,Douglas Kelban,2,2,"These lightweight and convenient headphones were nearly as good as my $80 Klipsch S4 earbuds and over $100 Bose over the ear headphones, for $5!!!!! Heck, they're almost paying YOU to buy them! Tight bass, great mids and highs. These were highly rated online, which is why I bought them, and for the price, I don't think there's a better headphone on the market.",5.0,Big bang for a minuscule buck!,1375142400,"07 30, 2013"
ASFTFWEKF1KKR,B00004T8R2,Dr. Duke Fantastic,0,0,"These are the ""generic"" headphones my work gives out. It's light and sounds great. I have noise-cancelling headphones but you begin to feel them on your hair and pressing against your ears after an hour or so, I've since switched back to these and they feel awesome for my purposes (smooth jazz, no bass). I was going to purchase some Audio Technica's for 100 but I'll stick with these free ones. And for the price, that's a no-brainer.",5.0,Only better option would be to get them for free,1345593600,"08 22, 2012"
AZ3KFS5LTFPTQ,B00004T8R2,D. Richardson,0,0,"These are great headphones for the price. Recommend that you pick a set up. My daughter is using them to practice her piano. I tried them out and did not know if the sound was from them or in the room. They sounded that good. I had to take them off to realize that the room did not have the sound, it was just the headphones.",4.0,Great little set of headphones,1317081600,"09 27, 2011"
A342ZILZJ260ST,B00004T8R2,D. Roberts,0,0,"Love these headphones.  I have several of them.  Works with my computer, my cd players, even works with my cell phone except it does not have an answer button.  The sound is very good considering the price you pay, and they are lightweight and comfortable.  Even gave one to my husband to use with his portable ham radio.",5.0,Best cheap headphones you can buy,1371600000,"06 19, 2013"
A19CYR02E7UPBV,B00004T8R2,DS,221,231,"These are the best portable headphones in this price range.  Good bass and smooth, natural sound. In fact they would probably still be the best bang for the buck at three times the price.  If you can afford more, consider the Sennheiser PX100 for about 40-50 dollars. But if you're on a budget or don't want to worry about losing or breaking a more expensive pair of headphones, these are definitely the ones to get.",4.0,Best in class,1142899200,"03 21, 2006"
ALVKOFR0B1MN2,B00004T8R2,D. Stover,0,0,"I use these mainly for watching DVD's on my portable players.  For what these cost you absolutely cannot go wrong , and they are better than many that cost a lot more.  The sound is clear, good bass response,  and they're very lightweight and comfortable.  Very highly recommended.",5.0,Great headphones,1390262400,"01 21, 2014"
A3TKSUEV4E9PV6,B00004T8R2,D. Violette,0,0,"Just received these and trying them with Poweramp on my droid phone, they're a great set of headphones for the price.  Placido never sounded so good.  Very light weight, comfortable fit; won't fly off with a head shake.  Volume's nearly twice what it was with the cheapo airline set I was using 'til these arrived.  Glad I bought two sets.  Five stars for these more-than-adequate, bargain-priced headphones.  If they last me a year or two, I'll be happy.",5.0,Sweet Set,1330041600,"02 24, 2012"
A3KY5RJPX71812,B00004T8R2,easye,1,1,Bought these for my father and he just loves them. They lay on the ear comfortably and do not bother his ears at all. I am glad I made the purchase,5.0,good buy.,1371859200,"06 22, 2013"
A1SX9PHJWTDMF9,B00004T8R2,EASY TRAVELER,0,0,"I must say, for the money, these are hard to beat! Cheap enough that if they stop working chuck 'em and buy some more! Mean time their sound is great! I hear details in 320 mp3's I've never heard before. It's like hearing the music for the first time!Buy them you will like them.",5.0,NICE AND CHEAP,1267401600,"03 1, 2010"
A1302F5IP6W9Q1,B00004T8R2,ECJ,0,0,"Got to use with the SanDisk Sansa Clip+.  It was for my elderly Aunt.  good sound, but hard to adjust to her head so it will stay in place.  Need a smaller one, I guess.",3.0,Headphones.,1376956800,"08 20, 2013"
A3SXP858XO6OCZ,B00004T8R2,Edward A. Baker,0,0,Bought these to use with my desk top computer to enable me to listen to Youtube videos while the grandchildren are asleep.  they are fine for this purpose.  Not really super quality sound reproduction but they suit my purposes well.  I recommend them for such purpose.,3.0,It's Okay,1372377600,"06 28, 2013"
A3IA8GX9LFUDHY,B00004T8R2,EffinToast,1,1,"As a person who seems to always be replacing headphones, i think ive found the set for all my future replacements.These headphones have surprisingly good sound for the money. I have a big head and these fit fine and are not uncomfortable.If your looking for something cheap with good sound then these headphones are what you need.You wont be disappointed!",5.0,Great for the money!!,1327968000,"01 31, 2012"
A897O2C4YYKIA,B00004T8R2,elaine,1,1,"Comfortable, light weight, good sound quality, easy to carry around and perfect for my iPad, iPhone and Roku remote - what more could you ask for?I have to add how much I hate clam shell-type packaging!  I almost cut my hand open and severed the cord trying to open the package.  Some engineer somewhere should be able to design something better.",5.0,Great light headphone,1401235200,"05 28, 2014"
A1UWIIW0NJEKFL,B00004T8R2,"ELECTRODE ""ELECTS""",1,1,"These work very very well, I got them as a gift for someone and they are very happy with them thank you.",5.0,VERY GOOD!!,1325721600,"01 5, 2012"
A3LORCWJYRJRU5,B00004T8R2,ElectroGuru,0,0,"I don't personally like earbuds. They feel strange to me. I replaced some with these headphones which have a great sound, are very light, and are a terrific value.",5.0,Nice headphones,1375747200,"08 6, 2013"
AA0YPCLUF78B4,B00004T8R2,Elizabeth,1,1,"These are lightweight, soft and comfortable on the ears, and easy to use.  They are also adjustable and come with a long enough cord.  I doubt they would block out airport noise, but I bought them to use at home.",4.0,Just what I wanted...,1337904000,"05 25, 2012"
A3JLBMXPEENJ9T,B00004T8R2,Elroy Jetson,0,0,"Good sounding headphones, nice bass, awesome price! Great for aerobic workouts (treadmill, elliptical, etc) in a gym setting. ""On top of the ear"" headphones like these allow you a certain amount of awareness of your surroundings (""buds"" tend to totally isolate the user). These headphones are also quite comfortable.",5.0,"nice sound, very nice price",1304899200,"05 9, 2011"
A2EFLJ4R9F89L5,B00004T8R2,"Enrique T. Cervantes ""cantsurf""",0,0,"bought 2 and its been over a year and they are still going strong. would definitely buy them again. I figured that if my kids broke them they were cheap enough that it wouldn't hurt. so i didn't expect much, especially this long with them",5.0,bought these for my kids,1365552000,"04 10, 2013"
A1UD1HKRVHZAVC,B00004T8R2,E. Ossinger,0,0,"I've had these for months now and they are great.However, as a prior reviewer noted, you must have an 'average size' head. These do not have any horizontal expansion for a person who has a 'wide' head.I have an 'average size' head (lol) and these sound great.I have thought about purchasing another pair; I like them so much.I have given two of these as gifts to friends.",5.0,Work perfectly and sound good,1358121600,"01 14, 2013"
A2V6XBM524KND3,B00004T8R2,"Equifan ""Stan""",0,0,"I followed the lead of other reviewers and bought two of these.That said, I was all set to give them a ho-hum &#34;yeah, they'redecent headphones&#34;.WHOA!! These cheapies actually do deliver !!The only minus (for me) is my ears are set higher on myhead than average. I would like a little more adjustmenton the length I need to inspect and figure out a way to fieldengineer a tad better fit.",5.0,No Kidding!!,1378080000,"09 2, 2013"
AZXIGU9MBPYW,B00004T8R2,"Ethan ""Gadzooks!""",1,1,"I bought these headphones because I kept on misplacing or breaking my expensive ones. For the price you pay, the product is great. The sound quality is good, and its no big deal if you break it because its so inexpensive. The one thing I don't like about these is that sometimes your hair will get stuck on the frame. When you try to take it off, it will also take a piece of hair with it!",4.0,good price for replacable headphones,1280707200,"08 2, 2010"
A1P5JY2RNICG8F,B00004T8R2,Evan,0,0,"They're cheap headphones, what do you expect? They work exactly as I would expect cheap headphones to work, with reasonably good sound. So, five stars.",5.0,Works like it should.,1360886400,"02 15, 2013"
A4RKE6DNDRTY2,B00004T8R2,Ezy Beezy,0,0,"These headphones are extremely light and very comfortable, and sound very good.  I use them with my ipod instead of earbuds.",5.0,A bargain at three times the price...,1397779200,"04 18, 2014"
A1AXJJTN6GPQ0I,B00004T8R2,"Floyd Hendry ""avid reader""",1,1,Used the Koss Porta Pro for the last 18 months and was pleased until the wires frayed. Looking for a replacement I came across the Panasonic RP-HT21 and figured for $5 how can I lose. They're OK - non-flexible headphones sit funny so I had to turn them around to use. Uncomfortable after wearing for more then an hour. Like the title says - spend $5 and you get $5 worth of headphones.,3.0,Get what you pay for,1321574400,"11 18, 2011"
A2IR9680RV5O5J,B00004T8R2,Former Pilot,0,0,its $3.5 head phones for $5.I need them and they work fine for my daughters dvds player but they will probably break at first sign of strain.,3.0,what can you say.,1365379200,"04 8, 2013"
A3OD7IIQBNTB0D,B00004T8R2,Fortunate Son,0,0,Awesome sound.  Great bass.  As good as pricier headphones.Light and comfortable.,5.0,Great bass.,1404345600,"07 3, 2014"
A2Z80Q127S64HA,B00004T8R2,Frank Curley,0,0,I purchased these headphones for a kindergarten class to use on their computers.  They do the job and the kids are happy.,5.0,Great price good for kids,1356393600,"12 25, 2012"
A1H0NIDFVV1FTU,B00004T8R2,"Fred D. Tighe, Service Inc.",0,0,"fine sound, durable, and should last al long  time.  I had previously bought the older model and they were also fine and long lasting.",5.0,good value,1391212800,"02 1, 2014"
A11JCTWMX14IGZ,B00004T8R2,"Ftl Diver ""ftldiver""",0,0,"this  cord is about 4' long.  I am using this on a desktop at work and its useless since the plug is on the back of the pc.(my old headphones had a cord at least 2x as long)if you use a laptop or phone, it will work for you, but not for any desktop with plug in the back.the sound is good. for the price.",1.0,the cord is way to short  (4'),1387152000,"12 16, 2013"
A3CO12S3VULW4G,B00004T8R2,gadget happy,0,0,"I'm not a gamer, music lover or have any huge need for an expensive pair of stereo headphones. I just want to experience decent sound from lightweight headphones when watching movies on my tablet.  That's what I get with Panasonic's RP-HT21. Nice bass sound without a tinny treble. Good price.",5.0,Great sound from a lightweight headset,1387584000,"12 21, 2013"
AELZG20XEZ427,B00004T8R2,"Gadisetti, C. ""Mouli""",0,0,"I got these headphones to replace the ear buds which had short cord. I am happy with longer cord length.  The cord, frame and phones are sturdy and durable.  The comfort and sound quality are OK, but not as good as my notebook headphone set that is ten times more expensive.  These Panasonic headphones are inexpensive solution and they are worth the price.",5.0,Great but Coarse,1321228800,"11 14, 2011"
A2MGJ33YCV2DJM,B00004T8R2,"Gary Arden Sellick ""Onebgg""",0,0,A good product. I really hate the way Amazon has a demand on how many I should use to review a product - What a bunch of horse pucky!!!,5.0,Good Product,1380758400,"10 3, 2013"
A2MOM7UV3ZY4H1,B00004T8R2,Gary J. Landman,0,0,"These inexpensive headphones are a very good deal. They are comfortable and the sound quality is clear, but with one caution: they don't produce much volume. I have to turn the volume up pretty high on my devices to get them loud enough.",4.0,"Clear sound, not much volume",1329004800,"02 12, 2012"
A2IJ8OWXSJQV27,B00004T8R2,GatoRat,0,0,"My kids broke yet another set of headphones so I pulled these out of the closet. The sound is fantastic, but they appear to be made for a baby's head--they were insanely tight. Every time I use them I bend the head band and they're finally getting comfortable but only barely.If these headphones could have slightly bigger pads and a comfortable fit, they'd be perfect.",4.0,"Great sound, very uncomfortable",1281139200,"08 7, 2010"
A2QRX9OJKW9TM9,B00004T8R2,George Scarlatta,0,5,"Headphones you might find at The Dollar Store! They are cheap because they are cheaply made.  Too big for any of the 5 of us in my family and the ear pieces are too small to fit over an average adult's ear.  Don't be misled by these other positive reviews, I would be surprised if you were happy with these headphones.",1.0,"Two Big ""Ears"" Down",1325894400,"01 7, 2012"
A3HBASBZZVT2N7,B00004T8R2,G. Garza,1,1,"A decent sound, definitely not the best but very decent for the money",4.0,decen sound,1269648000,"03 27, 2010"
A3RBGEV4IHL1XM,B00004T8R2,Giant Panda,0,0,"The sound leaks like crazy.  I originally bought these thinking  the slim profile can help me listen to my iPod while lying down in bed.  They are useful if you like the whole world to know what your listening to, and they are a step up from cheap United Airlines headphones that you get on long distance flights.",2.0,More like a toy,1355184000,"12 11, 2012"
A37FBFYV7JGRVN,B00004T8R2,"Gil Davis ""Gil""",0,0,"It's not bad...bass is quite strong for the most part.  It lacks the brilliant highs I'm used to, but I could use them as my main pair of headphones, if I were forced to. :-)",3.0,Just a regular pair of headphones,1397260800,"04 12, 2014"
AT3P5M14UHVCX,B00004T8R2,"G. Luker ""Lukester""",0,0,Great sound and very comfortable to wear.  I use them for when I'm on my computer and sometimes I forget I have them on because they are so comfortable.,5.0,big value for little bucks,1400716800,"05 22, 2014"
AB1ZVQRM965R1,B00004T8R2,Gordon H. Hawkins,0,0,"I was pleasantly surprise at the quality of these headphones for the price.  I use them almost everyday, and they are just right for my purposes.  Recommend.",5.0,Very Nice Headphones.,1358640000,"01 20, 2013"
A33F0ISF1P9RCH,B00004T8R2,Grammy G,0,0,I needed headphones for my six year old to listen to music and to do his Bible study while his Mom did her Bible study next to him,5.0,These are just what we needed,1388448000,"12 31, 2013"
A1HH194Z0PL1E4,B00004T8R2,Grand Blanc Dan,1,1,These headphones have the sound quality of those costing much more.  They are extremely light weight and adjust for size with a flick of the finger.  Great product.,5.0,Great product at a great price,1334016000,"04 10, 2012"
A1ZWMRDI2N6EMS,B00004T8R2,"Gray Beard ""G WIZZZ""",2,2,"I wear  over-the-ear-stick-'em-in-your-ear hearing aids which means either I take 'em out when I want to wrap myself in music using traditional ear buds or I look for something that leaves those hearing aids where they belong and slip somthing over them.  Regular head sets were too bulky, but this beauty from Panasonic are absolutely great.  Range is good.  Volumn no problem.  Fit is adjustable.  Couldn't ask for anything better, particularly in this price range.",5.0,Great sound quality at a great price,1344038400,"08 4, 2012"
A2RMLJU43O2OQI,B00004T8R2,GregorioG,0,0,"Inexpensive headphones, lightweight, and sound fantastic. Good bass response and light enough to not cause discomfort after long periods of listening. I like them better than my JVC Flats.",5.0,Preferred over JVC Flats,1404172800,"07 1, 2014"
A1V644P4UBN5WZ,B00004T8R2,GR,0,0,"These are great lightweight headphones.  They sound good and the price is fantastic.  These are a good deal, with good sound too.",5.0,Great lightweight headphones.,1385424000,"11 26, 2013"
AQLL2R1PPR46X,B00004T8R2,grumpyrainbow,0,0,"Great cheap headphones!  They are cheap, but they don't sound tinny at all.  They are wonderful for people who don't like ear buds or just people who want a set of decent headphones for a low price.  Nice quality and last forever.  There are no cons to these at all.  You can't get anything better for the price.",5.0,"Great quality, no problems",1298160000,"02 20, 2011"
A31ECARG9W729,B00004T8R2,h2obabe,0,0,"These headphones are a terrific bargain.I looked thru the selection at Best Buy, then I came back to amazon.The sound quality is excellent.  The head band is adjustable.The headphones stay on my head, even when I'm laying in bed.Highly recommend.",5.0,Excellent headphones for the price.,1330732800,"03 3, 2012"
A3J9C4DT8XKMCP,B00004T8R2,H.A.,0,0,"this set of headphones is surprisingly good. i use it during work-outs, and the quality of music coming out is really good.",4.0,nice,1390348800,"01 22, 2014"
A15ILDWLB5EY55,B00004T8R2,HANK,0,0,"For the price and comfort, why buy expensive headsets.Great for computer and mp3's. Light and comfortable for long periods of time.",5.0,GOOD HEADSETS,1312243200,"08 2, 2011"
A3IMVS1U3KP024,B00004T8R2,Happy Reader,0,0,"Doesn't say it has a volume control and it doesn't, but for the price it's phenomenal!  For one percent of the price of a boise, it's a comparitively better value.",5.0,No volume control,1363478400,"03 17, 2013"
A1CWC70ZUIJNOU,B00004T8R2,"Haze Reid ""haze1123""",0,0,"I have a pair at home and at work.For me, bass response and midrange tone are really important for enjoying music.Most inexpensive headphones sound tinny and flat. These sound good.And if I lose or break them, who cares? I'll just buy 4 more pair.Too cheap and too good to pass up.",5.0,I love these headphones - why pay more?,1388707200,"01 3, 2014"
A1KHHZYK9BF0B1,B00004T8R2,holmes46,0,0,"They're lightweight and comfortable, but their sound is a bit less crisp than the Sony MDR-210LPs (which, to be fair, cost more).  Still, these are decent generic computer headphones, fine for listening to YouTube videos and such.",3.0,Solid ultracheap headphones,1402272000,"06 9, 2014"
A15N5RY4YGRQRQ,B00004T8R2,Howard J. Herman,1,1,Great sound for the money. Heavier construction than other phones within this price range. The cord and plug have been without problems. I keep a spare on hand and they seem to work for a fairly long time.,5.0,Bang for the buck,1393977600,"03 5, 2014"
A2LUJ7HIK09GEU,B00004T8R2,H. Thomas,49,54,"For such a cheap little thing, bass sounds good. It seems to me that the overall volume is not so strong, but maybe its with all headphones. For the price its a good buy.",4.0,good bass,1062633600,"09 4, 2003"
ADA48QJRB4NZ0,B00004T8R2,"I. Black ""I. Black""",1,2,Best $5 I have ever spent.  I should have bought 2.They are great for listening to late night Micheal Savage talk radio.I highly recommend.,5.0,Great,1278028800,"07 2, 2010"
A2O6R7X7GS2IM7,B00004T8R2,IBoughtAThing,0,0,"For the price these are great.  They have good sound quality.  I bought some to put in the car and don't care if the kids destroy them.  I like not using earbuds all the time, and this is a great solution.  I've had one pair for about 2 years and they are lasting well.",5.0,"Good sounds, good deal.",1383523200,"11 4, 2013"
A3VHI0VC0ZWEDX,B00004T8R2,"Ilana Eisenhart ""Gingbud""",1,1,"I bought these headphones for my children.  Many times when we go out to eat with them we bring our portable dvd player to entertain them.  These headphones are comfortable for them and by helping them enjoy their meal, we enjoy ours too!",5.0,Simple durable headphones,1330041600,"02 24, 2012"
A2BFYFA5C5JFWU,B00004T8R2,IMHO,3,4,"Yes they were light weight, but they were not noise canceling and they broke after about a month of regular use.",2.0,They broke pretty fast,1357603200,"01 8, 2013"
ARO8OA4O33PL3,B00004T8R2,Inky,1,2,"Needed an extra pair of headphones to use around the yard, walking, etc.  Still wanted to be able to hear other noises.  Good fit and are holding up well.",5.0,Good extra,1354492800,"12 3, 2012"
ANEZ6Z9XPZSJH,B00004T8R2,Inside9,0,0,They do the job but are nowhere near as good as the Koss portapros I have used for years. Guess I have been spoiled. Just don't expect them to behave like &#34;the high priced spread&#34;.,3.0,Not as good as costlier models,1380153600,"09 26, 2013"
A2SSVSLIHRX2CJ,B00004T8R2,Internet_shopper,0,0,"Great sound for a cheap price. Adjustable head band and soft gripping ear pieces. Looks cool , but is not noise canceling. strongly recommended.",5.0,Great sound,1333065600,"03 30, 2012"
A2FRFWHCZ4AZWL,B00004T8R2,Ioana624,1,1,"I have only had it for a month now. The quality of sound is good and very clear, and the volume of my iPod does not seem to impede the output of sound. Most of the time, I wear the Panasonic lightweight headphones while running/jogging, and it fits snugly on my head, making it perfect for exercising. The cord is quite long, so I usually wrap it around the iPod to make it fit better in my pockets.",5.0,Great product for the money,1348617600,"09 26, 2012"
AOIT1BEY7BRC8,B00004T8R2,Ivan T. Santiago,0,0,"For the price is a very good headphone. It is not a Bose, but is good for normal use. I like it.If you are willing to expend 200 or 300 dollars, buy Bose.",4.0,Good Headphone,1362009600,"02 28, 2013"
A2XEU185B1GGUL,B00004T8R2,Iwillreviewlol,0,0,"Cheap and light. This is a great budget headphone for your PC, especially if you start becoming annoyed by in-ear phones. Keep in mind there is no noise cancellation/noise direction, so don't think you're safe to watch porn on max volume.",5.0,Great value,1358208000,"01 15, 2013"
A29BDFO26ZEITL,B00004T8R2,James B. Doeble,1,2,"I cannot say that these are top of the line headphones, but they weren't advertised that way.  They are inexpensive headphones that work, and do what I expected out of them.  I'm glad I purchased them.",3.0,They work,1349049600,"10 1, 2012"
A5RM7VF99O19G,B00004T8R2,"James J. Coffey ""jjcoffey""",2,3,I have been using these headphones for about a month and they have performed well so far.,5.0,Good Headphones for the Money,1211500800,"05 23, 2008"
A35NPKN2RKX8LH,B00004T8R2,James L. Decker,1,1,This is just what I was looking for - an inexpensive high-quality set of headphones.  It fits on top of your head (traditional - the way I like it) as opposed to behind your head.  Great sound quality.,5.0,Computer Headphones,1238025600,"03 26, 2009"
AI0EZEXKPZWHF,B00004T8R2,jason from indy,0,0,price was right for what I am using the headphones for. Using them at work for employees to listen to training videos. Good sound for the price,5.0,great item,1383004800,"10 29, 2013"
A36YGJOFWHHRAC,B00004T8R2,Jaye,0,0,They are lightweight and the sound is good. Since the actual ear pieces are convex and do not fit to the ear they can slide off a little too easily.,4.0,These Work Fine,1235260800,"02 22, 2009"
A12TM9OYN1GR0E,B00004T8R2,"J. D. Chancellor ""Enari Endymion""",0,0,"I've bought these repeatedly. The sound is great, and frankly I break headphones constantly (I enjoy mowing, working outside while listening to music). So the price and the quality are perfect.",5.0,Fourth pair in two years,1367625600,"05 4, 2013"
