reviewText,AspectTerm,Sentiment
"Really tremendous view ! Wonderful location , in the very centre of amsterdam .",location general,positive
"Really tremendous view ! Wonderful location , in the very centre of amsterdam .",hotel miscellaneous,positive
Staff not particularly friendly .,service general,negative
Very nice hotel anyway !,hotel general,positive
"Very Good Stayed here for business in Brooklyn , the location was great , just a block from where I was working .",hotel general,positive
"Very Good Stayed here for business in Brooklyn , the location was great , just a block from where I was working .",location general,positive
"Overall a great hotel , well maintained and very clean ( especially when compared to previous experiences in ' upscale ' Manhattan hotels )  . Food was very good , and restaurant / bar staff friendly .",hotel general,positive
"Overall a great hotel , well maintained and very clean ( especially when compared to previous experiences in ' upscale ' Manhattan hotels )  . Food was very good , and restaurant / bar staff friendly .",hotel general,positive
"Overall a great hotel , well maintained and very clean ( especially when compared to previous experiences in ' upscale ' Manhattan hotels )  . Food was very good , and restaurant / bar staff friendly .",hotel cleanliness,positive
"Overall a great hotel , well maintained and very clean ( especially when compared to previous experiences in ' upscale ' Manhattan hotels )  . Food was very good , and restaurant / bar staff friendly .",food_drinks quality,positive
"Overall a great hotel , well maintained and very clean ( especially when compared to previous experiences in ' upscale ' Manhattan hotels )  . Food was very good , and restaurant / bar staff friendly .",service general,positive
My only issue was with the noise from the adjacent room that came through the connecting door .,rooms comfort,negative
"This seems to be a common problem with Marriotts , in my experience ( maybe with all hotels as well , but I stay almost exclusively at Marriotts .  )",hotel comfort,negative
"Beautiful views from the Concierge Lounge , and presumably from bridge - view rooms .",rooms general,positive
"Beautiful views from the Concierge Lounge , and presumably from bridge - view rooms .",rooms general,positive
Artus is Great for Romance,hotel general,positive
We stayed at the Artus for just one night and booked the junior suite .,hotel general,positive
"It was fabulous , newly refurbished with a great bathroom and balcony overlooking the rooftops of Paris .",hotel design_features,positive
"It was fabulous , newly refurbished with a great bathroom and balcony overlooking the rooftops of Paris .",rooms design_features,positive
"It was fabulous , newly refurbished with a great bathroom and balcony overlooking the rooftops of Paris .",rooms general,positive
The hotel is in an good location and Sanjay gave us an excellent recomendation for dinner and was very helpful throughout .,location general,positive
The hotel is in an good location and Sanjay gave us an excellent recomendation for dinner and was very helpful throughout .,hotel general,positive
Highly recommended !,hotel general,positive
"Excellent location We stayed at this hotel for three nights and although we did have some minor troubles ( check in delayed by half an hour , water pressure )",location general,positive
"Excellent location We stayed at this hotel for three nights and although we did have some minor troubles ( check in delayed by half an hour , water pressure )",hotel general,positive
"Excellent location We stayed at this hotel for three nights and although we did have some minor troubles ( check in delayed by half an hour , water pressure )",hotel general,neutral
the staff of the hotel and the manager in particular demonstrated great understanding and excellent customer service .,service general,positive
"Interiors are very well designed , minimal being the key word .",hotel design_features,positive
"I ' d go back there as the location is perfect , we walked everywhere and didn ' t need to take the tube at all !",location general,positive
"Eating out in Barcelona can be pretty pricey so the huge buffet with savory and sweet choices , cooked brekfast with tortillas , eggs , bacon , etc is definitely worth it !",food_drinks style_options,positive
"Eating out in Barcelona can be pretty pricey so the huge buffet with savory and sweet choices , cooked brekfast with tortillas , eggs , bacon , etc is definitely worth it !",food_drinks prices,positive
A Very Good Hotel at a Very Good Price,hotel general,positive
A Very Good Hotel at a Very Good Price,hotel prices,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",hotel general,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",hotel prices,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",facilities general,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",hotel cleanliness,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",hotel design_features,positive
"This was a very good surprise in Madrid : The rate was extremely good ( 90 euros / night , booked about 2 months in advance )  ; included internet , minibar complimentary ; was Exceptionally Clean ; Recently renovated ; Quiet ; Well located ( short cab ride or walk to Prado in one direction ; Mayor Square in the other )  ; very friendly .",location general,positive
I was extremely happy with this hotel and would recommend it if you ' re looking for a smaller hotel that is quiet and well located .,hotel general,positive
I was extremely happy with this hotel and would recommend it if you ' re looking for a smaller hotel that is quiet and well located .,hotel general,positive
I was extremely happy with this hotel and would recommend it if you ' re looking for a smaller hotel that is quiet and well located .,hotel design_features,positive
I was extremely happy with this hotel and would recommend it if you ' re looking for a smaller hotel that is quiet and well located .,location general,positive
"Note , it did not have exercise facilities and the on site restaurant was pricey ; however , eating options were readily available at a number of restaurants within 1 to 3 minute walk .",facilities general,negative
"Note , it did not have exercise facilities and the on site restaurant was pricey ; however , eating options were readily available at a number of restaurants within 1 to 3 minute walk .",facilities prices,negative
Perfect Madrid Accommodation,hotel general,positive
My friend and I stayed at Cruz Sol in July after having made an internet booking months in advance .,hotel general,positive
"When our flight was delayed and we arrived at the hostal at 2am , we were welcomed in and shown to our room which was exactly as stated on their website .",rooms general,positive
"The rooms were clean and secure with extra conveniences such as a hair dryer , safe , patio and a decent sized bathroom .",rooms cleanliness,positive
"The rooms were clean and secure with extra conveniences such as a hair dryer , safe , patio and a decent sized bathroom .",rooms miscellaneous,positive
"The rooms were clean and secure with extra conveniences such as a hair dryer , safe , patio and a decent sized bathroom .",room_amenities general,positive
"The rooms were clean and secure with extra conveniences such as a hair dryer , safe , patio and a decent sized bathroom .",rooms design_features,positive
Very central location with fabulous bars and restaurants nearby .,location general,positive
Very affordable accommodation - would recommend it to anyone !,hotel prices,positive
Total incompetence,hotel general,negative
"The staff at this hotel all of the way up the manager are totally , totally incompetent , definitely stay away !",service general,negative
My initial reservation was totally botched by someone who sounded like a teenager answering the phones .,service general,negative
Then when I called to cancel my reservation I discovered that the mistake had never been fixed .,hotel general,negative
"Even worse yet , despite cancelling , my credit card was still billed and after 6 calls and several e - mails to the hotel , including Leah the manager I was never responded to !  !",hotel miscellaneous,negative
I have never never had an experience like this at any hotel in my life !,hotel general,negative
Great location !,location general,positive
"Great location +  +  + About 5 to 10 minutes walk to Fisherman ' s Wharf +  +  + Wonderful Bay View +  +  + Helpful stuff +  +  + Very clean rooms , just a little bit cold at night",location general,positive
"Great location +  +  + About 5 to 10 minutes walk to Fisherman ' s Wharf +  +  + Wonderful Bay View +  +  + Helpful stuff +  +  + Very clean rooms , just a little bit cold at night",rooms cleanliness,positive
(heating system didn ' t work very well )  +  +  + Various breakfast +  +  + Small,room_amenities quality,negative
(heating system didn ' t work very well )  +  +  + Various breakfast +  +  + Small,polarity positive,negative
bathroom +  +  + Very,rooms design_features,negative
small parking places ( it ' s exciting trying it with a bigger car !  )  +  +  + For,facilities design_features,negative
that little money I can really recommend it !,hotel general,positive
that little money I can really recommend it !,hotel prices,positive
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",hotel design_features,negative
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",hotel design_features,negative
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",location general,positive
"Sufficient I wouldn ' t necessarily go back to the Hostal R . Capitol , as I found it a bit old and crumbly for my taste , but it has a couple of redeeming qualities : First , it is located right on the Ramblas , and there ' s hardly a more perfect location for those who enjoy bustling activity in their immediate environs .",location general,positive
"The helpful gentleman at the front desk , on duty all night long , was undaunted by the unusual ( but , in my case , necessary ) hours .",service general,positive
"In short , this would not be my first choice for Barcelona accomodations , but if you need an inexpensive room in a pinch , Hostal R . Capitol suffices .",hotel prices,positive
"A great value right next to the French Quarter I needed an alternate hotel near the Sheraton on Canal , where I was attending a conference .",hotel prices,positive
"I found the Country Inn  Suites on Magazine Street to be reasonably priced , clean and convenient in location to my conference and to the French Quarter .",hotel prices,positive
"I found the Country Inn  Suites on Magazine Street to be reasonably priced , clean and convenient in location to my conference and to the French Quarter .",location general,positive
"I found the Country Inn  Suites on Magazine Street to be reasonably priced , clean and convenient in location to my conference and to the French Quarter .",hotel cleanliness,positive
"The rooms are small , but the building is architecturally interesting as a combination of three older buildings that were remodeled into a hotel .",rooms design_features,negative
"The rooms are small , but the building is architecturally interesting as a combination of three older buildings that were remodeled into a hotel .",hotel design_features,positive
The free breakfast buffet has a good selection as well .,food_drinks prices,positive
"Overall , a good buy !",hotel general,positive
"Expensive , Run down , Dirty",hotel prices,positive
"Expensive , Run down , Dirty",hotel cleanliness,negative
This hotel does not match the pictures shown on the hotel website .,hotel miscellaneous,negative
The rooms are not clean and need to be renovated .,rooms cleanliness,negative
The rooms are not clean and need to be renovated .,rooms design_features,negative
"The bathrooms are filthy , so if you stay here , bring disinfectant with you .",rooms cleanliness,negative
The furnishings are old and run down .,room_amenities design_features,negative
This is basically a scam with the hotel representing that they are a luxury hotel when nothing could be further from the truth .,hotel miscellaneous,negative
Great location,location general,positive
My husband and i have just spent three nights in this hotel .,hotel general,positive
"It is ideally situated to see all the main sights as it is right across the street from the train station and under ground , which I must say we found to be brilliant as they all seem to arrive on time .",location general,positive
The hotel and the rooms are very clean .,hotel cleanliness,positive
The hotel and the rooms are very clean .,rooms cleanliness,positive
The staff are friendly and the concierge are excellent for information about the best way to get to sights .,service general,positive
The staff are friendly and the concierge are excellent for information about the best way to get to sights .,service general,positive
All in all an excellent trip and I would have no hesitation on recommending this hotel .,hotel general,positive
"Neither Here Nor There Clean , efficient , but rather soulless hotel .",hotel cleanliness,negative
"Service is fine , gym is compact but adequate .",service general,positive
"Service is fine , gym is compact but adequate .",facilities design_features,positive
"Service is fine , gym is compact but adequate .",facilities general,positive
"Good location in CBD , but not the place I ' d come on leisure .",location general,positive
"a little too isolated down 12 - 25 back 1 - 1 - 04 loved the resort , the buffets as good as the al a cartes .",location general,negative
"a little too isolated down 12 - 25 back 1 - 1 - 04 loved the resort , the buffets as good as the al a cartes .",food_drinks quality,positive
A little too isolated to get off the resort .,location general,negative
People great !  !,service general,positive
"Stayed here for 2 nights last Dec . 22 , ' 08 .",hotel general,positive
We were given a room at the 32nd floor of the Imperial Tower with the view of Ginza .,rooms general,positive
The service is impeccable and the location is the best for us who want to be close to Ginza and train station which are few minutes walk from the hotel .,service general,positive
The service is impeccable and the location is the best for us who want to be close to Ginza and train station which are few minutes walk from the hotel .,location general,positive
I have stayed here a number of times ( for weeks at a time ) and have had not only superior service but excellent accomodations .,service general,positive
I have stayed here a number of times ( for weeks at a time ) and have had not only superior service but excellent accomodations .,hotel general,positive
The beds are very comfortable and the rooms are large .,rooms design_features,positive
The beds are very comfortable and the rooms are large .,room_amenities comfort,positive
It is across the street from Eaton Center and the PATH downtown .,location general,positive
You can walk to almost anywhere !,location general,positive
The exercise facilities are fantastic as well .  .,facilities design_features,positive
"great location , great service thanks to trip advisor for recommending this place .",location general,positive
"great location , great service thanks to trip advisor for recommending this place .",service general,positive
it was really close to all amenities that san francisco has to offer .,location general,positive
"the apartment worked out really well , having the space of an apartment , but the feel of a hotel .",hotel general,positive
"i would definately recommend anyone to stay here , staff were great too .",service general,positive
"i would definately recommend anyone to stay here , staff were great too .",hotel general,positive
views from the 14th floor were fantastic !  !,hotel general,positive
Quiet and comfortable We chose to stay at the Bassano because of the reviews on TripAdvisor and we were not disappointed .,hotel comfort,positive
Our room was a really good size and very comfortable .,rooms design_features,positive
Our room was a really good size and very comfortable .,rooms comfort,positive
"Being situated on a small street near the Champs Elysee , it was lovely and quiet - perfect for some lazy mornings - especially as breakfast is served until a very civilised 10 : 30am .",location general,positive
"Being situated on a small street near the Champs Elysee , it was lovely and quiet - perfect for some lazy mornings - especially as breakfast is served until a very civilised 10 : 30am .",hotel comfort,positive
"Being situated on a small street near the Champs Elysee , it was lovely and quiet - perfect for some lazy mornings - especially as breakfast is served until a very civilised 10 : 30am .",food_drinks style_options,positive
"Breakfast was included in our rate and was very comprehensive with a great cold buffet selection as well as hot eggs , bacon , toast etc .",food_drinks quality,positive
We found everyone very friendly and helpful both by email before our trip and in person during our stay - we will definitely stay again .,service general,positive
We found everyone very friendly and helpful both by email before our trip and in person during our stay - we will definitely stay again .,hotel general,positive
The Sofitel is Perfect,hotel general,positive
We stayed at the Sofitel April 4th and 5th .,hotel general,positive
Everything was perfect and exceded our expectations .,hotel general,positive
Definitely looking forward to staying there again .,hotel general,positive
"Great central location Good room , very good bed , nice bathroom , great breakfast .",location general,positive
"Great central location Good room , very good bed , nice bathroom , great breakfast .",rooms general,positive
"Great central location Good room , very good bed , nice bathroom , great breakfast .",room_amenities design_features,positive
"Great central location Good room , very good bed , nice bathroom , great breakfast .",rooms general,positive
"Great central location Good room , very good bed , nice bathroom , great breakfast .",food_drinks quality,positive
"Location is top : right within main shopping area , within walking distance to forbidden city , tianmen square etc .",location general,positive
"Friendly , helpful and competent concierge - team .",service general,positive
"Friendly , helpful and competent concierge - team .",service general,positive
"Friendly , helpful and competent concierge - team .",service general,positive
We were very happy with our choice .,hotel general,positive
"This is a Classical Crown Plaza , that you cannot compare to some of the newer Design Hotels , that might exist now in China as well (  ?  )  .",hotel general,positive
Relaxing I visited Copamarina with my family in April .,hotel general,positive
I definitely had the experience I was aiming for .,hotel general,positive
I love the employees and the food .,service general,positive
I will definitely come back .,hotel general,positive
Wonderful visit at The Adler Cavalieri Wonderful overnight experience !,hotel general,positive
The room was spotless .,rooms cleanliness,positive
"The staff was so helpful , providing excellent directions and even an umbrella ! I highly recommend - the hotel is close to the train station as well as within walking distance of many of the interesting sights .",service general,positive
"The staff was so helpful , providing excellent directions and even an umbrella ! I highly recommend - the hotel is close to the train station as well as within walking distance of many of the interesting sights .",location general,positive
"The staff was so helpful , providing excellent directions and even an umbrella ! I highly recommend - the hotel is close to the train station as well as within walking distance of many of the interesting sights .",hotel general,positive
I wish we had more time to spend in Florence - two days was not enough .,hotel general,positive
We ' ll stay at the Adler Cavalieri again .,hotel general,positive
Excellent AB Viladomat Having just spent four nights at the hotel AB Viladomat I can highly recomend it as a clean good value and very pleasant place to spend a few days .,hotel general,positive
Excellent AB Viladomat Having just spent four nights at the hotel AB Viladomat I can highly recomend it as a clean good value and very pleasant place to spend a few days .,hotel general,positive
Excellent AB Viladomat Having just spent four nights at the hotel AB Viladomat I can highly recomend it as a clean good value and very pleasant place to spend a few days .,hotel cleanliness,positive
Excellent AB Viladomat Having just spent four nights at the hotel AB Viladomat I can highly recomend it as a clean good value and very pleasant place to spend a few days .,hotel prices,positive
Excellent AB Viladomat Having just spent four nights at the hotel AB Viladomat I can highly recomend it as a clean good value and very pleasant place to spend a few days .,hotel comfort,positive
The staff were all very friendly and helpful,service general,positive
"I would have great difficulty in faulting the hotel at all , it is a little way away from the city centre but the public transport is so simple to use that it is not a problem .",location general,negative
The main tourist spots are within a twenty minute walk .,location general,positive
I would certainly use the AB Viladomat if I were to travel to Barcelona again .,hotel general,positive
"Over rated For the price you pay , make sure you get one of the better rooms .",rooms prices,negative
When we first arrived they tried to put us in a lower level room that looked out directly to a parkade ( basically all the cars going up can see you )  .,service general,negative
"I made a bit of a stink about it and two rooms later , I got the one I wanted , with a bit of a view for the same price .",hotel general,positive
"There ' s nothing extraordinary about this hotel , the gym is quaint , the rooms are small , the bathroom is actually really big , it was about 1 / 2 the size of the bedroom .  .  .",facilities general,negative
"There ' s nothing extraordinary about this hotel , the gym is quaint , the rooms are small , the bathroom is actually really big , it was about 1 / 2 the size of the bedroom .  .  .",rooms design_features,negative
"There ' s nothing extraordinary about this hotel , the gym is quaint , the rooms are small , the bathroom is actually really big , it was about 1 / 2 the size of the bedroom .  .  .",rooms design_features,positive
the restaurant is pretty cool .,facilities general,positive
"Good for Marathoners Stayed here for the Marathon weekend , like they said it ' s not a great neighbourhood",hotel general,positive
"Good for Marathoners Stayed here for the Marathon weekend , like they said it ' s not a great neighbourhood",location general,negative
"but you can ' t beat the price , parking is free , and the complimentary breakfast is what you need .",hotel prices,positive
"but you can ' t beat the price , parking is free , and the complimentary breakfast is what you need .",facilities prices,positive
"but you can ' t beat the price , parking is free , and the complimentary breakfast is what you need .",food_drinks prices,positive
"The free shuttle bus worked well most of the time , we used it to get to the subway .",facilities general,positive
"The free shuttle bus worked well most of the time , we used it to get to the subway .",facilities prices,positive
They even made sure it was good to go for us marathon morning .,hotel general,positive
I get the feeling they don ' t overpay the staff .  .  .  .  .  .  .  .  .  .  .,service general,neutral
lose to perfection I stayed in the Royal Park for 4 weeks on a lengthy business trip .,hotel general,positive
"In short , this is probably the finest business hotel I have ever stayed in .",hotel general,positive
"and finally , impeccable service from all the staff .",service general,positive
"If you are planning a trip to Tokyo , for business or pleasure , bypass all the obvious chain hotels and give this little gem a try .",hotel general,positive
5 star hotel with historic charm Stayed for one night and was really impressed .,hotel design_features,positive
We stayed in a historic room which was lovely - bathroom on the left as you entered and,rooms general,positive
then a small staircase leading into the spacious main room .,rooms design_features,positive
Thought the ultra high beds were cool .,room_amenities design_features,positive
"Overall , would highly recommend it .",hotel general,positive
"Great Hotel Great hotel for families , with main bedroom and seperate sitting room for kids with foldout bed .",hotel general,positive
"Great Hotel Great hotel for families , with main bedroom and seperate sitting room for kids with foldout bed .",rooms general,positive
"Great Hotel Great hotel for families , with main bedroom and seperate sitting room for kids with foldout bed .",rooms general,positive
Kitchenette useful .,rooms general,positive
"Close to all amenities , including a child friendly park the kids can walk to .",room_amenities general,positive
Great parisienne decor and wonderfully attentive staff .,service general,positive
Great parisienne decor and wonderfully attentive staff .,hotel design_features,positive
Our second stay at Henry IV and we ' ll be back .,hotel general,positive
>Exactly what we pictured Florence would be !,hotel general,positive
What a beautifully appointed hotel ; really a classic !,hotel general,positive
What a beautifully appointed hotel ; really a classic !,hotel general,positive
"We had an adjoining suite which was absolutely phenomenal , overlooking the Arno .",rooms general,positive
"The staff was perfect , the service topnotch , and the rooms were unbelievable .",service general,positive
"The staff was perfect , the service topnotch , and the rooms were unbelievable .",service general,positive
"The staff was perfect , the service topnotch , and the rooms were unbelievable .",rooms quality,positive
Just Perfect !  !  !,hotel general,positive
This hotel was more than expected !  !  !,hotel general,positive
"In the center , close to the bigest shops and to La Rambla , with very helpful staff , we booked the romatic package through their website and we had the breakfast included ( very good ) and a bottle of cava for free ! If",location general,positive
"In the center , close to the bigest shops and to La Rambla , with very helpful staff , we booked the romatic package through their website and we had the breakfast included ( very good ) and a bottle of cava for free ! If",service general,positive
"In the center , close to the bigest shops and to La Rambla , with very helpful staff , we booked the romatic package through their website and we had the breakfast included ( very good ) and a bottle of cava for free ! If",food_drinks quality,positive
"In the center , close to the bigest shops and to La Rambla , with very helpful staff , we booked the romatic package through their website and we had the breakfast included ( very good ) and a bottle of cava for free ! If",food_drinks prices,positive
"you like the modern decoration , you will love it .",hotel design_features,positive
"The standard room is not so big , but if you store your clothes in the closet and put your suitcases under the bed , you really feel like home !  !",rooms design_features,negative
"The standard room is not so big , but if you store your clothes in the closet and put your suitcases under the bed , you really feel like home !  !",rooms comfort,neutral
Well above average but not excellent Excellent location .,location general,positive
Well above average but not excellent Excellent location .,hotel general,neutral
Clean modern rooms .,rooms design_features,positive
Clean modern rooms .,rooms cleanliness,positive
Excellent breakfasts .,food_drinks quality,positive
Very helpful staff .,service general,positive
"One consistently unsmiling , unhelpful person on reception prevented an excellent review .",service general,negative
Terrible elevator .  .  .,facilities design_features,negative
The room was fine as well as the location of the hotel ( not too far from city centre )  .,rooms general,positive
The room was fine as well as the location of the hotel ( not too far from city centre )  .,location general,positive
"However , there were 2 big problems disappointing me : noise on the outside and a constant beeping from the elevator door throughout the night whenever the door opened .",facilities design_features,negative
"Overall , i didn ' t get much sleep because of this",rooms comfort,negative
so i ' m disappointed with the hotel .,hotel comfort,negative
Loved the valentine special offerings I normally do not stay in Dutch hotels as my job puts me up in enough hotels abroad .,hotel general,positive
"I was impressed , a lovely room looking over the Prinsengracht .",hotel general,positive
"I was impressed , a lovely room looking over the Prinsengracht .",rooms general,positive
"Special touches , even rose petals sprinkled over the bed after our dinner .",room_amenities design_features,positive
A lavish dinner and a good breakfast the following morning .,food_drinks quality,positive
A lavish dinner and a good breakfast the following morning .,food_drinks style_options,positive
Simply a superb stay in a lovely hotel in a city I had forgotten had so much to offer !,hotel general,positive
Simply a superb stay in a lovely hotel in a city I had forgotten had so much to offer !,hotel general,positive
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",hotel general,positive
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",location general,positive
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",service general,positive
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",rooms cleanliness,positive
"good hotel , good location , great staff Charming hotel , very clean , close to everything .",location general,positive
"Very friendly and helpful staff , who were happy to assist with everything , including our last minute request to stay additional two nights , and to send an international fax for us",service general,positive
"(they did it free of charge )  . Hotel is easy to walk to from the train station , no point getting a taxi .",location general,positive
"Good internet , cheap .",facilities prices,positive
"Good internet , cheap .",facilities general,positive
Very good breakfasts .,food_drinks quality,positive
"Lots of small extra rooms ( reading room , etc )  .",rooms design_features,positive
PB We had a Fabulous time !  !,hotel general,positive
We brought our 2 small children with us and the hotel staff was very accomadating .,service general,positive
The rooms were gorgeous with all the amenities .,rooms design_features,positive
The rooms were gorgeous with all the amenities .,room_amenities general,positive
"But the best part was the Peanut butter and jelly sandwiches , hot choclate , and cold milk every night .",food_drinks quality,positive
This was complimentary and WONDERFUL .,food_drinks quality,positive
I guess everything tastes better when it is free !,food_drinks style_options,positive
I guess everything tastes better when it is free !,food_drinks prices,positive
Loved it - would definatly stay again .,hotel general,positive
We really liked this hotel .,hotel general,positive
"Good room , great restaurants nearby and good cocktails in the bar , not far from Old Street station .",rooms general,positive
"Good room , great restaurants nearby and good cocktails in the bar , not far from Old Street station .",location general,positive
"Good room , great restaurants nearby and good cocktails in the bar , not far from Old Street station .",facilities design_features,positive
Because of the good double glazing this is not a problem at the Hoxton .,rooms comfort,positive
The place is clean stylish and if you get a room deal great value for money .,polarity positive,positive
The place is clean stylish and if you get a room deal great value for money .,rooms prices,positive
"Excellence A lovely little hotel with great interior design , first class service and wonderful location .",hotel general,positive
"Excellence A lovely little hotel with great interior design , first class service and wonderful location .",hotel design_features,positive
"Excellence A lovely little hotel with great interior design , first class service and wonderful location .",service general,positive
"Excellence A lovely little hotel with great interior design , first class service and wonderful location .",location general,positive
I would recommend to family and friends .,hotel general,positive
We stayed for only one night but the hotel was exceptionally friendly .,hotel general,positive
Breakfast not bad too .  .  .  .,food_drinks quality,neutral
I would recommend for a romantic weekend away,hotel general,positive
Lovely little hotel,hotel general,positive
"We wanted to stay in a typical Parisian Hotel , and found exactly that .",hotel general,positive
"The rooms are charmingly decorated , and one of our 2 rooms had a lovely view over the Panteon with a quaint little balcony .",rooms design_features,positive
"The rooms are charmingly decorated , and one of our 2 rooms had a lovely view over the Panteon with a quaint little balcony .",rooms general,positive
"The rooms are charmingly decorated , and one of our 2 rooms had a lovely view over the Panteon with a quaint little balcony .",rooms general,positive
Definitely would stay here again .,hotel general,positive
Westin went above and beyond A friend,hotel general,positive
and I just got back from a 3 night stay in the Westin Palace in Madrid .,hotel general,positive
The concierge brought an English - speaking doctor to our room ( after we had checked out already ) and even got us a taxi while we went to the pharmacy .,service general,positive
Their service was wonderful and I was very impressed .,service general,positive
Their service was wonderful and I was very impressed .,service general,positive
Memorable Stay !,hotel general,positive
Our recent stay in Boston was made even better by the Millenium Bostonian .,hotel general,positive
"We found the staff warm , friendly , and very efficient .",service general,positive
"We found the staff warm , friendly , and very efficient .",service general,positive
One night we opened the door to our tiny but delightful balcony and fell asleep to the sounds of the city .,rooms comfort,positive
Our view of Faneuil Hall was a plus .,rooms general,positive
"After six days , I am ready to make the MB my hotel of choice in Boston !",hotel general,positive
Beautiful and Friendly,hotel general,positive
Beautiful and Friendly,hotel general,positive
This is the place to stay !,hotel general,positive
"The guest house is gorgeous , in the Spanish style ( white - walled with red tile roofing ) and with little courtyards and private spaces .",hotel design_features,positive
"The guest house is gorgeous , in the Spanish style ( white - walled with red tile roofing ) and with little courtyards and private spaces .",facilities general,positive
One short block from the beach too !,location general,positive
"The staff was super - friendly , especially the younger employees ; they took a personal interest in our stay and answered all our questions about the culture , places to go , etc .",service general,positive
A must reccommend !  !  !  ! Gorgeous intimate hotel where the staff are sublime in chararcter and always prepared to help with a smile .,hotel general,positive
A must reccommend !  !  !  ! Gorgeous intimate hotel where the staff are sublime in chararcter and always prepared to help with a smile .,service general,positive
My husband and I stayed for three nights and on each night we asked to upgrade however the hotel is apparantly always full so be prepared and the book the room type you want early .,hotel miscellaneous,positive
The hotel ' s rates are very reasonable which is why we booked,hotel prices,positive
and I assume why the hotel would be in such high demand .,hotel general,positive
look no further Wonderfull place to stay .,hotel general,positive
"All the other reviews are right ; super atmosphere , high ceilings , delicious breakfast and small - scale charm .",hotel comfort,positive
"All the other reviews are right ; super atmosphere , high ceilings , delicious breakfast and small - scale charm .",hotel design_features,positive
"All the other reviews are right ; super atmosphere , high ceilings , delicious breakfast and small - scale charm .",food_drinks quality,positive
"Very nice , safe part of the town .",location general,positive
Good connection to by Metro,location general,positive
(5 minutes walk over the Ku - damm )  .,location general,positive
Great Hotel Have just returned from a weekend away march 4 - 7th .,hotel general,positive
Our room was on the 37th floor and we had great views of the Empire State building and the river .,rooms miscellaneous,positive
The room was a good size and the bed was very comfortable .,rooms design_features,positive
The room was a good size and the bed was very comfortable .,room_amenities comfort,positive
Location is excellent and only a few minutes from the heart of Time Square .,location general,positive
Would recommend this hotel to anyone and would not hesitate to stay there again .,hotel general,positive
kimberley A - OK We stayed at the Kimberley Hotel at the last week of April .,hotel general,positive
"The room was clean , the bed linens crisp and the bathroom spotless .",rooms cleanliness,positive
"The room was clean , the bed linens crisp and the bathroom spotless .",room_amenities design_features,positive
"The room was clean , the bed linens crisp and the bathroom spotless .",rooms cleanliness,positive
"For the price we paid , this was a great deal ! It ' s location was near to 7 - 11 , and shopping galore along Nathan Rd , Cameron and Granville St .  .",hotel prices,positive
"For the price we paid , this was a great deal ! It ' s location was near to 7 - 11 , and shopping galore along Nathan Rd , Cameron and Granville St .  .",location general,positive
Just near the hotel is a money exchange dealer who gave us a good deal for our U . S . dollars .,location general,positive
"The MTR stations were just a block away . all in all i would recomment this place to all . the room is rather small but for its price and strategic location , i can overlook that aspect .",rooms design_features,neutral
"The MTR stations were just a block away . all in all i would recomment this place to all . the room is rather small but for its price and strategic location , i can overlook that aspect .",rooms prices,positive
"The MTR stations were just a block away . all in all i would recomment this place to all . the room is rather small but for its price and strategic location , i can overlook that aspect .",location general,positive
Great hotel at the right price,hotel general,positive
Great hotel at the right price,hotel prices,positive
