,id,Sentence,Aspect Term,polarity,word_count,vector,Aspect_TFIDF
3306,196,staff nice seem realli stress unisex bathroom need clean often ,bathroom ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3307,2748,servic thing good restaur ,servic ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3308,1818,servic friendli attent ,servic ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3309,3072,servic prompt slightli rush ,servic ,2,4,[[0.5 0.5 0.5 0.5]],0.5
3310,1718,great food great decor great servic ,food ,1,6,[[0.28867513 0.28867513 0.8660254  0.28867513]],0.2886751345948129
3311,1718,great food great decor great servic ,decor ,1,6,[[0.28867513 0.28867513 0.8660254  0.28867513]],0.2886751345948129
3312,1718,great food great decor great servic ,servic ,1,6,[[0.28867513 0.28867513 0.8660254  0.28867513]],0.2886751345948129
3313,2207,atlhough tabl open next us ask slightli larger space left us awkardli seat ,tabl ,0,13,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.51639778]]",0.2581988897471611
3314,2207,atlhough tabl open next us ask slightli larger space left us awkardli seat ,space ,0,13,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.51639778]]",0.2581988897471611
3315,3095,palak paneer standard fan malai kofta ,palak paneer ,0,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
3316,3095,palak paneer standard fan malai kofta ,malai kofta ,0,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
3317,2002,ive dine alain ducass restaur mont carlo half price excel dine experi ,dine ,1,12,"[[0.26726124 0.26726124 0.53452248 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.5345224838248488
3318,2002,ive dine alain ducass restaur mont carlo half price excel dine experi ,price ,1,12,"[[0.26726124 0.26726124 0.53452248 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.2672612419124244
3319,441,yeah sometim servic slow ,servic ,-1,4,[[0.5 0.5 0.5 0.5]],0.5
3320,2948,ambianc ,ambianc ,-1,1,[[1.]],1.0
3321,474,save money dont wast calori go margharita washington street instead amaz food best servic ,food ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3322,474,save money dont wast calori go margharita washington street instead amaz food best servic ,servic ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3323,3662,servic attent without overbear dish tri wonder spring roll cod pineappl tempura ,servic ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
3324,3662,servic attent without overbear dish tri wonder spring roll cod pineappl tempura ,dish ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
3325,3662,servic attent without overbear dish tri wonder spring roll cod pineappl tempura ,spring roll ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3326,3662,servic attent without overbear dish tri wonder spring roll cod pineappl tempura ,cod pineappl tempura ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3327,2471,weird thing got bottl waitress would simpli multipli glass price x4 make sens whatsoev ,bottl ,0,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3328,2471,weird thing got bottl waitress would simpli multipli glass price x4 make sens whatsoev ,waitress ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3329,2471,weird thing got bottl waitress would simpli multipli glass price x4 make sens whatsoev ,price ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3330,1192,sell special sushi everyth top sauc etc ,sushi ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3331,1192,sell special sushi everyth top sauc etc ,sauc ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3332,1192,sell special sushi everyth top sauc etc ,top ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3333,1373,tri unless your go hang like rest hipster appar sens tast ,tast ,-1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3334,2686,place small intim may feel littl crowd servic excel great friend romant date special occass ,servic ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3335,2686,place small intim may feel littl crowd servic excel great friend romant date special occass ,place ,-1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3336,1952,servic excel food delici ,servic ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3337,1952,servic excel food delici ,food ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3338,917,servic also good ,servic ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3339,1325,took girlfriend birthday last night relax realli good meal ,meal ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3340,3016,would disappoint portion qualiti good enough make ,portion ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3341,3016,would disappoint portion qualiti good enough make ,qualiti ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3342,1528,im happi nosh neighborhood food comfort ,food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3343,1162,good atmospher combin hottest music dress code rel strict except friday ,atmospher ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3344,1162,good atmospher combin hottest music dress code rel strict except friday ,music ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
3345,1162,good atmospher combin hottest music dress code rel strict except friday ,dress cod ,-1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
3346,2796,love food ,food ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
3347,3634,would highli recommend nina anyon want romant dinner heart warm surround fill candl famili pictur ,candl ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3348,3634,would highli recommend nina anyon want romant dinner heart warm surround fill candl famili pictur ,dinner ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3349,3634,would highli recommend nina anyon want romant dinner heart warm surround fill candl famili pictur ,surround ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3350,3634,would highli recommend nina anyon want romant dinner heart warm surround fill candl famili pictur ,pictur ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3351,822,dessert group tri got favor review ,dessert ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3352,2256,there someth smooth sip sake upper east side style ,sake ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3353,2321,nice place relax convers ,place ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3354,2611,best reuben sandwich ever ,reuben sandwich ,1,4,[[0.5 0.5 0.5 0.5]],0.0
3355,1716,lucki strike great casual place grab bite eat ,place ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3356,1003,wonder strawberri daiquiri well ,strawberri daiquiri ,1,4,[[0.5 0.5 0.5 0.5]],0.0
3357,1614,go volar like go favorit aunt hous dinner assum aunt great italian cook ,dinner ,0,13,"[[0.24253563 0.48507125 0.24253563 0.24253563 0.24253563 0.48507125
  0.24253563 0.24253563 0.24253563 0.24253563 0.24253563]]",0.24253562503633297
3358,2109,sushi averag averag wait servic alway subpar atmospher goe nice realli irrit sit area beyond kitchen acousitc horrid everyth echo extrem loud ,sushi ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.40824829 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
3359,2109,sushi averag averag wait servic alway subpar atmospher goe nice realli irrit sit area beyond kitchen acousitc horrid everyth echo extrem loud ,wait servic ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.40824829 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.0
3360,2109,sushi averag averag wait servic alway subpar atmospher goe nice realli irrit sit area beyond kitchen acousitc horrid everyth echo extrem loud ,atmospher ,2,22,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.40824829 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
3361,2109,sushi averag averag wait servic alway subpar atmospher goe nice realli irrit sit area beyond kitchen acousitc horrid everyth echo extrem loud ,area ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.40824829 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
3362,508,frite delici bit thick side ,frite ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3363,785,get zen feel without feel rigid ,zen feel ,1,6,[[0.70710678 0.35355339 0.35355339 0.35355339 0.35355339]],0.0
3364,665,would recommend put name get drink local bar first though wait time ,drink ,0,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
3365,665,would recommend put name get drink local bar first though wait time ,bar ,0,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
3366,665,would recommend put name get drink local bar first though wait time ,wait time ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3367,140,fell love egg noodl beef broth shrimp dumpl slice bbq roast pork ,egg noodl beef broth shrimp dumpl slice bbq roast pork ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3368,1168,keep finger cross whole subway ride hope tabl sit share rice conge soup peopl ,tabl ,0,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3369,1168,keep finger cross whole subway ride hope tabl sit share rice conge soup peopl ,rice conge soup ,0,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.0
3370,3162,overal best bagel town ,bagel ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3371,969,light refresh summer roll fri remind vietnames place pari ,summer roll ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
3372,407,sushi seem pretti fresh adequ proport ,sushi ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3373,922,servic bit slow ,servic ,-1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3374,1060,spread top great though bit pricey ,spread ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3375,1060,spread top great though bit pricey ,top ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3376,352,saw websit link da ciro napoli knew go good pizza ,pizza ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3377,888,one ask wrong left noth touch plate ,plate ,0,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3378,2121,indoor cozi cute ,indoor ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3379,559,hour brunch definit rush kept unlimit mimosa flow whole time ,brunch ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3380,559,hour brunch definit rush kept unlimit mimosa flow whole time ,mimosa ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3381,1302,price high actual think get away charg price terribl food servic ,price ,-1,11,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.5547002
  0.2773501 0.2773501 0.2773501]]",0.5547001962252291
3382,1302,price high actual think get away charg price terribl food servic ,price ,-1,11,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.5547002
  0.2773501 0.2773501 0.2773501]]",0.5547001962252291
3383,1302,price high actual think get away charg price terribl food servic ,food ,-1,11,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.5547002
  0.2773501 0.2773501 0.2773501]]",0.2773500981126146
3384,1302,price high actual think get away charg price terribl food servic ,servic ,-1,11,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.5547002
  0.2773501 0.2773501 0.2773501]]",0.2773500981126146
3385,588,servic excel food excel entir experi cool ,servic ,1,7,[[0.33333333 0.33333333 0.66666667 0.33333333 0.33333333 0.33333333]],0.3333333333333333
3386,588,servic excel food excel entir experi cool ,food ,1,7,[[0.33333333 0.33333333 0.66666667 0.33333333 0.33333333 0.33333333]],0.3333333333333333
3387,2289,servic good restur clean ,servic ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3388,527,great spot whether look coupl drink quiet dinner ,drink ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3389,527,great spot whether look coupl drink quiet dinner ,dinner ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3390,527,great spot whether look coupl drink quiet dinner ,spot ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3391,2478,stick small dish ,dish ,-1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3392,945,cafe realli nice comfort outdoor chair tabl servic could better ,cafe ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3393,945,cafe realli nice comfort outdoor chair tabl servic could better ,outdoor chair ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.0
3394,945,cafe realli nice comfort outdoor chair tabl servic could better ,tabl ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3395,945,cafe realli nice comfort outdoor chair tabl servic could better ,servic ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
3396,1642,ive rare problem slow staff year ive go ,staff ,1,8,"[[0.31622777 0.63245553 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777]]",0.31622776601683794
3397,1766,food excel ,food ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
3398,2573,although look regular lettuc walnut salad got great ,salad ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3399,2573,although look regular lettuc walnut salad got great ,lettuc ,0,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3400,2573,although look regular lettuc walnut salad got great ,walnut ,0,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3401,2323,excel lunch buffet ,lunch buffet ,1,3,[[0.57735027 0.57735027 0.57735027]],0.0
3402,2281,your familiar cuisin may encount problem order sure bring plenti cash dont accept credit card ,cuisin ,-1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
3403,983,reason price around dinner lunch delici fill ,price ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3404,983,reason price around dinner lunch delici fill ,dinner ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3405,983,reason price around dinner lunch delici fill ,lunch ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3406,2571,ambienc cute quaint good busi although vacat ,ambienc ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3407,2122,portion size huge sushi good ,portion size ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.0
3408,2122,portion size huge sushi good ,sushi ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3409,2350,boyfriend ate tuna cook perfectli ,tuna ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3410,1119,wasnt expect menu compris pad thai tom yum soup thought made place special ,menu ,0,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
3411,1119,wasnt expect menu compris pad thai tom yum soup thought made place special ,pad thai ,0,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
3412,1119,wasnt expect menu compris pad thai tom yum soup thought made place special ,tom yum soup ,0,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
3413,1158,good food restaur bit expens great want impress date ,food ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
3414,220,highli recommend caviar russ anyon want delici top grade caviar fantast servic ,caviar ,1,12,"[[0.26726124 0.53452248 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.5345224838248488
3415,220,highli recommend caviar russ anyon want delici top grade caviar fantast servic ,servic ,1,12,"[[0.26726124 0.53452248 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.2672612419124244
3416,2285,cant say cheap food cheaper chinatown ,food ,2,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3417,3254,eaten time food alway good ,food ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3418,2216,wasnt thrill wait line thirti minut guess that price pay popular place ,wait ,-1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
3419,1467,great eat good time ,eat ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3420,970,grill whole fish wonder great spice ,fish ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3421,3506,year thought tuscan cuisin best salvator convert hearti neapolitan fare first visit ,tuscan cuisin ,2,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3422,3506,year thought tuscan cuisin best salvator convert hearti neapolitan fare first visit ,neapolitan fare ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
3423,1123,plu entre held kitchen busi saturday night owner sent complimentari summer roll hold us ,entre ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3424,1123,plu entre held kitchen busi saturday night owner sent complimentari summer roll hold us ,summer roll ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.0
3425,1123,plu entre held kitchen busi saturday night owner sent complimentari summer roll hold us ,owner ,1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.2672612419124244
3426,2314,servic great well ,servic ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
3427,397,tri lobster teriyaki rose special roll ,lobster teriyaki ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
3428,397,tri lobster teriyaki rose special roll ,rose special roll ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
3429,1395,anoth plu entre approx ,entre ,1,4,[[0.5 0.5 0.5 0.5]],0.5
3430,2987,food delici atmospher relax adopt plate secret second ,food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3431,2987,food delici atmospher relax adopt plate secret second ,atmospher ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
3432,3457,moment walk accomod even though place pack ,place ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3433,938,found food servic valu except everytim ,food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3434,938,found food servic valu except everytim ,servic ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3435,938,found food servic valu except everytim ,valu ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3436,3177,ate thai place follow review unhappi food ,food ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3437,2931,food definit good left bit disappoint ,food ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
3438,3017,lb girl glass wine glass beer prior dinner still hungri visit place ,glass wine ,0,12,"[[0.26726124 0.26726124 0.26726124 0.53452248 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.0
3439,3017,lb girl glass wine glass beer prior dinner still hungri visit place ,glass beer ,0,12,"[[0.26726124 0.26726124 0.26726124 0.53452248 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.0
3440,3017,lb girl glass wine glass beer prior dinner still hungri visit place ,dinner ,0,12,"[[0.26726124 0.26726124 0.26726124 0.53452248 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124]]",0.2672612419124244
3441,1366,drink save grace servic staff pleas get ,drink ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
3442,1366,drink save grace servic staff pleas get ,servic staff ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
3443,2309,downsid your order deliveri guy major attitud ,deliveri guy ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
3444,2785,allitalian staff warm engag start ,staff ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
3445,1638,price except reason food calib ,price ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
