reviewText,AspectTerm,Sentiment
Had to add our own seasonings to get a good flavor .,food quality,neutral
Love that it ' s organic and in a glass jar .,food quality,positive
Won ' t be buying it again unless they change the recipe .,food general,negative
"I use a ton of "" greenies "" or other dental products for my little dog ( a 7 lb Yorkie / Maltese mix . )",food general,positive
"She used to hate it when I left the house , so I started giving her the regular greenies as a special treat for departures only .",food general,positive
"However , she was started to get a little chunky , so thought switching her to the "" light "" version might be a better option .",food general,neutral
"I was initially worried because she has an insanely sensitive digestive system , but I ' ve seen no problem thus far , and I ' ve been using them for over a week .",food general,positive
"She doesn ' t seem to notice a difference at all , and I feel comfortable knowing I ' m not overfeeding her ( in order to assuage my guilt for leaving in the first place ! )",food general,positive
I would definitely recommend this product .,food recommendation,positive
"I was looking for Mag Citrate in a fast - acting form that didn ' t taste terrible , and I found it in this product .",food general,positive
"I was looking for Mag Citrate in a fast - acting form that didn ' t taste terrible , and I found it in this product .",food quality,positive
I haven ' t had one charlie horse since starting on the mag .,food general,positive
I am so thankful !,food general,positive
I wish it was a little more affordable ( because I have to use more of it than the average person ) but I do plan to buy it again whenever possible .,food prices,positive
I wish it was a little more affordable ( because I have to use more of it than the average person ) but I do plan to buy it again whenever possible .,food general,positive
I do not like this for its intended purpose as a hot chocolate drink .,food general,negative
"To my taste buds , this does not taste rich and chocolate - y despite its name of "" Double Chocolate Meltdown "" .",food quality,negative
"But - I add it every day to my morning coffee and for that purpose , it is the best hot chocolate powder around .",food general,positive
I ' ve tried many different brands and chocolate flavors but nothing comes close to putting this one in my coffee .,food general,positive
"It creates the perfect balance between hot chocolate and coffee , and I even make sure to take it with me when going on vacation .",food style_options,positive
Love it for that !,food general,positive
My minature schnauzer loves these treats !,food general,positive
I would highly recommend them : ),food recommendation,positive
This product was added to a small bottle of water and it was very refreshing .,food general,positive
This product was added to a small bottle of water and it was very refreshing .,food style_options,positive
This product was added to a small bottle of water and it was very refreshing .,food quality,positive
You could really taste the Mango .,food quality,positive
"Nice flavor , and it mixed very well .",food quality,positive
"Nice flavor , and it mixed very well .",food quality,positive
No grit .,food quality,positive
I recommend this product for quick on - the - go travels .,food recommendation,positive
"I have been buying these for years from Walmart and Sam ' s , but this is the best price I have found so far .",amazon prices,positive
"There are a few tough , chewy pieces , but not so many to stop me from coming back for more .",food quality,negative
These are lightly sweetened which,food quality,positive
I really like because fruit is already sweet .,food general,positive
"They are a great , healthy snack and quite the luxury .",food general,positive
"They are a great , healthy snack and quite the luxury .",food quality,positive
"They are a great , healthy snack and quite the luxury .",food style_options,positive
The box says NO CAFFEINE ADDED . .,food general,neutral
Does not say anywhere as CAFFEINE FREE .,food quality,negative
Manufacturer try to fool people .,food general,negative
Stay away from this product if you dont like Caffeine in your tea .,food general,negative
Stay away from this product if you dont like Caffeine in your tea .,food general,negative
Nice price though !,food prices,positive
These bones are my dog ' s absolute favorite .,food general,positive
"These bones last him forever , at least 3 - 4 months at a time .",food general,positive
He loves the filling and will lick it for hours .,food general,positive
Would recommend these bones to any large dog owner .,food recommendation,positive
Flamin ' Buffalo Chick + A1 are my all time favorites .,food general,positive
"The meat is tender , and the taste ( based on the ones I ' ve bought ) are extreme with flavor .",food quality,positive
"The meat is tender , and the taste ( based on the ones I ' ve bought ) are extreme with flavor .",food quality,positive
"The only problem with jerky is the salt , and these have a ton of it .",food general,negative
"I wouldn ' t consume more then one bag a day , but it ' s your choice and body .",food general,positive
"I ' ll definitely be buying more in the future though , because these are delicious .",food general,positive
"I ' ll definitely be buying more in the future though , because these are delicious .",food quality,positive
I love the product and the vanilla tastes great !,food general,positive
I love the product and the vanilla tastes great !,food quality,positive
The chocolate fudge is just so - so not bad but not great ) .,food general,neutral
I will stick with the vanilla flavor .,food quality,positive
"If you read the ingredients , you will appreciate this product .",food general,positive
I ' ve been buying these in different flavors specifically for the color to match for a few parties,food quality,positive
I first bought these blue raspberry Gummi Rings because they were such a great value .,food quality,positive
They were really fresh and tasted absolutely delicious !,food quality,positive
They were really fresh and tasted absolutely delicious !,food quality,positive
I have also ordered the peach Gummi Rings and the watermelon Gummi Rings and those taste really great too .,food quality,positive
"The coffee is delicious and a cup is brewed very quickly , IF YOU CAN BUY THE COFFEE PODS .",food general,positive
Siljans crisp bread to the rescue .,food general,positive
"It is crisp and tastes fresh , I highly recommend it .",food quality,positive
"It is crisp and tastes fresh , I highly recommend it .",food recommendation,positive
"It is crisp and tastes fresh , I highly recommend it .",food style_options,positive
"Amazon ships fast and it is packed securely , no breakage .",shipment delivery,positive
"Amazon ships fast and it is packed securely , no breakage .",shipment quality,positive
"My friend Tina comes up to me with this herb tea , to which she ' s added , of all things , SUGAR and CREAM .",food general,positive
"My friend Tina comes up to me with this herb tea , to which she ' s added , of all things , SUGAR and CREAM .",food quality,positive
"I was maybe skeptical , but it was delicious .",food quality,positive
"I need to cut the carbs so I substitute Splenda , but it ' s still excellent .",food general,positive
"I need to cut the carbs so I substitute Splenda , but it ' s still excellent .",food general,positive
Just try finding it in a store .,food general,positive
I was very disappointed in this product .,food general,negative
"I was expecting a nice coconut smell , but instead is was more like spoiled mayonnaise .",food quality,negative
"In addition , it was excessively oily .",food quality,negative
"If you buy this product , be prepared to sit around naked for about 30 minutes to let it soak in .",food general,positive
I think it is overpriced and won ' t be purchasing it again .,food prices,negative
I think it is overpriced and won ' t be purchasing it again .,food general,negative
79 a box &,food prices,positive
"I save that outrageous shipping charge as well : ) I bought 8 boxes last time , I ' m addicted !",shipment prices,positive
"I save that outrageous shipping charge as well : ) I bought 8 boxes last time , I ' m addicted !",food general,positive
I got this on special for a great deal and figured lemon juice is lemon juice .,amazon prices,positive
I usually get a name brand but gave this a try .,food general,positive
Its not terrible but not great .,food general,neutral
Next time I wont cheap out and just go for the name brand because in this case it made a difference in flavor in our drinks .,food quality,positive
I gave it three stars because it is what it says it is but the taste is not there .,food quality,neutral
This is a great product .,food general,positive
They make a nice inexpensive souvenir gift from Hawaii .,food prices,positive
They make a nice inexpensive souvenir gift from Hawaii .,food prices,positive
"My only complaints are with the vendor , Kiva Health Brands .",food general,negative
I don ' t recommend ordering this product from them .,food recommendation,negative
"These sucker are so good I have to keep them put on a high shelf so I won ' t eat them all at once , I only wish that they were bigger .",food general,positive
The chocolate / vanilla is the best sucker,food quality,positive
I ' ve tasted .,food quality,positive
My whole family gobbles this up - do not be afraid to cook longer than the box says to get the noodles nice and tender .,food general,positive
"As a former lover of all things gluten - containing , I have to say that when the rice pasta is rinsed , I think it ' s just as good if not better than traditional wheat pasta .",food general,positive
"Bought this at Ralphs , 1 for $ 4 . 49 to try and was unimpressed .",food general,negative
"The high protein is great , but you can find that in other grocery store products .",food quality,positive
"The high fiber is great for diets , and you can ' t find this high in any other pasta , but it tastes and is the texture like macaroni for kids .",food general,positive
"The high fiber is great for diets , and you can ' t find this high in any other pasta , but it tastes and is the texture like macaroni for kids .",food style_options,positive
"It definitely tastes and feels better than some "" healthy "" pastas available , but I ' m just not sold on this .",food quality,positive
"If you want low net carbs and that ' s your main goal , definitely use this and add in meats , veggies , and cheese to your dish for a good meal .",food style_options,positive
MMmmmmmmm . . . . . mmmmmmmm love this Taco Bell Jalapeno sauce .,food general,positive
It adds just the right amount of spice .,food quality,positive
I used it in place of salsa and there was no need for sour cream since the jalapeno sauce is rich and creamy .,food quality,positive
I used it in place of salsa and there was no need for sour cream since the jalapeno sauce is rich and creamy .,food quality,positive
I couldn ' t be happier with Wellness Core !,food general,negative
My dogs love it and I ' m happy that they are getting all the nutrients they need without all the added grains .,food general,positive
My dogs love it and I ' m happy that they are getting all the nutrients they need without all the added grains .,food general,positive
I also had a tad of the Wellness food topper / mixer which they drool over !,food general,positive
The topper / mixer is also grain free .,food quality,positive
Gotta love it !,food general,positive
I brought them for my trip to Europe .,food general,positive
It was wonderful to be able to have a real cup of coffee in my room !,food general,positive
It ' s also organic .,food quality,positive
"I would prefer it to be a bit stronger , but over all this is a great product for traveling and camping .",food quality,positive
"I would prefer it to be a bit stronger , but over all this is a great product for traveling and camping .",food general,positive
I ' ll definitely buy them again .,food general,positive
100 % Ethiopian Yirgacheffe - means a very distinctive aroma and flavor that may not be familiar to many American consumers .,food quality,positive
This coffee brews up a nice medium roast with exotic floral and berry notes .,food quality,positive
"The pods work well , as intended , and the company certainly tries to spread around the positivity .",food general,positive
The individual foil packets keeps each pod fresh and ready to use .,food quality,positive
"I have since tried several of their different coffees , and yet this remains my favorite !",food general,positive
litly carbonated yet sweet not to sweet it does really taste like lime and it is a very good soda i love limes and 7up and ramune a japenese soda . if you like any of those u will love this stuff but dont buy it on amazon buy it at smith which sels them for 89 . c you have to use a bottle opener to open them enjoy,food quality,positive
litly carbonated yet sweet not to sweet it does really taste like lime and it is a very good soda i love limes and 7up and ramune a japenese soda . if you like any of those u will love this stuff but dont buy it on amazon buy it at smith which sels them for 89 . c you have to use a bottle opener to open them enjoy,food general,positive
litly carbonated yet sweet not to sweet it does really taste like lime and it is a very good soda i love limes and 7up and ramune a japenese soda . if you like any of those u will love this stuff but dont buy it on amazon buy it at smith which sels them for 89 . c you have to use a bottle opener to open them enjoy,amazon prices,negative
I LOVE the Blue Diamond Butter Toffee and The Chocolate .,food general,positive
This is my first try with the Cinnamon and they are fabulous !,food general,positive
"I eat and live low carb and eat a lot of nuts . the flavored Blue Diamond Almonds are hard to find , so I am happy to find them on Amazon .",food quality,positive
"I eat and live low carb and eat a lot of nuts . the flavored Blue Diamond Almonds are hard to find , so I am happy to find them on Amazon .",amazon availability,positive
Even better to have them delivered to my door FAST & FREE !,shipment delivery,positive
Thanks Amazon and Blue Diamond !,amazon availability,positive
The packaging is great for a gift .,shipment quality,positive
The teabags are pyramidal in shape .,food style_options,positive
"As far as taste , if you ' re just looking for a tea that tastes like vanilla , then this Tazo brand will do it for you .",food quality,positive
"If you ' re looking for rooibos tea with the pure rooibos taste , then the addition of vanilla at least in this brand of tea , Tazo , will disappoint you .",food general,positive
"If you ' re looking for rooibos tea with the pure rooibos taste , then the addition of vanilla at least in this brand of tea , Tazo , will disappoint you .",food quality,positive
"If you ' re looking for rooibos tea with the pure rooibos taste , then the addition of vanilla at least in this brand of tea , Tazo , will disappoint you .",food quality,neutral
"The raw rooibos taste , without these "" improvements "" such as vanilla , is full - bodied and has its own unique taste .",food quality,positive
"The raw rooibos taste , without these "" improvements "" such as vanilla , is full - bodied and has its own unique taste .",food quality,positive
"I found myself being drawn more to the pure rooibos teas from Twinings , Republic of Tea , and Numi .",food general,positive
"While not nearly as big as a standard pig ear , these make great tasty treats for my 60lb dogs .",food general,positive
Much larger than I thought and I ' m going to order a bunch more .,food general,positive
Much larger than I thought and I ' m going to order a bunch more .,food style_options,positive
Great price and product .,food general,positive
Great price and product .,food prices,positive
I ' m no stranger to beef sticks and jerky .,food general,positive
"But after trying the Jack Link ' s Beef sticks , I have found my absolute favorite .",food general,positive
It is a great flavor with quality meat .,food quality,positive
It is a great flavor with quality meat .,food quality,positive
I love them refrigerated for a firmer bite !,food general,positive
I will be buying more in the future .,food general,positive
Great tasting organic product !,food quality,positive
My son also loves organic food and this was a great alterative to regular store brands .,food general,positive
My son also loves organic food and this was a great alterative to regular store brands .,food general,positive
Adding organic sour cream or extra cheese to it just enhances the taste .,food quality,positive
Amazon is a great way to purchase this product if you do not have a Fresh Market or a health food store in your area .,amazon availability,positive
Picked this up at our local Christmas tree farm .,food general,positive
All of us loved it !,food general,positive
I like that you can taste all the flavors that go into it and how nicely they blend together .,food quality,positive
It ' s the perfect amount of hot if your not looking to burn your mouth but looking to compliment your food .,food quality,positive
"Goes well on burittos , tacos and even the scrambled eggs !",food general,positive
. . but the product photo threw me off a little .,food general,neutral
For some reason I was thinking the 3 pounds were being shipped in ( 6 ) 1 / 2 pound bags .,shipment delivery,neutral
I ' m leaning towards using all liquid malt extract going forward though .,food general,positive
I can get 6 pounds ( just the right amount for a 5 - 6 gallon batch ) shipped to my house for about $ 16 .,shipment prices,positive
"The dry malt has extended shelf life , and has more malt per pound , but in terms of ease of use and economy the liquid malt seems like the way to go .",food style_options,positive
I was disappointed with the taste and texture of these Tanka Buffalo Cranberry Bites .,food quality,negative
I have followed the Paleo diet for over a year now and am accustomed to grass fed buffalo .,food general,positive
I ' m not sure what happened with these .,food general,negative
Not tasty .,food quality,negative
"When you first open a jar , you think you are in a spa with the herb mix and it smells so good !",food quality,positive
"When you first open a jar , you think you are in a spa with the herb mix and it smells so good !",food quality,positive
It also tastes wonderful !,food quality,positive
I use it on everything from meats to risotto to salads .,food general,positive
It is really wonderful and my go - to jar so it sits on the counter with at least one in reserve ( sometimes several as I give them away ) .,food general,positive
This is seriously the best coffee I ' ve ever had .,food general,positive
This blend is so unbelievable that I drink it black !,food quality,positive
This is without a doubt the best honey in the world .,food quality,positive
"Try it alone or with Stash Ginger peach green tea , or anything .",food general,positive
One of life ' s great pleasures .,food general,positive
Only rated it 5 stars since they won ' t let you go higher  in reality it is a 10 star rating !,food quality,positive
I guess I had no idea how good the goji berries were from Whole Foods until I tried these .,food general,neutral
"They are not horrible , and I guess if you had nothing to compare them with they might be fine , but I found them to be dry and bitter compared to the ones I get at Berkeley Whole Foods .",food quality,negative
Both our dogs love these .,food general,positive
1 each will keep them busy for about 5 minutes .,food general,positive
This is the only product on amazon that we have a subscription to get this every 2 months .,amazon availability,positive
It ' s a huge bag and the price is great .,food style_options,positive
It ' s a huge bag and the price is great .,amazon prices,positive
"This tea has a light , fruity taste ( the strawberry in particular is very distinct ) , with a bit of natural sweetness to it .",food quality,positive
"This tea has a light , fruity taste ( the strawberry in particular is very distinct ) , with a bit of natural sweetness to it .",food quality,positive
It ' s very good either hot or iced .,food style_options,positive
I went through my first box of this in under a week .,food general,positive
Looks like I ' ve found a new favorite .,food general,positive
"Everyone I ' ve served it to so far has loved it , too .",food general,positive
"These will be the death of me , now that I can have my cookies and eat them too .",food general,positive
"They taste great , I use plenty of coconut oil to make mine .",food quality,positive
Perfect amount of chocolate chips .,food quality,positive
I hope they make more gluten free desserts !,food general,positive
"We ordered one of the three - packs in the fall , and it was really good .",food quality,positive
"He was so impressed , we ordered it again .",food general,positive
That ( second ) batch was disappointing - not nearly as full - flavored as the first .,food quality,negative
That ( second ) batch was disappointing - not nearly as full - flavored as the first .,food quality,negative
"I figured I would order in bulk this time , so I ordered three packages of this item , Dark Magic K - Cups .",amazon availability,positive
"I love the Dark Magic coffee , but it is almost expired !",food general,positive
"I love the Dark Magic coffee , but it is almost expired !",food quality,negative
It arrived on 1 / 12 / 2012 and it expires on 4 / 1 / 2012 .,food general,negative
"I like fresh coffee , not almost expired .",food quality,negative
This is very disappointing .,food quality,negative
They are fabulous !,food general,positive
"Less crumbly and airy than rice cakes , plus fewer calories .",food quality,positive
"Scrumptious with butter , the best cracker for tuna salad , and wonderful with peanut butter .",food quality,positive
"Perfect for the gluten intolerant , which I am .",food quality,positive
I found it to be horrible tasting .,food quality,negative
"It is much too bitter to drink , even with adding sweetener .",food quality,negative
Unfortunately I am stuck with 6 cannisters of this lip curling brew that no one in my family will touch .,food quality,negative
"Don ' t waste your money , try another brand if you want a sweet cappuccino because this is not sweet or tasty .",food prices,negative
I order four of Natural Calm and I receive one only I have been calling regarding this order and I have no sollution to this situation .,shipment delivery,negative
Amazing product !,food general,positive
I love the taste so fresh and pure !,food quality,positive
The review i read for this made it sound pretty good .,food quality,positive
"It has an interesting flavor , i am sitting somewhere between like and not like . . .",food quality,positive
Beer makes it better ^,food general,positive
If you are getting tired of having a bowl of pretzels out for your drinking friends try this .,food general,positive
"I love the Berry Nut Blend and the Breakfast Nut Blend variety of Emerald Breakfast on the go ! , but found the S ' Mores Nut Blend to be gross .",food quality,negative
"The marshmallows had a very mushy texture , similar to a soggy version of marshmallows found in some cereal .",food quality,negative
I found the chocolate to be overwhelming with having chocolate candy pieces ( similar to M & Ms ) and cocoa roasted almonds .,food quality,negative
I did like the coconut flakes and graham cracker squares .,food quality,positive
I will not buy this blend again .,food quality,negative
Delicious drink without being sugary .,food quality,positive
Healthy and nutritious .,food quality,positive
My family drinks it like water .,food general,positive
No problem since it ' s better than what we used to drink .,food general,positive
Tastes like its right out of the coconut .,food quality,positive
These SmartFries are so awsome !,food quality,positive
"With regular chips and bagged snacks you get maybe 10 - 15 per serving , but with SmartFries you get 65 per serving and only 110 calories .",food style_options,positive
I never even get close to that many though as I usually get my fix in around 20 .,food general,positive
"If any of you love the Trader Joe ' s Skinny Fries , then you ' re in luck because these are the same thing and the same price if purchased in multiple bag packs .",food prices,positive
The picture shows the old package of this coffee i couldn ' t find anywhere .,food general,negative
That was the reason i made an order .,amazon availability,positive
I was dissapointed to receive diffent jars .,amazon availability,negative
But it turned out to be the same product .,food quality,positive
Although I have enjoy the Silver Needle Tea from this company immensely,food general,positive
I was very disappointed with this tea .,food quality,negative
I have ordered this from other companies and loved it,amazon availability,negative
The green tea they use in this is not as good and how the rice is toasted is just not the same .,food quality,positive
If you want to try it don ' t make the mistake I did and order the 16 - Ounce bag .,food quality,negative
package is easy to open . that is probably the best thing about these cookies . they taste more like wafers than cookies . the cookie is too thin and the p - nut butter flavor is too weak for my taste . i expected more from oreo .,shipment quality,positive
package is easy to open . that is probably the best thing about these cookies . they taste more like wafers than cookies . the cookie is too thin and the p - nut butter flavor is too weak for my taste . i expected more from oreo .,food quality,negative
package is easy to open . that is probably the best thing about these cookies . they taste more like wafers than cookies . the cookie is too thin and the p - nut butter flavor is too weak for my taste . i expected more from oreo .,food style_options,negative
Very excited to order these .,food general,positive
"I loved every flavor of tea in this assortment , except for the mango passionfruit .",food quality,positive
"The green tea with jasmine , peach tea , and English breakfast were especially good .",food quality,positive
It ' s also nice to bring the box out at a dinner party and let everyone select a bagged tea .,food quality,positive
These boiled peanuts were great .,food quality,positive
The only downside is the 6lb can you need to order .,food general,negative
"You can order the smaller individual cans , but you will pay as much to ship it as the product itself .",amazon prices,negative
"Only the 6lb can was a "" prime "" item .",amazon availability,
I ordered this near the end of January when advertised for $ 19 .,amazon prices,positive
80 for the same 3 - pack along with Prime two - day free shipping .,shipment prices,positive
Never received the order .,shipment delivery,negative
Amazon has sent several emails that the order will ship when product is available and I even extended the open order when requested .,amazon availability,negative
I doubt Amazon will fulfill this order now that the price has almost doubled and is over $ 45 with shipping .,amazon prices,negative
"I would , by no means , consider myself a green tea expert , but , I definitely appreciate its place in my life , and as part of my morning breakfast ritual .",food general,positive
"What ' s more , I actually am one of those weird people who like how bitter it tastes , when you ' ve brewed it to its full potential .",food quality,negative
"Stash Premium Green Tea does not fail to disappoint , in the antioxidant factor .",food quality,negative
"What ' s more , there is a wonderful smoky quality , too .",food quality,positive
"Stash has always produced a high quality line of teas , and this is another wonderful addition to their family of flavors and adventures in hot water .",food quality,positive
We keep alot of La Croix in our house too .,food general,positive
This is so much better that it is like a treat . the triple filtered water makes a difference and I am not alergic to the natural lime in Blue Sky like I am with La Croix .,food quality,positive
"With La Croix i only drink "" pure "" because I am allergic to their flavors .",food quality,negative
"For those that have rated this only 3 stars , I would ask what seltzer water would you rate a 5 star ?",food quality,positive
I have sampled many bulk Chai teas and I have to say this is the BEST one ever .,food quality,positive
It is very authentic and hits a lot of flavor notes .,food quality,positive
Perfectly balanced spices with a hint of heat from black pepper .,food quality,positive
Use 1 3 / 4 teaspoons per serving and sweeten with honey to enhance the flavors .,food quality,positive
My kids won ' t eat broccoli or peas but they will eat these .,food general,positive
I ' m sure this is more like 75 % pear with a dash of veggies but it ' s better than nothing .,food quality,positive
I ' d like to find a packet that has veggies listed before the fruit but I haven ' t ever seen those yet .,food general,negative
I was unsure on weather or not to try this product boy,food general,negative
I added chicken and stewed tomatoes for my first try the 6 suggested servings went to 3 second helping and the picky kids scraping the bowls asking for more .,food style_options,positive
I am glad I put this on subscribe and save because I already have request for more .,amazon availability,positive
If your not big into spicy food only add half the seasoning packet but the other half is great to add to chili of beef stew even spaghetti sauce .,food style_options,positive
"I bought this because it was on sale and hey we ' re in a recession , right ?",amazon availability,positive
I thought it was too sweet .,food quality,positive
Tastes a lot like good ol ' cinnamon toast crunch .,food quality,positive
I bought a couple of boxes of regular chex and mixed it with the cinnamon chex and presto delicious .,food quality,positive
This is the best Blueberry tea that I have ever had .,food quality,positive
"I received my first order today , and it is so good that I have just reordered .",shipment delivery,positive
"So much better than Celestial blueberry from the grocery store , comparable in price with free shipping - 2 boxes qualify for free shipping .",amazon prices,positive
"So much better than Celestial blueberry from the grocery store , comparable in price with free shipping - 2 boxes qualify for free shipping .",shipment prices,positive
"This a a fair deal in my opinion since you get two 24 count boxes , and it is shipped to your door .",amazon prices,positive
"This a a fair deal in my opinion since you get two 24 count boxes , and it is shipped to your door .",shipment delivery,positive
My lab loves anything Zukes .,food general,positive
I ' m happy knowing it contains glucosamine because he is still young large breed and walks up and down stairs .,food quality,positive
It also smells good and is easy to break apart for training .,food quality,positive
I bought this product to give out to the trick or treaters on Halloween and I was told that we gave out the Best Halloween Treat !,food general,positive
We only had a few bags left so I tried a bag myself and the flavor was delicious and the bags hold just enough cookies for a snack .,food quality,positive
I dislike it when they lump reviews for all flavors together .,food general,negative
I have to rate these 5 stars because most flavors are amazing .,food quality,positive
I love popchips .,food general,positive
"The bbq and cheese ones are my fav , but recently ordered the sweet potatoes and found them to be lacking in taste .",food quality,negative
"In fact , they tasted just like all the other types of chips , lacking flavor .",food quality,positive
I bought these when my local grocery store didn ' t carry the Emerald S ' Mores Trail Mix .,amazon availability,positive
It was a great price at just about $ . 46 per ounce .,food prices,positive
"Great product , tastes great and great price .",food quality,positive
"Great product , tastes great and great price .",amazon prices,positive
"Great product , tastes great and great price .",food quality,positive
Would definitely buy again .,food general,positive
Quite possibly the best tea,food quality,positive
"I ' ve ever had - nicely packaged , too .",shipment quality,positive
I am looking forward to trying other offerings from Rishi Teas .,food general,positive
I have tried so many different coffees from Keurig .,food general,positive
This collection encompasses a full range of coffee selections .,food quality,positive
From the milder Nantucket Blend to the strongest French Roast .,food quality,positive
"If you have a variety of coffee preferences in your home , as we do here , this collection has something for everyone .",food quality,positive
"If you want flavored coffee , this is not for you , but for a range of regular coffee , this is our household new favorite !",food quality,positive
"Just read the title , seriously .",food general,neutral
I am a tea junkie and love my Chai .,food general,positive
After purchasing many from the local supermarkets and whole foods .,food general,positive
I was sold on Stash brand for the powerfully good aroma and flavor they seem to provide in their teas .,food quality,positive
If you like very watery tea you may not like this Chai as much as I do .,food quality,neutral
"For me , one tea bag makes a quart of good tea !",food general,positive
Awesome flavor .,food quality,positive
I love it .,food general,positive
I love it,food general,positive
"I buy these often , and I get a pretty good deal from amazon compared to getting it in the stores .",amazon prices,positive
I like that it is low glycemic too,food general,positive
It is very sweet for those with sensitive taste buds .,food quality,positive
Not a meal replacement but a good hold off until you can get a meal .,food quality,positive
We love getting Ultramix delivered to our house .,shipment delivery,positive
We not only save money on the dog food but also on the gas that we don ' t have to use in going back and forth to the pet store .,amazon availability,positive
"Castor and Pollux makes a first rate , healthy dog food .",food quality,positive
Our dog happens to be on a grain - free diet and he loves the food so much that we even give it to him as training treats .,food general,positive
"Thanks Amazon , for making life more convenient for us .",amazon availability,positive
"I have found a decaf that is swp , robust and taste normal .",food quality,neutral
I have tried many and this one is # 1 followed by Jeremiah ' s pick then Green bean ? and Merlitta .,food quality,positive
We ordered Ezekiel 4 : 9 and it was shipped to us in perfect condition and in a speedy manner .,shipment quality,positive
We ordered Ezekiel 4 : 9 and it was shipped to us in perfect condition and in a speedy manner .,shipment delivery,positive
We liked being able to buy several boxes in bulk .,amazon availability,positive
"Not only did we save money , but we have healthy cereal now for several weeks .",amazon prices,positive
"Not only did we save money , but we have healthy cereal now for several weeks .",food quality,positive
I like the clean sweet flavor of this coconut juice .,food quality,positive
No off flavor aftertaste .,food quality,positive
This coconut water would fall under the superior category .,food quality,positive
It is delicious and would highly recommend it .,food quality,positive
It is delicious and would highly recommend it .,food recommendation,positive
This tea is exactly what I was looking for and the price was reasonable compared to others .,food prices,positive
My neighbor and I were trying to recreate the StarBucks green tea latte and we both agree that this tea is almost identical .,food general,positive
We will buy again !,food general,positive
This is by far the best protein drink I have ever tasted .,food quality,positive
"This particular flavor is my favorite , because it is not think , like most protein shakes , and I love anything coffee flavor .",food quality,positive
I ordered several cases and they always got to me fast .,shipment delivery,positive
This was the best thing for me during my pregnancy and also while nursing .,food quality,positive
We love this vanilla caramel truffle tea !,food general,positive
It delicious by itself or with sweetener and a little cream .,food quality,positive
And Amazon ' s price with free shipping . makes for a perfect cup every time !,amazon prices,positive
And Amazon ' s price with free shipping . makes for a perfect cup every time !,shipment prices,positive
"This is by far the best GF sandwich bread I ' ve tried yet , Whole Foods makes a good one as well but for the price",food quality,positive
"This is by far the best GF sandwich bread I ' ve tried yet , Whole Foods makes a good one as well but for the price",food prices,negative
It actually tasted like white bread .,food quality,positive
It was moist and fluffy .,food quality,positive
Cut it thin because it is really filling .,food quality,neutral
"PS Pamelas GF bread mix was strange , very dense and tasted like bisquits , and Bobs Red Mill stinks of Garbanzo bean flour",food quality,negative
Our Boston Terrier loves these bones - we give them to her as a treat or to keep her busy when we have company .,food general,positive
We ' ll buy more of these !,food general,positive
I have 5 cats and they all love this Chicken and Beef Recipe .,food general,positive
"I have been so pleased with it , that I plan to order in other flavors that are also 5 star winners .",food general,positive
"I have been so pleased with it , that I plan to order in other flavors that are also 5 star winners .",food quality,positive
These taste excellent straight out of the can on gluten free crackers .,food quality,positive
"Excellent source of protein , too !",food quality,positive
I purchased several types of this brand at the store to sample them before I purchased them in bulk on Amazon - glad I did !,amazon availability,positive
This one is my favorite .,food general,positive
Firm fish and great combination of smoked flavor with cracked pepper .,food quality,positive
"Dude , they ' re Reese ' s Cups .",food general,positive
If you need to read a review that probably means you ' ve never had one .,food general,positive
"Chocalate and peanut butter go together like . well , how about peanut butter and jelly !",food style_options,positive
I love these things .,food general,positive
They taste exactly like Frosted Flakes cereal but in a twisty form .,food quality,positive
You probably could break these up and put them in milk and eat them for breakfast just like frosted flakes .,food general,positive
The Taste is that similar .,food quality,positive
"This tea was surprisingly hard to find at the health food store , so I bought it online .",amazon availability,positive
It tastes ok .,food quality,neutral
Not great .,food quality,negative
Kelloggs has not been helpful when I question them about why !,food general,negative
"Our whole family eats this cereal almost every day , so we go through a lot .",food general,positive
Being able to buy multiple boxes and get the free delivery is fantastic !,polarity positive,positive
Thanks !,food general,positive
I was thrilled to find this organic pumpkin for such a great price !,amazon prices,positive
"It arrived very quickly and unlike other reviewers , it arrived in very good condition .",shipment delivery,positive
"It arrived very quickly and unlike other reviewers , it arrived in very good condition .",shipment quality,positive
It was a great purchase !,amazon availability,positive
They contain molasses which can cause tooth decay so I ended up sending them back .,food quality,negative
"They are a hard , crunchy treat so your dog will have to use the back molars to chew them where it would be easy to get a cavity .",food quality,negative
"While they smelled great and have some quality ingredients in them , for me it just wasn ' t worth taking that chance when there are lots of other great dog treats out there , where I won ' t have this worry , to get instead .",food quality,negative
This completely reminds me of Kool - Aid .,food general,positive
"Pretty sweet , no particular green tea taste .",food quality,positive
I appreciate that I can have something this sweet and refreshing without a ton of calories or caffeine .,food quality,positive
The granules take forever to dissolve so it is best used in a water bottle you can shake rather than a glass you have to stir .,food general,positive
I notice they ' ve added a pitcher sized pack to the single serve lines which I assume would be more cost effective .,food style_options,positive
I notice they ' ve added a pitcher sized pack to the single serve lines which I assume would be more cost effective .,food prices,positive
I bought this chutney to make a recipe from a magazine I was reading .,food general,positive
"It was combined with orange sections , curry , etc . and served over chicken cutlets rolled in panko crumbs , then fried in olive oil .",food style_options,positive
I cooked pork tenderloin slices the same way and it was delicious both times .,food quality,positive
A little pricey though .,food prices,negative
